0 27 5 29 25 33 14 28 16 6 9 21 20 26 10 19 30 23 18 31 4 32 2 17 8 1 13 24 11 3 15 12 34 7 22 
0 15 18 31 4 21 14 28 16 6 9 25 5 20 26 10 19 27 29 33 30 23 32 2 17 8 1 13 24 11 3 12 34 7 22 
0 15 18 31 4 21 14 8 1 13 24 11 28 16 6 9 25 5 20 26 10 19 27 29 33 30 23 32 2 17 3 12 34 7 22 
0 15 18 31 34 12 3 17 2 32 23 30 33 29 27 19 10 26 20 5 25 9 6 16 28 11 24 13 1 8 14 21 4 7 22 
0 15 18 31 34 12 3 17 2 32 23 30 33 29 27 19 10 26 8 5 25 9 6 16 28 11 24 13 1 20 14 4 21 7 22 
0 15 18 31 34 12 3 17 2 32 23 30 33 29 27 19 10 26 8 5 25 9 6 16 28 11 24 13 1 20 14 21 4 7 22 
0 15 18 31 34 12 21 17 2 32 23 30 33 29 27 19 10 26 8 5 25 9 6 13 16 28 11 24 1 20 14 3 4 7 22 
0 15 18 31 34 12 3 17 21 2 32 23 30 33 29 27 19 10 26 8 5 25 9 6 13 16 28 11 24 1 20 14 4 7 22 
0 15 18 31 34 12 21 17 2 32 23 30 33 29 27 19 10 26 8 5 25 28 11 24 1 20 9 6 13 16 3 14 4 7 22 
0 15 18 31 34 12 21 17 2 32 23 30 33 29 27 19 25 5 8 26 10 9 6 13 3 16 28 11 24 1 20 14 4 7 22 
0 18 31 34 15 12 21 17 2 32 23 30 33 29 27 19 25 5 8 26 10 9 6 13 3 16 28 11 24 1 20 14 4 7 22 
0 18 31 34 15 12 21 17 2 32 23 30 33 29 27 19 25 5 8 26 10 9 16 3 13 6 28 11 24 1 20 14 4 7 22 
0 18 31 34 15 12 21 17 2 32 23 30 33 29 27 19 25 5 8 26 10 28 11 24 1 9 6 13 3 16 14 22 4 7 20 
0 18 31 15 34 12 3 17 21 2 32 23 30 33 29 27 19 25 5 8 1 9 26 10 28 11 24 6 13 16 14 22 4 7 20 
0 18 31 15 34 12 3 17 21 2 32 23 30 33 29 27 19 25 5 8 1 26 10 28 11 24 9 6 13 16 14 22 4 7 20 
0 18 31 20 7 4 22 14 16 3 13 6 9 34 15 12 17 21 2 32 23 30 33 29 27 19 25 5 8 26 10 28 11 24 1 
0 18 31 15 34 12 20 7 4 22 14 16 3 13 6 9 17 21 2 32 23 30 33 29 27 19 25 5 8 26 10 28 11 24 1 
0 18 31 15 34 12 20 7 4 22 14 16 3 13 6 9 17 21 2 32 23 30 33 29 27 19 25 5 8 26 10 28 11 24 1 
