0 34 25 19 28 11 4 33 20 30 32 12 7 23 18 2 14 24 27 5 29 17 21 22 15 1 9 8 26 13 16 3 31 6 10 
0 2 14 24 27 5 29 33 23 20 4 12 3 16 13 34 26 8 11 9 31 1 15 18 7 30 22 21 32 17 25 6 10 19 28 
0 15 34 25 19 28 11 2 14 24 27 5 29 33 23 20 4 32 21 22 30 7 18 1 31 9 8 26 13 16 3 12 17 6 10 
0 15 34 25 19 11 2 14 24 28 27 5 29 33 23 20 4 32 21 22 30 7 18 1 31 12 17 3 16 13 26 8 9 6 10 
0 2 14 15 34 25 19 28 11 24 27 5 29 33 23 20 4 32 21 22 30 7 18 1 31 9 8 26 12 17 3 16 13 6 10 
0 31 14 2 15 34 1 18 7 30 22 21 32 4 20 23 33 29 5 27 24 11 28 19 25 9 8 26 12 17 3 16 13 6 10 
0 31 14 2 21 32 4 15 34 1 18 7 30 22 20 23 33 29 5 27 24 11 28 19 25 9 8 26 12 17 3 16 13 6 10 
0 31 14 2 15 34 1 18 7 30 22 20 4 32 21 23 33 29 5 27 25 19 28 11 24 9 8 26 12 17 3 16 13 6 10 
0 31 14 2 21 15 34 1 18 7 30 22 32 4 20 23 33 29 5 27 25 19 28 11 24 9 8 26 12 17 3 16 13 6 10 
0 15 34 1 18 7 30 22 20 4 32 23 33 29 5 27 25 19 28 11 24 9 8 26 12 31 14 2 21 17 3 16 13 6 10 
0 31 15 34 1 18 7 30 22 20 4 32 23 33 29 5 27 25 19 28 11 24 9 8 26 12 14 2 21 17 3 16 13 6 10 
0 31 15 34 1 18 7 30 22 20 4 32 23 14 2 21 33 29 19 27 25 5 28 11 24 9 8 26 12 17 3 16 13 6 10 
0 31 15 34 1 18 7 30 22 20 4 32 23 14 2 21 33 29 19 27 5 25 28 11 24 9 8 26 12 17 3 16 13 6 10 
0 31 15 34 1 18 7 30 22 20 4 32 23 14 2 21 33 29 19 27 5 25 6 13 16 3 17 12 26 8 9 24 11 28 10 
0 31 15 34 1 18 7 30 22 20 4 32 23 14 2 21 33 29 19 27 5 25 28 6 13 16 3 17 12 26 8 9 24 11 10 
0 31 34 15 1 18 7 30 22 20 4 32 23 14 2 21 33 29 19 27 5 25 28 6 13 16 3 17 12 26 8 9 24 11 10 
0 31 34 15 1 18 7 30 22 20 4 32 23 14 2 21 33 19 29 27 5 25 28 6 13 16 3 17 12 26 8 9 24 11 10 
0 31 12 34 1 18 15 7 30 22 20 4 32 23 14 2 21 33 19 29 27 5 25 28 6 13 16 3 17 26 8 9 24 11 10 
0 31 12 34 1 18 15 7 30 22 20 4 32 23 14 2 21 33 19 29 27 5 25 28 6 13 17 3 16 26 8 9 24 11 10 
0 31 12 34 15 18 1 7 30 22 20 4 32 23 14 2 21 33 19 29 27 5 25 28 6 13 17 3 16 26 8 9 24 11 10 
0 31 12 34 15 18 1 7 30 22 20 4 32 23 14 2 21 33 19 29 27 5 25 28 6 13 17 3 16 26 9 8 24 11 10 
0 31 12 34 15 18 1 7 30 22 20 4 32 23 14 2 21 33 19 29 27 5 25 28 6 13 17 3 16 10 11 24 8 9 26 
0 31 12 34 15 1 18 7 30 22 20 4 32 23 14 2 21 33 19 29 27 5 25 28 6 13 17 3 16 10 11 24 8 9 26 
0 31 12 34 15 1 18 7 30 22 20 4 32 23 2 21 33 19 29 27 5 25 28 6 13 17 14 3 16 10 11 24 8 9 26 
0 31 12 34 15 1 18 7 30 22 20 4 32 23 2 21 33 19 29 27 5 25 28 6 13 17 14 3 16 10 11 24 8 9 26 
0 31 12 34 15 1 18 7 30 22 20 4 32 23 2 21 33 19 29 27 5 25 28 6 13 17 14 3 16 9 11 24 8 10 26 
0 31 12 34 15 1 18 7 30 22 20 4 32 23 2 21 33 19 29 27 5 25 28 6 13 17 14 3 16 9 24 11 10 8 26 
0 31 12 34 15 1 18 7 30 22 20 4 32 23 2 21 33 19 29 27 5 25 28 6 13 17 14 3 16 9 8 24 11 10 26 
0 31 12 34 15 1 18 7 30 22 20 4 32 23 2 21 33 19 29 27 5 25 28 6 13 17 14 3 16 9 8 24 11 10 26 
0 31 12 34 15 1 18 7 30 23 20 4 32 22 2 21 33 19 29 27 5 25 28 6 13 17 14 3 16 9 8 24 11 10 26 
0 31 12 34 15 1 18 26 10 11 24 8 9 16 3 14 17 13 6 28 25 5 27 29 19 33 21 2 22 32 4 20 23 30 7 
0 31 12 34 15 1 18 26 10 11 24 8 9 16 3 14 17 13 6 28 25 5 27 29 19 33 21 2 22 32 4 7 30 23 20 
0 31 12 34 15 1 18 26 10 11 24 8 9 16 3 14 17 13 6 28 25 5 27 29 19 33 21 2 22 32 4 7 30 23 20 
0 31 12 34 15 1 18 26 10 11 24 8 9 16 3 14 17 13 6 28 25 5 27 29 19 33 21 2 22 32 4 7 30 23 20 
0 31 12 34 15 1 18 26 10 11 24 8 9 16 3 14 17 13 6 28 25 5 27 29 19 33 21 2 22 32 4 7 30 23 20 
