1 -0.429563 0
2 -0.450201 0.0145932
3 -0.445239 0.0105387
4 -0.448596 0.00842155
5 -0.452266 0.00749443
6 -0.450586 0.00643075
7 -0.445627 0.0071742
8 -0.431026 0.0150313
9 -0.433615 0.0135823
10 -0.429086 0.0129571
11 -0.434372 0.0128124
12 -0.433897 0.0117535
13 -0.433978 0.0108497
14 -0.435259 0.01015
15 -0.432966 0.00972893
16 -0.434016 0.00917741
17 -0.433351 0.00866161
18 -0.432555 0.00821692
19 -0.434038 0.00791716
20 -0.436088 0.00778197
21 -0.438298 0.00771895
22 -0.437284 0.00743445
23 -0.43798 0.00714373
24 -0.43667 0.00696515
25 -0.438573 0.00694175
26 -0.440242 0.0068725
27 -0.439652 0.00664324
28 -0.439852 0.00640899
29 -0.439215 0.00621957
30 -0.437599 0.00621877
31 -0.438025 0.00603278
32 -0.438577 0.00586941
33 -0.438782 0.00569514
34 -0.437352 0.0057044
35 -0.438386 0.00563437
36 -0.438789 0.00549223
37 -0.437672 0.0054561
38 -0.438039 0.00532484
39 -0.438003 0.00518843
40 -0.438285 0.00506637
41 -0.43945 0.00507506
42 -0.440151 0.00500232
43 -0.438726 0.00508491
44 -0.438551 0.00497234
45 -0.438503 0.00486208
46 -0.438401 0.00475745
47 -0.438758 0.00466966
48 -0.43827 0.00459785
49 -0.437388 0.00458781
50 -0.437667 0.00450454
51 -0.437969 0.00442629
52 -0.437814 0.00434387
53 -0.437791 0.00426197
54 -0.437382 0.00420259
55 -0.436002 0.00434686
56 -0.435654 0.00428311
57 -0.435539 0.00420952
58 -0.435672 0.00413905
59 -0.435656 0.00406893
60 -0.435789 0.0040033
61 -0.436195 0.0039582
62 -0.436554 0.00391057
63 -0.436502 0.00384885
64 -0.436096 0.00381003
65 -0.436311 0.00375746
66 -0.43661 0.00371241
67 -0.436352 0.00366592
68 -0.436663 0.00362515
69 -0.436454 0.00357861
70 -0.43611 0.00354399
71 -0.435782 0.00350929
72 -0.436092 0.00347428
73 -0.43656 0.00345803
74 -0.43612 0.00343922
75 -0.436296 0.00339785
76 -0.435772 0.00339317
77 -0.436382 0.00340332
78 -0.436265 0.00336167
79 -0.435832 0.0033469
80 -0.435988 0.0033087
81 -0.43503 0.00340381
82 -0.434272 0.00344567
83 -0.434715 0.00343255
84 -0.434385 0.00340751
85 -0.434473 0.00336856
86 -0.434939 0.00336143
87 -0.435031 0.00332406
88 -0.434918 0.00328822
89 -0.434982 0.00325189
90 -0.434313 0.00328376
91 -0.434778 0.00328048
92 -0.434667 0.00324673
93 -0.43502 0.003231
94 -0.43508 0.00319717
95 -0.435121 0.00316379
96 -0.43524 0.00313305
97 -0.435708 0.00313548
98 -0.435867 0.00310755
99 -0.436032 0.00308054
100 -0.43587 0.003054
101 -0.435664 0.00303069
102 -0.436171 0.00304298
103 -0.436068 0.00301516
104 -0.436419 0.00300645
105 -0.436754 0.00299644
106 -0.436908 0.00297212
107 -0.436957 0.00294476
108 -0.437142 0.00292331
109 -0.436721 0.00292664
110 -0.436929 0.00290742
111 -0.436631 0.00289648
112 -0.436782 0.00287456
113 -0.436787 0.00284913
114 -0.437027 0.00283418
115 -0.437176 0.00281345
116 -0.437253 0.00279025
117 -0.437448 0.00277323
118 -0.437639 0.00275629
119 -0.437571 0.00273397
120 -0.437917 0.00273297
121 -0.43725 0.00279064
122 -0.437415 0.00277264
123 -0.437641 0.0027593
124 -0.437392 0.00274827
125 -0.437656 0.00273896
126 -0.4377 0.00271758
127 -0.437786 0.00269754
128 -0.437745 0.00267678
129 -0.4378 0.00265659
130 -0.437901 0.0026381
131 -0.437821 0.00261918
132 -0.437949 0.00260243
133 -0.43787 0.00258407
134 -0.437886 0.00256484
135 -0.437738 0.00255011
136 -0.437774 0.00253161
137 -0.437843 0.00251409
138 -0.437942 0.00249781
139 -0.438208 0.00249398
140 -0.437914 0.00249352
141 -0.438032 0.00247864
142 -0.43797 0.00246196
143 -0.437975 0.00244475
144 -0.437934 0.00242811
145 -0.437889 0.00241179
146 -0.437426 0.00243922
147 -0.437454 0.00242278
148 -0.437733 0.00242238
149 -0.437761 0.00240629
150 -0.437543 0.00240012
151 -0.437228 0.0024048
152 -0.43721 0.00238904
153 -0.437361 0.00237815
154 -0.437241 0.00236571
155 -0.437505 0.00236516
156 -0.437449 0.00235067
157 -0.437555 0.00233808
158 -0.437208 0.00234877
159 -0.43702 0.00234151
160 -0.43708 0.00232762
161 -0.437032 0.00231365
162 -0.436715 0.002321
163 -0.43671 0.00230676
164 -0.436665 0.00229315
165 -0.436178 0.00233031
166 -0.436527 0.00234228
167 -0.436613 0.00232985
168 -0.436724 0.0023186
169 -0.436653 0.00230598
170 -0.4368 0.0022971
171 -0.436715 0.00228523
172 -0.436278 0.00231349
173 -0.436352 0.00230131
174 -0.43562 0.00240162
175 -0.435723 0.00239009
176 -0.435868 0.00238092
177 -0.435926 0.00236818
178 -0.435886 0.00235522
179 -0.436193 0.00236204
180 -0.436375 0.00235588
181 -0.436196 0.00234966
182 -0.436236 0.00233708
183 -0.436157 0.00232563
184 -0.436262 0.00231535
185 -0.435978 0.00232016
186 -0.435997 0.00230776
187 -0.435993 0.00229543
188 -0.436127 0.00228715
189 -0.436395 0.00229065
190 -0.436355 0.00227894
191 -0.43651 0.00227224
192 -0.436594 0.00226195
193 -0.436517 0.00225153
194 -0.43664 0.00224325
195 -0.436197 0.00227498
196 -0.436221 0.00226351
197 -0.436268 0.0022525
198 -0.436386 0.00224423
199 -0.436559 0.0022396
200 -0.436683 0.00223181
201 -0.436797 0.00222363
202 -0.436785 0.00221265
203 -0.436771 0.0022018
204 -0.436869 0.00219318
205 -0.436797 0.00218364
206 -0.436917 0.00217633
207 -0.437089 0.00217258
208 -0.437075 0.00216218
209 -0.437229 0.0021573
210 -0.437347 0.00215023
211 -0.437257 0.00214192
212 -0.437442 0.00213977
213 -0.437641 0.00213902
214 -0.437607 0.00212929
215 -0.437709 0.00212183
216 -0.437503 0.00212202
217 -0.437457 0.00211274
218 -0.43741 0.00210357
219 -0.437318 0.00209597
220 -0.437424 0.0020891
221 -0.437414 0.00207967
222 -0.437213 0.00207994
223 -0.437281 0.00207173
224 -0.437392 0.00206541
225 -0.437543 0.00206178
226 -0.437592 0.00205322
227 -0.437727 0.00204863
228 -0.437842 0.00204287
229 -0.437882 0.00203434
230 -0.43805 0.00203245
231 -0.438103 0.00202433
232 -0.438077 0.00201578
233 -0.438016 0.00200804
234 -0.438129 0.00200264
235 -0.438209 0.00199571
236 -0.438307 0.00198964
237 -0.438342 0.00198155
238 -0.438257 0.00197502
239 -0.438359 0.00196936
240 -0.438516 0.00196745
241 -0.438117 0.00199945
242 -0.438081 0.00199151
243 -0.438172 0.00198538
244 -0.438127 0.00197775
245 -0.438156 0.00196989
246 -0.438225 0.0019631
247 -0.438327 0.00195777
248 -0.438461 0.0019545
249 -0.438598 0.00195147
250 -0.438634 0.00194399
251 -0.438603 0.00193649
252 -0.43866 0.00192965
253 -0.438446 0.00193386
254 -0.438639 0.00193587
255 -0.438599 0.0019287
256 -0.438624 0.00192132
257 -0.438616 0.00191387
258 -0.438684 0.00190768
259 -0.438526 0.00190687
260 -0.438619 0.0019018
261 -0.438638 0.00189461
262 -0.438654 0.00188745
263 -0.438589 0.0018814
264 -0.438598 0.00187429
265 -0.438555 0.00186771
266 -0.438495 0.00186166
267 -0.438578 0.00185656
268 -0.438681 0.00185245
269 -0.438807 0.00184984
270 -0.438778 0.00184321
271 -0.438847 0.00183769
272 -0.438848 0.00183094
273 -0.438994 0.00183006
274 -0.439012 0.00182347
275 -0.439083 0.00181822
276 -0.438872 0.00182384
277 -0.438992 0.00182115
278 -0.439124 0.00181939
279 -0.438947 0.00182149
280 -0.438777 0.00182289
281 -0.438614 0.00182365
282 -0.438526 0.00181931
283 -0.438567 0.00181334
284 -0.438601 0.00180728
285 -0.43851 0.00180324
286 -0.438628 0.00180083
287 -0.438724 0.0017971
288 -0.438758 0.00179119
289 -0.438782 0.00178515
290 -0.438781 0.00177899
291 -0.438751 0.00177312
292 -0.438758 0.00176706
293 -0.438739 0.00176113
294 -0.438451 0.00177859
295 -0.43835 0.0017754
296 -0.438236 0.00177304
297 -0.438203 0.00176739
298 -0.438201 0.00176146
299 -0.438373 0.00176397
300 -0.438362 0.00175812
301 -0.438481 0.00175625
302 -0.438466 0.0017505
303 -0.438577 0.00174828
304 -0.438604 0.00174273
305 -0.438683 0.00173881
306 -0.438601 0.00173505
307 -0.438661 0.00173044
308 -0.438611 0.00172555
309 -0.438763 0.00172665
310 -0.438827 0.00172229
311 -0.438743 0.0017188
312 -0.438768 0.00171346
313 -0.438864 0.00171067
314 -0.438957 0.00170779
315 -0.439015 0.00170335
316 -0.439052 0.00169835
317 -0.439028 0.00169317
318 -0.439081 0.00168867
319 -0.439047 0.0016837
320 -0.439047 0.00167844
321 -0.439106 0.00167426
322 -0.439252 0.00167545
323 -0.439235 0.00167035
324 -0.439144 0.00166765
325 -0.439238 0.00166515
326 -0.439207 0.00166032
327 -0.439209 0.00165524
328 -0.439305 0.00165296
329 -0.439438 0.00165331
330 -0.439487 0.00164902
331 -0.439548 0.00164516
332 -0.439558 0.00164024
333 -0.43961 0.00163614
334 -0.439589 0.00163138
335 -0.439588 0.00162651
336 -0.43943 0.00162929
337 -0.4395 0.00162595
338 -0.439538 0.00162158
339 -0.439503 0.00161717
340 -0.439389 0.00161642
341 -0.439389 0.00161168
342 -0.439201 0.00161789
343 -0.439321 0.00161758
344 -0.439215 0.00161634
345 -0.439124 0.00161421
346 -0.439147 0.0016097
347 -0.438861 0.00163022
348 -0.438918 0.00162654
349 -0.439017 0.00162488
350 -0.439092 0.00162197
351 -0.439063 0.00161762
352 -0.439196 0.00161848
353 -0.439008 0.00162468
354 -0.439115 0.00162357
355 -0.439067 0.00161971
356 -0.439051 0.00161524
357 -0.438955 0.00161358
358 -0.439084 0.00161424
359 -0.439247 0.00161793
360 -0.439165 0.00161549
361 -0.439078 0.00161335
362 -0.439132 0.0016098
363 -0.439117 0.00160544
364 -0.439154 0.00160147
365 -0.439273 0.00160147
366 -0.439217 0.00159808
367 -0.439301 0.00159596
368 -0.439288 0.00159168
369 -0.439351 0.00158861
370 -0.439265 0.00158666
371 -0.439228 0.00158281
372 -0.439266 0.00157902
373 -0.439292 0.00157501
374 -0.439378 0.00157311
375 -0.43942 0.00156947
376 -0.439433 0.00156535
377 -0.439396 0.00156162
378 -0.43924 0.00156533
379 -0.439246 0.00156121
380 -0.43927 0.00155728
381 -0.439309 0.00155369
382 -0.439338 0.00154989
383 -0.439261 0.00154777
384 -0.439148 0.00154782
385 -0.439192 0.00154443
386 -0.439201 0.00154045
387 -0.439052 0.00154365
388 -0.439095 0.00154028
389 -0.439028 0.00153776
390 -0.439033 0.00153382
391 -0.438928 0.00153353
392 -0.438976 0.00153038
393 -0.438947 0.00152676
394 -0.439045 0.00152602
395 -0.439073 0.00152243
396 -0.438993 0.00152072
397 -0.438915 0.00151885
398 -0.438889 0.00151527
399 -0.438908 0.0015116
400 -0.438906 0.00150783
401 -0.438911 0.00150407
402 -0.438817 0.00150329
403 -0.438817 0.00149956
404 -0.43889 0.00149765
405 -0.438863 0.00149421
406 -0.438928 0.00149195
407 -0.438843 0.00149072
408 -0.43884 0.00148707
409 -0.438744 0.0014865
410 -0.438679 0.0014843
411 -0.438659 0.00148083
412 -0.438644 0.00147731
413 -0.43868 0.00147416
414 -0.438604 0.00147252
415 -0.438565 0.00146951
416 -0.438575 0.00146601
417 -0.438659 0.00146491
418 -0.438672 0.00146147
419 -0.438765 0.00146093
420 -0.438744 0.0014576
421 -0.438673 0.00145588
422 -0.438599 0.0014543
423 -0.438534 0.00145231
424 -0.438468 0.0014504
425 -0.438563 0.00145013
426 -0.438589 0.00144695
427 -0.438458 0.00144951
428 -0.438459 0.00144612
429 -0.43829 0.00145266
430 -0.438107 0.0014607
431 -0.438098 0.00145734
432 -0.438115 0.00145407
433 -0.438128 0.00145077
434 -0.438088 0.00144798
435 -0.437997 0.0014475
436 -0.438026 0.00144447
437 -0.438004 0.00144134
438 -0.438106 0.0014417
439 -0.438105 0.00143841
440 -0.438073 0.0014355
441 -0.438151 0.00143435
442 -0.438221 0.00143282
443 -0.438173 0.00143037
444 -0.438238 0.00142862
445 -0.43826 0.00142558
446 -0.438285 0.0014226
447 -0.438376 0.00142231
448 -0.438342 0.00141954
449 -0.438173 0.00142641
450 -0.438177 0.00142325
451 -0.438154 0.00142028
452 -0.438153 0.00141714
453 -0.438166 0.00141408
454 -0.438186 0.0014111
455 -0.438221 0.00140844
456 -0.438159 0.00140672
457 -0.437946 0.00141963
458 -0.438028 0.00141885
459 -0.438064 0.00141624
460 -0.438006 0.00141438
461 -0.437938 0.00141293
462 -0.437962 0.00141008
463 -0.438026 0.00140849
464 -0.437889 0.00141208
465 -0.43786 0.00140935
466 -0.437905 0.00140704
467 -0.437719 0.00141626
468 -0.437665 0.00141425
469 -0.437712 0.00141201
470 -0.437791 0.00141123
471 -0.437747 0.00140892
472 -0.437759 0.00140599
473 -0.437806 0.00140382
474 -0.437823 0.00140096
475 -0.437791 0.00139838
476 -0.437771 0.00139558
477 -0.437837 0.00139418
478 -0.437768 0.00139293
479 -0.43781 0.00139065
480 -0.437849 0.00138829
481 -0.437876 0.00138566
482 -0.437941 0.00138434
483 -0.437961 0.00138162
484 -0.43802 0.00138003
485 -0.438005 0.00137727
486 -0.438026 0.00137459
487 -0.437927 0.00137533
488 -0.437985 0.00137375
489 -0.438093 0.00137515
490 -0.438041 0.00137332
491 -0.438002 0.00137108
492 -0.438013 0.00136834
493 -0.43808 0.00136717
494 -0.438112 0.00136478
495 -0.438193 0.00136443
496 -0.438073 0.00136687
497 -0.438051 0.0013643
498 -0.438002 0.00136244
499 -0.438051 0.00136061
500 -0.437975 0.00136004
501 -0.438016 0.00135795
502 -0.437917 0.00135884
503 -0.437881 0.00135662
504 -0.437937 0.00135507
505 -0.437901 0.00135288
506 -0.437949 0.00135107
507 -0.437912 0.00134892
508 -0.437958 0.00134705
509 -0.438042 0.001347
510 -0.438029 0.00134442
511 -0.438101 0.00134372
512 -0.438133 0.00134147
513 -0.438172 0.00133943
514 -0.43818 0.00133685
515 -0.438211 0.0013346
516 -0.438297 0.0013348
517 -0.438331 0.00133264
518 -0.438347 0.00133017
519 -0.438342 0.00132762
520 -0.438384 0.00132572
521 -0.438391 0.0013232
522 -0.43833 0.00132206
523 -0.438396 0.00132115
524 -0.438423 0.00131891
525 -0.438473 0.00131734
526 -0.438522 0.00131575
527 -0.438542 0.0013134
528 -0.43852 0.0013111
529 -0.438506 0.00130869
530 -0.438445 0.00130766
531 -0.438478 0.00130562
532 -0.438519 0.00130378
533 -0.438483 0.00130182
534 -0.438424 0.00130074
535 -0.438453 0.00129865
536 -0.438552 0.00129999
537 -0.438554 0.00129757
538 -0.438613 0.0012965
539 -0.438513 0.00129793
540 -0.438555 0.0012962
541 -0.438585 0.00129416
542 -0.438581 0.00129178
543 -0.438583 0.0012894
544 -0.438621 0.00128759
545 -0.43866 0.00128583
