1.53534 0.447623 1.02035 0.0578275 0.00820057
1.53073 0.414299 1.04848 0.282112 0.0103881
1.52614 0.428899 1.06006 0.20781 0.00915575
1.52156 0.448546 1.06373 0.101326 0.00743259
1.517 0.448546 1.06373 0.101326 0.00743259
1.51245 0.47058 1.04612 0.0138746 0.00644946
1.50791 0.507637 1.09563 -0.0140764 0.00431842
1.50338 0.542407 1.11989 0.00210704 0.00583336
1.49887 0.577752 1.09503 -0.0793002 0.00627487
1.49438 0.569467 1.07073 -0.126629 0.00584814
1.48989 0.618672 1.076 -0.112934 0.00803263
1.48542 0.650739 1.06863 -0.0866679 0.0107387
1.48097 0.693578 1.09201 0.025733 0.0133272
1.47653 0.675556 1.0634 -0.0632156 0.011048
1.4721 0.672384 1.06251 -0.0867166 0.0111073
1.46768 0.676283 1.05855 -0.0827416 0.0110606
1.46328 0.709845 1.04402 -0.0634269 0.0141263
1.45889 0.758305 1.0743 0.146811 0.0174093
1.45451 0.756092 1.11627 0.294253 0.0201814
1.45015 0.735635 1.10214 0.182999 0.0164929
1.4458 0.753028 1.09788 0.184658 0.0174095
1.44146 0.79462 1.05849 0.200357 0.0188086
1.43713 0.76872 1.07509 0.153314 0.0182073
1.43282 0.807753 1.10883 0.478206 0.0259933
1.42852 0.822096 1.09694 0.457666 0.0268178
1.42424 0.858697 1.127 0.673267 0.0306396
1.41997 0.885075 1.15787 0.988686 0.038575
1.41571 0.8729 1.20055 1.27073 0.0393945
1.41146 0.910471 1.23013 1.63413 0.0480223
1.40722 0.958635 1.27599 2.25495 0.0601328
1.403 0.941652 1.22713 1.70061 0.0470904
1.39879 0.98003 1.23266 2.00975 0.0555325
1.3946 0.952934 1.2067 1.6186 0.0480776
1.39041 0.946982 1.21555 1.70349 0.0638233
1.38624 0.915919 1.20495 1.48063 0.0469294
1.38208 0.910419 1.23966 1.60426 0.0474558
1.37794 0.866402 1.19748 1.14704 0.0347069
1.3738 0.84437 1.1833 0.929815 0.0296837
1.36968 0.840313 1.13589 0.687972 0.032293
1.36557 0.867314 1.16885 0.934045 0.0323954
1.36148 0.866242 1.14245 0.797645 0.0316556
1.35739 0.82616 1.12574 0.589201 0.0300767
1.35332 0.818011 1.16379 0.748242 0.0290723
1.34926 0.809799 1.17712 0.70644 0.027597
1.34521 0.826564 1.18726 0.892895 0.0327914
1.34118 0.814428 1.16608 0.706173 0.028248
1.33715 0.78302 1.12955 0.411945 0.0235514
1.33314 0.774218 1.16168 0.555767 0.0236308
1.32914 0.738847 1.15873 0.433557 0.0209608
1.32516 0.748491 1.18602 0.561813 0.0225232
1.32118 0.785611 1.19211 0.767639 0.0286396
1.31722 0.7599 1.18801 0.628849 0.0264248
1.31326 0.716096 1.18796 0.503653 0.0205293
1.30932 0.681267 1.22584 0.573326 0.0200354
1.3054 0.644356 1.18875 0.303252 0.0165645
1.30148 0.604828 1.19857 0.268249 0.0113789
1.29758 0.605408 1.16727 0.142798 0.00986812
1.29368 0.594572 1.12777 0.030362 0.00936078
1.2898 0.616904 1.09455 -0.0592058 0.00884657
1.28593 0.659572 1.11203 0.0386066 0.0127171
1.28207 0.65868 1.1472 0.177374 0.013491
1.27823 0.670923 1.19672 0.404767 0.0174992
1.27439 0.627631 1.14826 0.112059 0.0112866
1.27057 0.588491 1.10208 -0.0573357 0.00730784
1.26676 0.575743 1.11683 -0.0113317 0.00818016
1.26296 0.602641 1.14803 0.0899105 0.00905434
1.25917 0.59587 1.11726 -0.0159481 0.00845849
1.25539 0.550972 1.12119 -0.00929598 0.00564799
1.25163 0.565475 1.12503 -0.0120886 0.00631294
1.24787 0.609988 1.12754 0.0368387 0.0101027
1.24413 0.623651 1.08335 -0.0856077 0.00891244
1.2404 0.643481 1.07061 -0.106092 0.00963132
1.23667 0.665514 1.11363 0.046512 0.0123017
1.23296 0.650686 1.08486 -0.054852 0.0104868
1.22927 0.686957 1.09912 0.0569 0.0138567
1.22558 0.686957 1.09912 0.0569 0.0138567
1.2219 0.709379 1.07969 0.0307165 0.0135
1.21824 0.663823 1.09667 0.0124034 0.0122765
1.21458 0.644573 1.047 -0.163713 0.00926448
1.21094 0.685229 1.02757 -0.15187 0.0101726
1.2073 0.682266 1.04008 -0.13775 0.010594
1.20368 0.682266 1.04008 -0.13775 0.010594
1.20007 0.646077 1.07242 -0.0969268 0.00995662
1.19647 0.636063 1.04105 -0.173433 0.00801191
1.19288 0.652696 1.01496 -0.20351 0.0097243
1.1893 0.651387 1.00747 -0.248462 0.0073251
1.18573 0.696148 1.05639 -0.0461379 0.012216
1.18218 0.679245 1.08896 0.000888837 0.0117954
1.17863 0.679245 1.08896 0.000888837 0.0117954
1.1751 0.699554 1.06646 -0.0264947 0.0129751
1.17157 0.683106 1.03084 -0.167734 0.00979438
1.16806 0.713712 1.04812 -0.0615308 0.014579
1.16455 0.697604 1.04033 -0.0888654 0.0120594
1.16106 0.699511 1.06575 -0.0233148 0.013455
1.15757 0.660022 1.06372 -0.118416 0.0100108
1.1541 0.647459 1.10739 0.00150807 0.0106061
1.15064 0.60041 1.15246 0.101739 0.00987186
1.14719 0.576302 1.10296 -0.0589874 0.00611705
1.14375 0.533034 1.12271 0.0124834 0.00549534
1.14031 0.578278 1.11184 -0.0364552 0.00745085
1.13689 0.538759 1.15419 0.0857588 0.00572776
1.13348 0.57678 1.1757 0.154966 0.00883106
1.13008 0.59973 1.19554 0.266177 0.0116115
1.12669 0.560107 1.20496 0.242847 0.00925642
1.12331 0.582558 1.1806 0.163647 0.00888964
1.11994 0.611128 1.15883 0.147198 0.0105747
1.11658 0.647119 1.14926 0.147725 0.0130365
1.11323 0.60417 1.1608 0.127478 0.0103966
1.10989 0.574634 1.15617 0.0813579 0.00852445
1.10656 0.623072 1.20539 0.305009 0.0130876
1.10324 0.638317 1.20514 0.340534 0.0141929
1.09993 0.642265 1.16688 0.1926 0.0117168
1.09663 0.603544 1.13299 0.0315128 0.0089599
1.09334 0.607348 1.11075 -0.02084 0.00851472
1.09006 0.561491 1.14775 0.0537311 0.00710929
1.08679 0.580704 1.11051 -0.0513635 0.00700485
1.08353 0.61825 1.06318 -0.151364 0.00698357
1.08028 0.604748 1.10511 -0.0509435 0.00810765
1.07704 0.621608 1.09126 -0.0709251 0.00923144
1.07381 0.634196 1.06914 -0.114624 0.00959439
1.07059 0.60059 1.10821 -0.0174727 0.00832678
1.06738 0.588291 1.06734 -0.14093 0.0062017
1.06418 0.597428 1.09613 -0.0820967 0.00717813
1.06098 0.560775 1.13012 0.0185396 0.00665128
1.0578 0.514404 1.15843 0.117963 0.00565075
1.05463 0.553075 1.12273 -0.00337594 0.00572975
1.05146 0.554627 1.10555 -0.0421512 0.00561483
1.04831 0.543311 1.06922 -0.11384 0.00443452
1.04516 0.543311 1.06922 -0.11384 0.00443452
1.04203 0.560828 1.10818 -0.0464348 0.0057967
1.0389 0.519041 1.12789 0.0302819 0.0049416
1.03579 0.568861 1.13514 0.0347494 0.00840984
1.03268 0.568861 1.13514 0.0347494 0.00840984
1.02958 0.534191 1.14395 0.0621274 0.00554867
1.02649 0.534191 1.14395 0.0621274 0.00554867
1.02341 0.567577 1.14195 0.0548358 0.00719996
1.02034 0.595106 1.15675 0.114788 0.00999475
1.01728 0.638633 1.16428 0.20788 0.0128543
1.01423 0.63445 1.13536 0.0889511 0.0116356
1.01119 0.669895 1.1342 0.14328 0.0140744
1.00815 0.642718 1.16305 0.207557 0.0131784
1.00513 0.670307 1.14541 0.162523 0.0135814
1.00211 0.664388 1.14704 0.170392 0.0134732
0.999106 0.621504 1.1463 0.103565 0.0111076
0.996109 0.667503 1.18467 0.332007 0.0173549
0.99312 0.644763 1.15762 0.183 0.0130696
0.990141 0.689872 1.15109 0.211401 0.0156317
0.987171 0.717204 1.11503 0.190046 0.0173423
0.984209 0.684684 1.07562 -0.0255968 0.0118811
0.981256 0.706277 1.05693 -0.0472549 0.0123525
0.978313 0.687064 1.04824 -0.0893361 0.0120385
0.975378 0.687064 1.04824 -0.0893361 0.0120385
0.972452 0.680883 1.03777 -0.126683 0.0106562
0.969534 0.71753 1.07885 0.0686826 0.0146998
0.966626 0.759433 1.05151 0.0810995 0.0162963
0.963726 0.785689 1.049 0.149556 0.0187919
0.960835 0.767351 1.00194 -0.0311135 0.0159642
0.957952 0.795081 1.03698 0.113178 0.0180715
0.955078 0.772091 1.04134 0.056033 0.0175533
0.952213 0.760336 1.05908 0.137913 0.0194805
0.949356 0.79311 1.0885 0.290331 0.0213553
0.946508 0.818468 1.0572 0.242687 0.0223376
0.943669 0.818468 1.0572 0.242687 0.0223376
0.940838 0.797163 1.05723 0.193094 0.0209876
0.938015 0.755337 1.03656 0.00982359 0.0174308
0.935201 0.755015 1.06013 0.0726091 0.0167523
0.932396 0.755015 1.06013 0.0726091 0.0167523
0.929598 0.789279 1.03412 0.0898299 0.018601
0.92681 0.8298 1.01628 0.196481 0.0206268
0.924029 0.871423 1.06597 0.511387 0.0308565
0.921257 0.916207 1.09086 0.720537 0.0342271
0.918493 0.870015 1.09495 0.544404 0.0271803
0.915738 0.85123 1.04898 0.333093 0.0246
0.912991 0.818013 1.09338 0.404229 0.0231796
0.910252 0.782286 1.11384 0.353765 0.0228303
0.907521 0.78264 1.15869 0.621476 0.0285427
0.904798 0.789759 1.16572 0.610356 0.0237029
0.902084 0.790864 1.1261 0.507512 0.026734
0.899378 0.790864 1.1261 0.507512 0.026734
0.89668 0.83074 1.10407 0.51915 0.0255077
0.89399 0.848586 1.06481 0.326154 0.0262866
0.891308 0.848586 1.06481 0.326154 0.0262866
0.888634 0.831975 1.02915 0.209486 0.0223176
0.885968 0.847541 1.02083 0.239568 0.0222878
0.88331 0.847541 1.02083 0.239568 0.0222878
0.88066 0.826389 1.02081 0.170186 0.0201784
0.878018 0.831376 1.00981 0.17247 0.0207616
0.875384 0.84575 1.04792 0.289729 0.0219039
0.872758 0.860296 1.0502 0.376371 0.0258982
0.870139 0.888488 1.01686 0.368984 0.0272817
0.867529 0.904986 0.996291 0.284188 0.0254918
0.864926 0.91487 1.03506 0.507744 0.0341054
0.862332 0.904605 1.0806 0.719801 0.0369404
0.859745 0.931768 1.09651 0.914869 0.0356367
0.857165 0.91721 1.10173 0.802061 0.032186
0.854594 0.899819 1.11141 0.825635 0.0374075
0.85203 0.92141 1.08724 0.785313 0.0344834
0.849474 0.92141 1.08724 0.785313 0.0344834
0.846926 0.92141 1.08724 0.785313 0.0344834
0.844385 0.92141 1.08724 0.785313 0.0344834
0.841852 0.96195 1.07421 0.846054 0.0360804
0.839326 0.971189 1.0755 0.952988 0.0409799
0.836808 0.971189 1.0755 0.952988 0.0409799
0.834298 0.973132 1.05284 0.86403 0.0441506
0.831795 1.01989 1.02516 0.915317 0.0431208
0.829299 1.01732 1.07096 1.11124 0.0433291
0.826812 0.989959 1.09198 1.15513 0.0474947
0.824331 0.967289 1.04754 0.792338 0.0362165
0.821858 0.952849 1.05242 0.771074 0.0390785
0.819393 0.955438 1.04525 0.751256 0.0393821
0.816934 0.910632 1.07213 0.630795 0.0312087
0.814484 0.922592 1.03599 0.544686 0.0304058
0.81204 0.93478 1.00976 0.452958 0.0285421
0.809604 0.967298 0.965474 0.449486 0.030162
0.807175 0.990887 0.95797 0.576144 0.0377095
0.804754 1.00989 0.991366 0.701616 0.0360765
0.802339 0.985569 0.948324 0.433482 0.0301908
0.799932 0.957476 0.930989 0.33457 0.0286546
0.797533 0.948286 0.943213 0.351508 0.027424
0.79514 0.923755 0.907177 0.133145 0.0220745
0.792755 0.928452 0.885894 0.092856 0.0202888
0.790376 0.915072 0.849714 -0.00734171 0.0200373
0.788005 0.879347 0.856716 -0.0487233 0.0184519
0.785641 0.873418 0.861174 -0.0644378 0.0168656
0.783284 0.867575 0.877448 -0.0393452 0.0189593
0.780934 0.855262 0.863539 -0.12536 0.0159886
0.778592 0.808822 0.816149 -0.23876 0.0139803
0.776256 0.809925 0.860369 -0.221013 0.0108953
0.773927 0.779323 0.884095 -0.239883 0.010688
0.771605 0.767178 0.878909 -0.265831 0.0103922
0.76929 0.752154 0.872104 -0.306057 0.00864084
0.766983 0.706567 0.874963 -0.37325 0.00639327
0.764682 0.706567 0.874963 -0.37325 0.00639327
0.762388 0.681536 0.85482 -0.3969 0.00553053
0.7601 0.682997 0.867204 -0.385271 0.00587993
0.75782 0.648284 0.864094 -0.411911 0.00447504
0.755547 0.648946 0.851852 -0.428701 0.00391217
0.75328 0.609076 0.876165 -0.417451 0.00349878
0.75102 0.639548 0.870869 -0.425119 0.00361713
0.748767 0.65358 0.894291 -0.399269 0.00462106
0.746521 0.687123 0.878958 -0.366446 0.00795573
0.744281 0.687123 0.878958 -0.366446 0.00795573
0.742048 0.671796 0.865752 -0.405261 0.004548
0.739822 0.651525 0.872327 -0.414532 0.00462938
0.737603 0.683062 0.83877 -0.407015 0.00545736
0.73539 0.730058 0.798065 -0.3772 0.00625355
0.733184 0.753929 0.778015 -0.359786 0.00669821
0.730984 0.792331 0.798844 -0.284668 0.0106615
0.728791 0.767789 0.759547 -0.339025 0.00722568
0.726605 0.767432 0.741219 -0.347472 0.00718527
0.724425 0.769815 0.708697 -0.350051 0.00529783
0.722252 0.729923 0.661844 -0.352119 0.0043766
0.720085 0.74408 0.646625 -0.353468 0.00470676
0.717925 0.777905 0.602692 -0.32741 0.0044363
0.715771 0.779228 0.58509 -0.318 0.00544754
0.713624 0.76332 0.540739 -0.2943 0.0044289
0.711483 0.752446 0.539603 -0.28284 0.00580234
0.709348 0.76976 0.499993 -0.271858 0.00492371
0.70722 0.764344 0.458954 -0.246465 0.00487555
0.705099 0.806827 0.491779 -0.269283 0.00530727
0.702983 0.825387 0.471202 -0.266138 0.00610255
0.700874 0.864656 0.472201 -0.277543 0.00541446
0.698772 0.87627 0.4389 -0.252333 0.00790527
0.696676 0.874746 0.447348 -0.266628 0.00564142
0.694586 0.906937 0.461014 -0.253146 0.010716
0.692502 0.934749 0.495871 -0.259477 0.00785378
0.690424 0.912415 0.481344 -0.263872 0.00770616
0.688353 0.87842 0.512782 -0.279518 0.00684089
0.686288 0.834494 0.53846 -0.295583 0.00516183
0.684229 0.805112 0.511957 -0.270021 0.0101252
0.682176 0.773089 0.498699 -0.273203 0.00478738
0.68013 0.750235 0.455976 -0.232214 0.00479215
0.678089 0.799745 0.447089 -0.237698 0.00799582
0.676055 0.790478 0.413302 -0.223421 0.00547854
0.674027 0.778509 0.401855 -0.219046 0.00498055
0.672005 0.772348 0.431652 -0.233776 0.00479501
0.669989 0.728204 0.441212 -0.211889 0.00485469
0.667979 0.720767 0.490084 -0.236074 0.00461546
0.665975 0.687366 0.493437 -0.22475 0.0044953
0.663977 0.732934 0.474991 -0.241832 0.0047787
0.661985 0.711591 0.42753 -0.171898 0.00503172
0.659999 0.664763 0.384252 -0.0827968 0.00564929
0.658019 0.711712 0.392549 -0.149031 0.00544828
0.656045 0.690487 0.353297 -0.0866818 0.0059978
0.654077 0.690487 0.353297 -0.0866818 0.0059978
0.652115 0.735455 0.333826 -0.114385 0.00555824
0.650158 0.742694 0.296248 -0.111704 0.00595138
0.648208 0.724397 0.313119 -0.0928327 0.00602976
0.646263 0.765267 0.350512 -0.162077 0.00554719
0.644325 0.771728 0.31352 -0.157958 0.00534459
0.642392 0.774396 0.278273 -0.137377 0.00564578
0.640464 0.770213 0.24915 -0.11752 0.00552078
0.638543 0.818202 0.226354 -0.165368 0.00543973
0.636627 0.780881 0.252855 -0.118623 0.00567092
0.634717 0.746874 0.25132 -0.0948109 0.00590313
0.632813 0.774636 0.291925 -0.141069 0.00553124
0.630915 0.805765 0.315665 -0.190523 0.00535062
0.629022 0.791921 0.270411 -0.151567 0.00527674
0.627135 0.834213 0.281208 -0.207553 0.00506094
0.625254 0.795331 0.248206 -0.149463 0.00581976
0.623378 0.826252 0.244231 -0.179781 0.00544659
0.621508 0.825256 0.198952 -0.166423 0.00576097
0.619643 0.803898 0.223103 -0.151669 0.00544078
0.617784 0.803898 0.223103 -0.151669 0.00544078
0.615931 0.82551 0.262946 -0.188579 0.00522804
0.614083 0.803473 0.217197 -0.145585 0.00577777
0.612241 0.799692 0.231218 -0.143884 0.00540457
0.610404 0.83465 0.279646 -0.196015 0.0053473
0.608573 0.83624 0.28516 -0.197587 0.00544805
0.606747 0.870623 0.259631 -0.220071 0.00524437
0.604927 0.865802 0.252725 -0.215317 0.00565414
0.603112 0.880989 0.227023 -0.214957 0.00546009
0.601303 0.918094 0.263 -0.235668 0.0063829
0.599499 0.930868 0.26536 -0.249955 0.00641902
0.597701 0.912843 0.307867 -0.24249 0.0074187
0.595907 0.878849 0.348588 -0.249274 0.00539163
0.59412 0.886293 0.310741 -0.240172 0.00479687
0.592337 0.849212 0.309038 -0.210671 0.00539738
0.59056 0.811212 0.290217 -0.176066 0.00678276
0.588789 0.783512 0.309518 -0.163099 0.00527609
0.587022 0.832563 0.292257 -0.198291 0.00523764
0.585261 0.818332 0.341992 -0.224016 0.00511002
0.583505 0.770357 0.319982 -0.166331 0.00559822
0.581755 0.745309 0.274932 -0.0929587 0.00609649
0.58001 0.791939 0.253957 -0.144603 0.00553071
0.57827 0.783735 0.293233 -0.146732 0.00568222
0.576535 0.761636 0.314237 -0.142068 0.0054525
0.574805 0.756621 0.346606 -0.152621 0.00553767
0.573081 0.723376 0.387005 -0.161443 0.00534268
0.571362 0.740901 0.357153 -0.152145 0.00547348
0.569647 0.762576 0.316997 -0.137515 0.00550668
0.567939 0.760239 0.315701 -0.139681 0.00567602
0.566235 0.752165 0.316829 -0.119392 0.0055115
0.564536 0.714441 0.30967 -0.0790595 0.00608389
0.562842 0.667836 0.354142 -0.055212 0.00609655
0.561154 0.707707 0.354868 -0.109634 0.00591733
0.55947 0.687516 0.358296 -0.0730017 0.00592634
0.557792 0.676866 0.391847 -0.103298 0.00568766
0.556119 0.635334 0.366227 -0.0262122 0.006451
0.55445 0.646653 0.327196 0.00204064 0.00651871
0.552787 0.601946 0.312535 0.0905436 0.00716078
0.551129 0.607745 0.353005 0.0312151 0.00711551
0.549475 0.587821 0.393369 0.00523606 0.00647644
0.547827 0.593069 0.366402 0.0419291 0.00669482
0.546183 0.618281 0.331564 0.0376657 0.00707493
0.544545 0.648822 0.29323 0.0458334 0.00709372
0.542911 0.662306 0.339639 -0.0332127 0.00635523
0.541282 0.613875 0.322239 0.0777211 0.00690997
0.539658 0.606426 0.290625 0.122776 0.00769905
0.53804 0.591343 0.334985 0.0858207 0.0070433
0.536425 0.578898 0.351702 0.0810838 0.00711034
0.534816 0.598522 0.377753 0.0097577 0.00646821
0.533212 0.614184 0.34737 0.0250141 0.00667999
0.531612 0.626252 0.364928 -0.0164482 0.00624244
0.530017 0.626252 0.364928 -0.0164482 0.00624244
0.528427 0.620829 0.372524 -0.00827669 0.00661124
0.526842 0.628476 0.416352 -0.0722818 0.00557157
0.525261 0.664567 0.394171 -0.0839775 0.00588405
0.523686 0.694819 0.366258 -0.0993606 0.00589139
0.522115 0.681663 0.406812 -0.136323 0.0054286
0.520548 0.654068 0.427612 -0.130267 0.00547857
0.518987 0.663191 0.380725 -0.0690771 0.00612448
0.51743 0.616447 0.34976 0.0263691 0.00672487
0.515877 0.641323 0.337201 -0.00119622 0.0065705
0.51433 0.661009 0.325227 -0.018673 0.00656316
0.512787 0.691101 0.280658 -0.017001 0.00633743
0.511248 0.695726 0.305956 -0.0581584 0.00632223
0.509715 0.695726 0.305956 -0.0581584 0.00632223
0.508185 0.652281 0.310387 0.0152087 0.00664672
0.506661 0.686612 0.264939 0.00246316 0.00658455
0.505141 0.67588 0.258583 0.0277224 0.00692298
0.503625 0.714155 0.240332 -0.0262492 0.00664881
0.502115 0.717523 0.215615 -0.0234818 0.00671321
0.500608 0.713091 0.205741 -0.0125369 0.00626902
0.499106 0.762752 0.235742 -0.107941 0.00579385
0.497609 0.744785 0.214123 -0.0775941 0.00604368
0.496116 0.731965 0.256937 -0.0685499 0.00618592
0.494628 0.745773 0.243 -0.079819 0.00598611
0.493144 0.792507 0.210255 -0.131922 0.00567519
0.491665 0.831169 0.173309 -0.168865 0.00549691
0.49019 0.835859 0.177054 -0.171824 0.00531839
0.488719 0.848358 0.188204 -0.185849 0.00520359
0.487253 0.877618 0.196636 -0.209568 0.00543975
0.485791 0.907631 0.156437 -0.225563 0.00516355
0.484334 0.880131 0.10708 -0.203733 0.00617078
0.482881 0.860258 0.142447 -0.191525 0.00589666
0.481432 0.884047 0.188511 -0.230052 0.0052729
0.479988 0.862355 0.180507 -0.182642 0.00539951
0.478548 0.831053 0.196894 -0.169634 0.00549434
0.477112 0.805725 0.22438 -0.152506 0.00560961
0.475681 0.840587 0.202343 -0.183659 0.00540288
0.474254 0.799358 0.235691 -0.151686 0.00554142
0.472831 0.761766 0.223587 -0.0906816 0.00610416
0.471413 0.75092 0.236064 -0.0906084 0.00580686
0.469998 0.725849 0.259894 -0.04939 0.00612979
0.468588 0.689263 0.241217 0.0260002 0.00661337
0.467183 0.684105 0.286546 -0.0168273 0.00643885
0.465781 0.727965 0.302168 -0.0977539 0.00584639
0.464384 0.727965 0.302168 -0.0977539 0.00584639
0.462991 0.6899 0.30712 -0.0463029 0.006391
0.461602 0.645978 0.322602 0.00189309 0.00688985
0.460217 0.678055 0.366713 -0.0856345 0.00588018
0.458836 0.67072 0.322185 -0.0293107 0.0064787
0.45746 0.670638 0.33517 -0.0354082 0.00620044
0.456087 0.628524 0.368104 -0.0126899 0.00610981
0.454719 0.6019 0.416778 -0.0580153 0.00598781
0.453355 0.587812 0.415891 -0.0289135 0.00609583
0.451995 0.577442 0.372278 0.0506875 0.00691777
0.450639 0.577442 0.372278 0.0506875 0.00691777
0.449287 0.586802 0.4135 -0.0357314 0.00632142
0.447939 0.57604 0.427502 -0.0356682 0.00572108
0.446595 0.565194 0.439788 -0.0376187 0.00568619
0.445255 0.563784 0.429368 -0.027302 0.00591611
0.44392 0.5285 0.395038 0.0904396 0.00694496
0.442588 0.505663 0.420314 0.0647652 0.00674137
0.44126 0.491824 0.453078 0.0292116 0.0058496
0.439936 0.45908 0.440504 0.10167 0.00666849
0.438616 0.419265 0.436264 0.182894 0.00847625
0.437301 0.388035 0.461696 0.263639 0.0100047
0.435989 0.386837 0.478136 0.264222 0.0105704
0.434681 0.385144 0.513834 0.264054 0.0118507
0.433377 0.42359 0.51922 0.0472531 0.00891125
0.432077 0.446658 0.531606 -0.0186211 0.00702375
0.43078 0.446658 0.531606 -0.0186211 0.00702375
0.429488 0.413846 0.54552 0.0929836 0.0101462
0.4282 0.412765 0.530824 0.105284 0.00959355
0.426915 0.429498 0.511953 0.0378033 0.00824249
0.425634 0.461109 0.51397 -0.0314656 0.00633187
0.424357 0.466463 0.558572 -0.104003 0.00671053
0.423084 0.515547 0.557103 -0.182403 0.00498741
0.421815 0.481921 0.518781 -0.0803149 0.00608158
0.42055 0.511427 0.540941 -0.154846 0.00496968
0.419288 0.543684 0.507328 -0.135077 0.00494275
0.41803 0.543096 0.537677 -0.183104 0.00448348
