1 0
1.98867 0.0107171
2.98415 0.021317
3.97807 0.0312438
5.01694 0.0406233
6.02293 0.0485973
7.00254 0.0548756
7.97649 0.0635636
8.97801 0.0721846
10.0061 0.0827806
11.0017 0.0924726
12.0104 0.0932556
12.9663 0.102349
13.9672 0.104158
14.9244 0.114311
15.8769 0.117374
16.8279 0.130141
17.8145 0.138142
18.8246 0.146991
19.84 0.15405
20.8375 0.155425
21.7939 0.153681
22.7132 0.154712
23.7749 0.154999
24.7555 0.177535
25.7023 0.189897
26.7656 0.202766
27.8306 0.210522
28.8161 0.226096
29.7412 0.23996
30.6854 0.249134
31.6179 0.261593
32.6095 0.27417
33.4705 0.277298
34.3848 0.281727
35.3728 0.284617
36.3698 0.28237
37.4555 0.294315
38.4441 0.310225
39.5647 0.315743
40.5231 0.331075
41.5516 0.323088
42.6169 0.344547
43.4342 0.360037
44.4489 0.369396
45.4042 0.379766
46.2606 0.389751
47.2576 0.402841
48.2923 0.417733
49.3262 0.432841
50.2416 0.446499
51.2522 0.458429
52.2734 0.463523
53.2389 0.485716
54.0482 0.490305
54.9159 0.497098
55.9111 0.496111
56.9487 0.495174
57.9461 0.500911
58.9179 0.493798
59.8568 0.514002
60.7906 0.507663
61.829 0.515052
62.6912 0.519034
63.5806 0.528258
64.478 0.539454
65.3182 0.552517
66.2519 0.57217
67.3889 0.583926
68.5481 0.585689
69.4689 0.578593
70.4063 0.585591
71.5285 0.595635
72.42 0.599012
73.2774 0.617134
74.3273 0.625837
75.4238 0.636219
76.4938 0.636449
77.4468 0.640437
78.458 0.654861
79.5982 0.656972
80.4735 0.670599
81.4454 0.666585
82.6234 0.673792
83.5472 0.6832
84.4755 0.688828
85.2748 0.704218
86.2383 0.71166
87.257 0.715457
88.1517 0.722587
89.042 0.745519
89.9813 0.756352
90.9763 0.748747
91.9492 0.753462
92.7903 0.766885
93.7402 0.761582
94.8791 0.766879
95.8308 0.770624
96.6514 0.779796
97.5829 0.78304
