#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         255       -0.44   -0.579294  0.00739033
         256       -0.44    -0.57875  0.00738147
         257       -0.52   -0.578521  0.00735629
         258       -0.76   -0.579225  0.00736133
         259       -0.68   -0.579614  0.00734318
         260       -0.52   -0.579385  0.00731852
         261       -0.52   -0.579157  0.00729401
         262       -0.52   -0.578931  0.00726967
         263       -0.68   -0.579316  0.00725217
         264       -0.76       -0.58  0.00725693
         265       -0.44   -0.579472  0.00724875
         266       -0.44   -0.578947  0.00724043
         267       -0.52   -0.578727  0.00721668
         268       -0.52   -0.578507  0.00719308
         269        -0.6   -0.578587  0.00716678
         270       -0.52    -0.57837  0.00714352
         271       -0.68   -0.578745    0.007127
         272       -0.68   -0.579118  0.00711051
         273       -0.68   -0.579487  0.00709406
         274       -0.76   -0.580146   0.0070987
         275       -0.84   -0.581091   0.0071355
         276       -0.84   -0.582029  0.00717104
         277       -0.52   -0.581805  0.00714865
         278       -0.28   -0.580719   0.0072049
         279       -0.44   -0.580215  0.00719671
         280       -0.28   -0.579143  0.00725043
         281       -0.52   -0.578932  0.00722769
         282       -0.52   -0.578723  0.00720508
         283       -0.52   -0.578516  0.00718261
         284       -0.44   -0.578028  0.00717385
         285       -0.52   -0.577825  0.00715157
         286       -0.52   -0.577622  0.00712942
         287       -0.44   -0.577143  0.00712069
         288       -0.44   -0.576667  0.00711187
         289       -0.44   -0.576194  0.00710297
         290       -0.44   -0.575724  0.00709398
         291       -0.52   -0.575533  0.00707219
         292        -0.6   -0.575616  0.00704847
         293       -0.44   -0.575154  0.00703959
         294       -0.44   -0.574694  0.00703064
         295        -0.6    -0.57478  0.00700733
         296        -0.6   -0.574865  0.00698417
         297       -0.36   -0.574141  0.00699803
         298       -0.44   -0.573691  0.00698901
         299       -0.52   -0.573512  0.00696794
         300       -0.36     -0.5728  0.00698096
         301       -0.52   -0.572625  0.00695998
         302       -0.52    -0.57245  0.00693911
         303       -0.52   -0.572277  0.00691837
         304       -0.44   -0.571842  0.00690928
         305       -0.76   -0.572459  0.00691411
         306       -0.76   -0.573072  0.00691863
         307       -0.44   -0.572638  0.00690966
         308       -0.44   -0.572208  0.00690063
         309        -0.6   -0.572298  0.00687888
         310       -0.52   -0.572129  0.00685876
         311       -0.68   -0.572476  0.00684547
         312       -0.68   -0.572821   0.0068322
         313       -0.68   -0.573163  0.00681895
         314        -0.6   -0.573248  0.00679777
         315        -0.6   -0.573333  0.00677672
         316        -0.6   -0.573418   0.0067558
         317        -0.6   -0.573502  0.00673501
         318       -0.52   -0.573333  0.00671593
         319       -0.68   -0.573668  0.00670319
         320       -0.52     -0.5735  0.00668435
         321        -0.6   -0.573583  0.00666403
         322       -0.52   -0.573416  0.00664541
         323        -0.6   -0.573498  0.00662535
         324        -0.6    -0.57358   0.0066054
         325       -0.36   -0.572923  0.00661769
         326       -0.52   -0.572761  0.00659938
         327       -0.52   -0.572599  0.00658117
         328       -0.52   -0.572439  0.00656306
         329       -0.36   -0.571793   0.0065748
