#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         169          -1    -0.95787  0.00384949
         170          -1   -0.958118  0.00383481
         171          -1   -0.958363   0.0038202
         172          -1   -0.958605  0.00380565
         173          -1   -0.958844  0.00379117
         174          -1    -0.95908  0.00377675
         175          -1   -0.959314   0.0037624
         176          -1   -0.959545  0.00374812
         177          -1   -0.959774  0.00373391
         178          -1       -0.96  0.00371976
         179          -1   -0.960223  0.00370569
         180          -1   -0.960444  0.00369168
         181          -1   -0.960663  0.00367775
         182          -1   -0.960879  0.00366389
         183          -1   -0.961093   0.0036501
         184          -1   -0.961304  0.00363638
         185          -1   -0.961514  0.00362274
         186          -1    -0.96172  0.00360916
         187          -1   -0.961925  0.00359566
         188          -1   -0.962128  0.00358224
         189          -1   -0.962328  0.00356888
         190          -1   -0.962526   0.0035556
         191          -1   -0.962723   0.0035424
         192          -1   -0.962917  0.00352926
         193          -1   -0.963109   0.0035162
         194          -1   -0.963299  0.00350322
         195          -1   -0.963487   0.0034903
         196          -1   -0.963673  0.00347746
         197          -1   -0.963858   0.0034647
         198          -1    -0.96404    0.003452
         199          -1   -0.964221  0.00343938
         200          -1     -0.9644  0.00342684
         201          -1   -0.964577  0.00341436
         202          -1   -0.964752  0.00340196
         203          -1   -0.964926  0.00338963
         204          -1   -0.965098  0.00337737
         205          -1   -0.965268  0.00336518
         206          -1   -0.965437  0.00335307
         207          -1   -0.965604  0.00334102
         208          -1   -0.965769  0.00332905
         209          -1   -0.965933  0.00331715
         210          -1   -0.966095  0.00330532
         211          -1   -0.966256  0.00329356
         212          -1   -0.966415  0.00328186
         213          -1   -0.966573  0.00327024
         214          -1   -0.966729  0.00325869
         215          -1   -0.966884   0.0032472
         216          -1   -0.967037  0.00323579
         217          -1   -0.967189  0.00322444
         218          -1   -0.967339  0.00321316
         219          -1   -0.967489  0.00320195
         220          -1   -0.967636   0.0031908
         221          -1   -0.967783  0.00317972
         222          -1   -0.967928  0.00316871
         223          -1   -0.968072  0.00315776
         224          -1   -0.968214  0.00314688
         225          -1   -0.968356  0.00313606
         226          -1   -0.968496  0.00312531
         227          -1   -0.968634  0.00311462
         228          -1   -0.968772    0.003104
         229          -1   -0.968908  0.00309344
         230          -1   -0.969043  0.00308294
         231          -1   -0.969177  0.00307251
         232          -1    -0.96931  0.00306213
         233          -1   -0.969442  0.00305182
         234          -1   -0.969573  0.00304157
         235          -1   -0.969702  0.00303139
         236          -1   -0.969831  0.00302126
         237          -1   -0.969958  0.00301119
         238          -1   -0.970084  0.00300118
         239          -1   -0.970209  0.00299124
         240          -1   -0.970333  0.00298135
         241          -1   -0.970456  0.00297152
         242          -1   -0.970579  0.00296174
         243          -1     -0.9707  0.00295203
         244          -1    -0.97082  0.00294237
         245          -1   -0.970939  0.00293277
         246          -1   -0.971057  0.00292323
         247          -1   -0.971174  0.00291374
         248          -1    -0.97129  0.00290431
         249          -1   -0.971406  0.00289493
         250          -1    -0.97152  0.00288561
         251          -1   -0.971633  0.00287635
         252          -1   -0.971746  0.00286713
         253          -1   -0.971858  0.00285798
         254          -1   -0.971969  0.00284887
         255          -1   -0.972078  0.00283982
         256          -1   -0.972188  0.00283082
         257          -1   -0.972296  0.00282187
         258          -1   -0.972403  0.00281298
         259          -1    -0.97251  0.00280413
         260          -1   -0.972615  0.00279534
         261          -1    -0.97272   0.0027866
         262          -1   -0.972824  0.00277791
         263          -1   -0.972928  0.00276927
         264          -1    -0.97303  0.00276067
         265          -1   -0.973132  0.00275213
         266          -1   -0.973233  0.00274364
         267          -1   -0.973333  0.00273519
         268          -1   -0.973433   0.0027268
         269          -1   -0.973532  0.00271845
         270          -1    -0.97363  0.00271015
         271          -1   -0.973727  0.00270189
         272          -1   -0.973824  0.00269369
         273          -1   -0.973919  0.00268552
         274          -1   -0.974015  0.00267741
         275          -1   -0.974109  0.00266934
         276          -1   -0.974203  0.00266132
         277          -1   -0.974296  0.00265334
         278          -1   -0.974388   0.0026454
         279          -1    -0.97448  0.00263751
         280          -1   -0.974571  0.00262967
         281          -1   -0.974662  0.00262187
         282          -1   -0.974752  0.00261411
         283          -1   -0.974841  0.00260639
         284          -1    -0.97493  0.00259872
         285          -1   -0.975018  0.00259109
         286          -1   -0.975105   0.0025835
         287          -1   -0.975192  0.00257596
         288          -1   -0.975278  0.00256845
         289          -1   -0.975363  0.00256099
         290          -1   -0.975448  0.00255357
         291          -1   -0.975533  0.00254619
         292          -1   -0.975616  0.00253884
         293          -1     -0.9757  0.00253154
         294          -1   -0.975782  0.00252428
         295          -1   -0.975864  0.00251706
         296          -1   -0.975946  0.00250988
         297          -1   -0.976027  0.00250273
         298          -1   -0.976107  0.00249563
         299          -1   -0.976187  0.00248856
         300          -1   -0.976267  0.00248153
         301          -1   -0.976346  0.00247454
         302          -1   -0.976424  0.00246758
         303          -1   -0.976502  0.00246066
