#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         210       -0.76   -0.763429  0.00638154
         211       -0.76   -0.763412  0.00635132
         212       -0.76   -0.763396  0.00632138
         213       -0.76    -0.76338  0.00629172
         214        -0.6   -0.762617  0.00630847
         215       -0.76   -0.762605  0.00627914
         216       -0.76   -0.762593  0.00625008
         217       -0.76   -0.762581  0.00622129
         218       -0.84   -0.762936  0.00620288
         219       -0.92   -0.763653  0.00621588
         220       -0.84      -0.764  0.00619731
         221       -0.76   -0.763982  0.00616929
         222       -0.52   -0.762883  0.00623862
         223        -0.6   -0.762152  0.00625326
         224       -0.68   -0.761786  0.00623609
         225       -0.84   -0.762133  0.00621806
         226       -0.76   -0.762124  0.00619055
         227       -0.84   -0.762467  0.00617278
         228       -0.84   -0.762807  0.00615506
         229       -0.84   -0.763144  0.00613741
         230       -0.84   -0.763478  0.00611981
         231       -0.84    -0.76381  0.00610228
         232       -0.84   -0.764138  0.00608481
         233       -0.84   -0.764464   0.0060674
         234       -0.76   -0.764444   0.0060415
         235       -0.84   -0.764766  0.00602434
         236       -0.76   -0.764746  0.00599885
         237       -0.76   -0.764726  0.00597357
         238       -0.68    -0.76437  0.00595907
         239       -0.68   -0.764017  0.00594458
         240       -0.76      -0.764  0.00591983
         241       -0.76   -0.763983  0.00589529
         242       -0.76   -0.763967  0.00587096
         243       -0.76   -0.763951  0.00584682
         244       -0.68   -0.763607  0.00583297
         245       -0.76   -0.763592  0.00580918
         246       -0.92   -0.764228  0.00582026
         247       -0.84   -0.764534  0.00580477
         248       -0.92   -0.765161  0.00581512
         249       -0.92   -0.765783  0.00582492
         250       -0.92     -0.7664  0.00583419
         251       -0.92   -0.767012  0.00584295
         252       -0.84   -0.767302  0.00582694
         253       -0.92   -0.767905  0.00583508
         254       -0.84   -0.768189  0.00581901
         255       -0.68   -0.767843  0.00580646
         256       -0.68     -0.7675  0.00579391
         257       -0.84   -0.767782  0.00577822
         258       -0.76   -0.767752  0.00575591
         259       -0.76   -0.767722  0.00573376
         260       -0.84      -0.768  0.00571844
         261       -0.76   -0.767969  0.00569662
         262       -0.76   -0.767939  0.00567495
         263       -0.84   -0.768213  0.00565999
         264       -0.92   -0.768788  0.00566767
         265       -0.84   -0.769057  0.00565265
         266       -0.76   -0.769023  0.00563151
         267       -0.76   -0.768989  0.00561052
         268       -0.76   -0.768955  0.00558968
         269       -0.84   -0.769219  0.00557514
         270       -0.76   -0.769185  0.00555459
         271       -0.84   -0.769446  0.00554024
         272       -0.84   -0.769706  0.00552594
         273       -0.84   -0.769963  0.00551169
         274       -0.76   -0.769927   0.0054917
         275       -0.84   -0.770182  0.00547764
         276       -0.84   -0.770435  0.00546363
         277       -0.76   -0.770397  0.00544403
         278       -0.84   -0.770647  0.00543021
         279       -0.84   -0.770896  0.00541643
         280       -0.84   -0.771143   0.0054027
         281       -0.84   -0.771388  0.00538903
         282       -0.76   -0.771348  0.00537007
         283       -0.84    -0.77159  0.00535657
         284       -0.84   -0.771831  0.00534313
         285       -0.92   -0.772351  0.00534961
         286          -1   -0.773147   0.0053898
         287       -0.84    -0.77338  0.00537605
         288       -0.84   -0.773611  0.00536236
         289       -0.76   -0.773564  0.00534401
         290       -0.84   -0.773793  0.00533049
         291       -0.84   -0.774021  0.00531703
         292       -0.76   -0.773973  0.00529903
         293       -0.76   -0.773925  0.00528116
         294       -0.76   -0.773878  0.00526341
         295       -0.76   -0.773831  0.00524578
         296       -0.84   -0.774054  0.00523282
         297       -0.84   -0.774276  0.00521991
         298       -0.84   -0.774497  0.00520705
         299       -0.76   -0.774448  0.00518986
         300        -0.6   -0.773867  0.00520503
         301       -0.68   -0.773555  0.00519708
         302        -0.6    -0.77298  0.00521154
         303        -0.6   -0.772409  0.00522552
         304       -0.84   -0.772632  0.00521306
         305       -0.76    -0.77259  0.00519613
         306       -0.76   -0.772549  0.00517931
         307       -0.68   -0.772248  0.00517121
         308        -0.6   -0.771688  0.00518457
         309       -0.68   -0.771392  0.00517628
         310       -0.76   -0.771355  0.00515971
         311       -0.76   -0.771318  0.00514325
         312       -0.76   -0.771282  0.00512689
         313       -0.76   -0.771246  0.00511064
         314       -0.84   -0.771465  0.00509905
         315       -0.76   -0.771429  0.00508299
         316       -0.76   -0.771392  0.00506704
         317       -0.84   -0.771609  0.00505567
         318       -0.84   -0.771824  0.00504434
         319       -0.84   -0.772038  0.00503306
         320       -0.76      -0.772  0.00501747
         321       -0.76   -0.771963  0.00500198
         322       -0.76   -0.771925  0.00498658
         323       -0.92   -0.772384  0.00499217
         324       -0.92    -0.77284  0.00499751
         325       -0.84   -0.773046   0.0049864
         326       -0.76   -0.773006  0.00497127
         327       -0.76   -0.772966  0.00495623
         328       -0.92   -0.773415  0.00496135
         329       -0.76   -0.773374  0.00494643
         330       -0.76   -0.773333  0.00493161
         331       -0.68   -0.773051  0.00492477
         332       -0.68   -0.772771   0.0049179
         333       -0.68   -0.772492  0.00491102
         334        -0.6   -0.771976  0.00492339
         335       -0.52   -0.771224  0.00496582
         336       -0.52   -0.770476  0.00500701
         337        -0.6    -0.76997  0.00501765
         338        -0.6   -0.769467  0.00502794
         339       -0.68   -0.769204  0.00502003
         340       -0.76   -0.769176  0.00500533
         341       -0.76    -0.76915  0.00499073
         342       -0.68   -0.768889  0.00498294
         343       -0.76   -0.768863  0.00496848
         344       -0.76   -0.768837   0.0049541
         345       -0.76   -0.768812  0.00493981
         346       -0.84   -0.769017  0.00492981
         347       -0.92   -0.769452  0.00493477
         348       -0.84   -0.769655  0.00492475
         349       -0.92   -0.770086  0.00492945
         350       -0.84   -0.770286  0.00491941
         351       -0.92   -0.770712  0.00492385
         352       -0.84   -0.770909  0.00491379
         353       -0.92   -0.771331  0.00491799
         354       -0.84   -0.771525  0.00490792
         355       -0.84   -0.771718  0.00489789
         356       -0.84    -0.77191  0.00488788
         357       -0.84   -0.772101  0.00487791
         358       -0.84   -0.772291  0.00486797
         359       -0.76   -0.772256  0.00485453
         360       -0.76   -0.772222  0.00484117
         361       -0.84    -0.77241   0.0048314
         362       -0.68   -0.772155  0.00482479
         363       -0.76   -0.772121  0.00481161
         364       -0.76   -0.772088  0.00479851
         365       -0.76   -0.772055  0.00478548
         366       -0.84    -0.77224    0.004776
         367       -0.84   -0.772425  0.00476656
         368       -0.84   -0.772609  0.00475714
         369       -0.76   -0.772575  0.00474437
         370       -0.76   -0.772541  0.00473167
         371       -0.76   -0.772507  0.00471904
         372       -0.76   -0.772473  0.00470647
         373       -0.76    -0.77244  0.00469397
         374       -0.76   -0.772406  0.00468154
         375       -0.68    -0.77216  0.00467553
         376       -0.76   -0.772128  0.00466321
         377       -0.76   -0.772095  0.00465095
         378       -0.76   -0.772063  0.00463876
         379       -0.76   -0.772032  0.00462663
         380       -0.76      -0.772  0.00461456
         381       -0.68   -0.771759  0.00460876
         382       -0.68   -0.771518  0.00460295
         383       -0.76   -0.771488  0.00459103
         384       -0.68    -0.77125  0.00458526
         385       -0.68   -0.771013  0.00457947
         386       -0.76   -0.770984  0.00456769
         387       -0.68   -0.770749  0.00456194
         388       -0.68   -0.770515  0.00455617
         389       -0.68   -0.770283   0.0045504
         390       -0.76   -0.770256  0.00453881
         391       -0.84   -0.770435   0.0045307
         392       -0.84   -0.770612  0.00452262
         393       -0.84   -0.770789  0.00451455
         394       -0.76   -0.770761  0.00450318
         395       -0.76   -0.770734  0.00449186
         396       -0.84   -0.770909  0.00448392
         397       -0.92   -0.771285  0.00448833
         398       -0.92   -0.771658  0.00449258
         399       -0.92    -0.77203  0.00449667
         400       -0.92     -0.7724  0.00450062
         401       -0.92   -0.772768  0.00450443
         402       -0.84   -0.772935  0.00449632
         403       -0.76   -0.772903  0.00448528
         404       -0.76   -0.772871  0.00447429
         405       -0.84   -0.773037  0.00446631
         406       -0.68   -0.772808  0.00446119
         407       -0.76   -0.772776  0.00445034
         408       -0.76   -0.772745  0.00443954
         409       -0.76   -0.772714   0.0044288
         410       -0.84   -0.772878  0.00442103
         411       -0.76   -0.772847  0.00441039
         412       -0.68   -0.772621  0.00440544
         413       -0.68   -0.772397  0.00440047
         414       -0.76   -0.772367  0.00438995
         415       -0.76   -0.772337  0.00437947
         416       -0.76   -0.772308  0.00436904
         417       -0.76   -0.772278  0.00435866
         418       -0.76   -0.772249  0.00434834
         419       -0.76    -0.77222  0.00433806
         420       -0.76    -0.77219  0.00432783
         421       -0.76   -0.772162  0.00431764
         422       -0.68   -0.771943  0.00431293
         423        -0.6   -0.771537  0.00432185
         424       -0.68   -0.771321  0.00431704
         425       -0.76   -0.771294  0.00430697
         426       -0.76   -0.771268  0.00429694
         427       -0.84   -0.771429  0.00428989
         428       -0.84   -0.771589  0.00428286
         429       -0.84   -0.771748  0.00427584
         430       -0.76   -0.771721  0.00426599
         431       -0.76   -0.771694  0.00425617
         432       -0.68   -0.771481  0.00425161
         433       -0.68    -0.77127  0.00424704
         434       -0.68    -0.77106  0.00424246
         435       -0.76   -0.771034  0.00423278
         436        -0.6   -0.770642  0.00424121
         437       -0.84   -0.770801  0.00423447
         438       -0.76   -0.770776  0.00422488
         439       -0.76   -0.770752  0.00421532
         440       -0.68   -0.770545  0.00421079
         441       -0.76   -0.770522  0.00420131
         442       -0.84   -0.770679  0.00419474
         443       -0.84   -0.770835  0.00418819
         444       -0.68   -0.770631  0.00418375
         445       -0.76   -0.770607  0.00417442
         446       -0.92   -0.770942  0.00417848
         447       -0.92   -0.771275  0.00418241
         448       -0.84   -0.771429  0.00417589
         449       -0.68   -0.771225  0.00417155
         450       -0.76     -0.7712  0.00416235
         451       -0.68   -0.770998  0.00415803
         452       -0.68   -0.770796  0.00415371
         453       -0.76   -0.770773  0.00414461
         454       -0.76   -0.770749  0.00413554
         455       -0.68   -0.770549  0.00413126
         456        -0.6   -0.770175   0.0041391
         457       -0.68   -0.769978  0.00413474
         458       -0.68   -0.769782  0.00413038
         459       -0.76    -0.76976  0.00412143
         460       -0.76   -0.769739  0.00411253
         461       -0.76   -0.769718  0.00410366
         462       -0.84    -0.76987   0.0040976
         463       -0.76   -0.769849   0.0040888
         464       -0.84       -0.77  0.00408279
         465       -0.84   -0.770151  0.00407678
         466       -0.84     -0.7703  0.00407079
         467       -0.84    -0.77045   0.0040648
         468       -0.84   -0.770598  0.00405884
         469       -0.76   -0.770576  0.00405024
         470       -0.84   -0.770723  0.00404432
         471       -0.76   -0.770701   0.0040358
         472       -0.84   -0.770847  0.00402992
         473       -0.84   -0.770994  0.00402405
         474       -0.84   -0.771139  0.00401819
         475       -0.76   -0.771116   0.0040098
         476       -0.76   -0.771092  0.00400144
         477       -0.76   -0.771069  0.00399312
         478       -0.76   -0.771046  0.00398484
         479       -0.68   -0.770856  0.00398105
         480       -0.84      -0.771  0.00397536
         481       -0.68   -0.770811  0.00397159
         482       -0.76   -0.770788  0.00396342
         483       -0.52   -0.770269  0.00398908
         484       -0.76   -0.770248  0.00398089
         485       -0.76   -0.770227  0.00397274
         486       -0.84    -0.77037  0.00396716
         487       -0.76   -0.770349  0.00395907
         488       -0.84   -0.770492  0.00395353
         489       -0.84   -0.770634    0.003948
         490       -0.92   -0.770939  0.00395169
         491       -0.92   -0.771242  0.00395529
         492       -0.76    -0.77122  0.00394731
         493       -0.84   -0.771359  0.00394177
         494       -0.76   -0.771336  0.00393386
         495       -0.76   -0.771313  0.00392598
         496       -0.76    -0.77129  0.00391813
         497       -0.84   -0.771429  0.00391268
         498       -0.76   -0.771406   0.0039049
         499       -0.84   -0.771543  0.00389949
         500       -0.76    -0.77152  0.00389176
         501       -0.76   -0.771497  0.00388406
         502       -0.84   -0.771633  0.00387872
         503       -0.92   -0.771928  0.00388221
         504       -0.92   -0.772222   0.0038856
         505       -0.92   -0.772515  0.00388891
         506       -0.92   -0.772806  0.00389213
         507       -0.84   -0.772939  0.00388671
         508       -0.76   -0.772913  0.00387915
         509        -0.6   -0.772574  0.00388637
         510       -0.84   -0.772706    0.003881
         511       -0.68   -0.772524  0.00387764
         512       -0.84   -0.772656  0.00387231
         513       -0.76   -0.772632  0.00386484
         514       -0.68   -0.772451  0.00386152
         515       -0.76   -0.772427   0.0038541
         516       -0.68   -0.772248  0.00385079
         517       -0.68    -0.77207  0.00384747
         518        -0.6   -0.771737  0.00385436
         519        -0.6   -0.771407  0.00386111
         520        -0.6   -0.771077  0.00386773
         521       -0.68   -0.770902  0.00386425
         522       -0.84   -0.771034  0.00385912
         523       -0.84   -0.771166  0.00385399
         524       -0.76   -0.771145  0.00384669
         525       -0.84   -0.771276   0.0038416
         526       -0.84   -0.771407  0.00383652
         527       -0.76   -0.771385   0.0038293
         528       -0.76   -0.771364  0.00382211
         529       -0.84   -0.771493  0.00381708
         530       -0.76   -0.771472  0.00380994
         531       -0.76    -0.77145  0.00380283
         532       -0.84   -0.771579  0.00379786
         533       -0.84   -0.771707  0.00379291
         534       -0.84   -0.771835  0.00378796
         535       -0.84   -0.771963  0.00378302
         536       -0.84    -0.77209  0.00377809
         537       -0.68   -0.771918  0.00377495
         538       -0.68   -0.771747   0.0037718
         539       -0.76   -0.771725  0.00376486
         540       -0.68   -0.771556  0.00376172
         541        -0.6   -0.771238  0.00376811
         542       -0.68    -0.77107  0.00376491
         543       -0.76    -0.77105  0.00375804
         544       -0.76   -0.771029  0.00375118
         545       -0.68   -0.770862  0.00374802
         546        -0.6   -0.770549  0.00375419
         547        -0.6   -0.770238  0.00376025
         548       -0.76   -0.770219  0.00375344
         549       -0.84   -0.770346  0.00374875
         550       -0.84   -0.770473  0.00374408
         551       -0.76   -0.770454  0.00373733
         552       -0.76   -0.770435  0.00373061
         553       -0.68   -0.770271  0.00372744
         554       -0.68   -0.770108  0.00372427
         555       -0.76    -0.77009  0.00371761
         556       -0.76   -0.770072  0.00371097
         557       -0.76   -0.770054  0.00370435
         558       -0.76   -0.770036  0.00369775
         559       -0.76   -0.770018  0.00369118
         560       -0.76       -0.77  0.00368463
         561       -0.76   -0.769982  0.00367811
         562       -0.76   -0.769964  0.00367161
         563       -0.84   -0.770089  0.00366719
         564       -0.84   -0.770213  0.00366279
         565       -0.84   -0.770336  0.00365838
         566       -0.76   -0.770318  0.00365197
         567       -0.76     -0.7703  0.00364557
         568       -0.76   -0.770282   0.0036392
         569       -0.84   -0.770404  0.00363486
         570       -0.92   -0.770667  0.00363795
         571       -0.92   -0.770928  0.00364097
         572       -0.92   -0.771189  0.00364392
         573       -0.84   -0.771309  0.00363954
         574       -0.84   -0.771429  0.00363516
         575       -0.76   -0.771409  0.00362889
         576       -0.68    -0.77125  0.00362606
         577       -0.76   -0.771231  0.00361983
         578       -0.84   -0.771349  0.00361552
         579       -0.84   -0.771468  0.00361122
         580       -0.92   -0.771724  0.00361406
         581       -0.92   -0.771979  0.00361684
         582       -0.92   -0.772234  0.00361956
         583       -0.68   -0.772075  0.00361681
         584       -0.92   -0.772329  0.00361947
         585       -0.92   -0.772581  0.00362208
         586       -0.84   -0.772696  0.00361772
         587       -0.84   -0.772811  0.00361338
         588       -0.76   -0.772789   0.0036073
         589       -0.84   -0.772903  0.00360298
         590       -0.84   -0.773017  0.00359866
         591       -0.76   -0.772995  0.00359264
         592       -0.76   -0.772973  0.00358664
         593       -0.76   -0.772951  0.00358066
         594       -0.76   -0.772929   0.0035747
         595       -0.76   -0.772908  0.00356876
         596       -0.84    -0.77302  0.00356454
         597       -0.84   -0.773132  0.00356034
         598       -0.84   -0.773244  0.00355614
         599       -0.76   -0.773222  0.00355027
         600       -0.76     -0.7732  0.00354442
         601       -0.76   -0.773178  0.00353859
         602       -0.84   -0.773289  0.00353446
         603       -0.84     -0.7734  0.00353033
         604       -0.76   -0.773377  0.00352455
         605       -0.76   -0.773355  0.00351879
         606       -0.76   -0.773333  0.00351306
         607       -0.84   -0.773443  0.00350899
         608       -0.76   -0.773421  0.00350328
         609       -0.76   -0.773399   0.0034976
         610       -0.68   -0.773246  0.00349522
         611       -0.76   -0.773224  0.00348956
         612       -0.76   -0.773203  0.00348393
         613       -0.84   -0.773312  0.00347995
         614       -0.76    -0.77329  0.00347435
         615       -0.76   -0.773268  0.00346877
         616        -0.6   -0.772987  0.00347452
         617       -0.76   -0.772966  0.00346895
         618       -0.84   -0.773074  0.00346504
         619       -0.84   -0.773183  0.00346112
         620       -0.68   -0.773032   0.0034588
         621        -0.6   -0.772754  0.00346444
         622       -0.68   -0.772605  0.00346208
         623       -0.68   -0.772456  0.00345971
         624       -0.76   -0.772436  0.00345422
         625       -0.76   -0.772416  0.00344875
         626       -0.68   -0.772268   0.0034464
         627       -0.76   -0.772249  0.00344096
         628       -0.76   -0.772229  0.00343554
         629        -0.6   -0.771955  0.00344097
         630       -0.76   -0.771937  0.00343556
         631       -0.68   -0.771791   0.0034332
         632       -0.76   -0.771772  0.00342782
         633        -0.6   -0.771501  0.00343313
         634       -0.76   -0.771483  0.00342776
         635       -0.76   -0.771465  0.00342241
         636       -0.84   -0.771572  0.00341873
         637       -0.84    -0.77168  0.00341505
         638       -0.84   -0.771787  0.00341137
         639       -0.84   -0.771894  0.00340771
         640       -0.76   -0.771875  0.00340243
         641       -0.84   -0.771981  0.00339878
         642       -0.84   -0.772087  0.00339514
         643       -0.76   -0.772068  0.00338991
         644       -0.76    -0.77205   0.0033847
         645       -0.76   -0.772031   0.0033795
         646       -0.76   -0.772012  0.00337432
         647       -0.76   -0.771994  0.00336916
         648        -0.6   -0.771728   0.0033744
         649       -0.68   -0.771587  0.00337216
         650       -0.76   -0.771569  0.00336702
         651       -0.76   -0.771551  0.00336189
         652       -0.76   -0.771534  0.00335678
         653       -0.76   -0.771516  0.00335169
         654       -0.68   -0.771376  0.00334948
         655       -0.68   -0.771237  0.00334727
         656       -0.68   -0.771098  0.00334506
         657       -0.68   -0.770959  0.00334284
         658        -0.6   -0.770699  0.00334784
         659       -0.76   -0.770683   0.0033428
         660       -0.68   -0.770545  0.00334056
         661        -0.6   -0.770287  0.00334545
         662       -0.68   -0.770151  0.00334318
         663       -0.68   -0.770015   0.0033409
         664       -0.76       -0.77   0.0033359
         665       -0.76   -0.769985  0.00333092
         666       -0.84    -0.77009  0.00332758
         667       -0.84   -0.770195  0.00332424
         668       -0.84   -0.770299   0.0033209
         669       -0.84   -0.770404  0.00331757
         670       -0.84   -0.770507  0.00331425
         671       -0.76   -0.770492  0.00330935
         672       -0.84   -0.770595  0.00330604
         673       -0.84   -0.770698  0.00330273
         674       -0.76   -0.770682  0.00329787
         675       -0.76   -0.770667  0.00329302
         676       -0.84   -0.770769  0.00328975
         677       -0.84   -0.770871  0.00328648
         678       -0.84   -0.770973  0.00328321
         679       -0.84   -0.771075  0.00327995
         680       -0.76   -0.771059  0.00327517
         681       -0.76   -0.771043   0.0032704
         682       -0.76   -0.771026  0.00326564
         683        -0.6   -0.770776  0.00327045
         684       -0.68   -0.770643  0.00326836
         685       -0.68   -0.770511  0.00326627
         686       -0.76   -0.770496  0.00326154
         687       -0.84   -0.770597  0.00325836
         688       -0.84   -0.770698  0.00325519
         689       -0.84   -0.770798  0.00325202
         690       -0.76   -0.770783  0.00324734
         691       -0.84   -0.770883  0.00324418
         692       -0.76   -0.770867  0.00323953
         693       -0.84   -0.770967   0.0032364
         694       -0.84   -0.771066  0.00323326
         695       -0.84   -0.771165  0.00323013
         696       -0.76   -0.771149  0.00322553
         697       -0.84   -0.771248  0.00322241
         698       -0.76   -0.771232  0.00321784
