#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         213       -0.52   -0.452394  0.00827901
         214       -0.44   -0.452336  0.00824052
         215       -0.36   -0.451907  0.00821338
         216       -0.36   -0.451481  0.00818637
         217       -0.44   -0.451429  0.00814881
         218       -0.52   -0.451743   0.0081175
         219       -0.44   -0.451689  0.00808061
         220        -0.2   -0.450545  0.00812446
         221       -0.36   -0.450136  0.00809803
         222       -0.12   -0.448649  0.00819695
         223       -0.36   -0.448251  0.00816983
         224       -0.36   -0.447857  0.00814285
         225       -0.28   -0.447111  0.00814076
         226       -0.28   -0.446372  0.00813826
         227       -0.44   -0.446344  0.00810245
         228       -0.44   -0.446316  0.00806696
         229        -0.6   -0.446987   0.0080596
         230       -0.44   -0.446957  0.00802462
         231       -0.44   -0.446926  0.00798994
         232       -0.52   -0.447241   0.0079617
         233       -0.28   -0.446524  0.00795982
         234       -0.52   -0.446838    0.007932
         235       -0.52   -0.447149  0.00790435
         236        -0.6   -0.447797  0.00789735
         237       -0.44   -0.447764  0.00786409
         238       -0.36   -0.447395  0.00783969
         239       -0.44   -0.447364  0.00780695
         240       -0.36      -0.447  0.00778291
         241       -0.36   -0.446639  0.00775898
         242       -0.76   -0.447934  0.00783422
         243        -0.6    -0.44856  0.00782694
         244       -0.36   -0.448197  0.00780327
         245       -0.36   -0.447837  0.00777972
         246       -0.44   -0.447805  0.00774816
         247        -0.6   -0.448421  0.00774125
         248       -0.52    -0.44871  0.00771541
         249        -0.6   -0.449317  0.00770832
         250       -0.52     -0.4496  0.00768267
         251       -0.52    -0.44988  0.00765718
         252        -0.6   -0.450476  0.00764993
         253       -0.28   -0.449802  0.00764931
         254       -0.36   -0.449449  0.00762736
         255       -0.36   -0.449098  0.00760551
         256       -0.44   -0.449062  0.00757588
         257       -0.36   -0.448716  0.00755433
         258       -0.52   -0.448992   0.0075301
         259       -0.44   -0.448958  0.00750111
         260       -0.44   -0.448923  0.00747233
         261       -0.36   -0.448582  0.00745147
         262       -0.52   -0.448855  0.00742801
         263       -0.52   -0.449125  0.00740469
         264       -0.52   -0.449394  0.00738151
         265       -0.36   -0.449057  0.00736136
         266       -0.52   -0.449323  0.00733851
         267        -0.6   -0.449888   0.0073327
         268        -0.6   -0.450448   0.0073267
         269       -0.68   -0.451301  0.00734899
         270       -0.52   -0.451556  0.00732617
         271       -0.36   -0.451218  0.00730692
         272       -0.68   -0.452059  0.00732831
         273       -0.28   -0.451429  0.00732852
         274       -0.52   -0.451679  0.00730604
         275       -0.28   -0.451055   0.0073061
         276       -0.44   -0.451014  0.00727974
         277       -0.36   -0.450686  0.00726087
         278       -0.36    -0.45036  0.00724207
         279       -0.52   -0.450609  0.00722042
         280       -0.44   -0.450571  0.00719473
         281       -0.44   -0.450534  0.00716922
         282       -0.68   -0.451348  0.00718983
         283       -0.44   -0.451307  0.00716454
         284       -0.36   -0.450986  0.00714652
