#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         181      1.0352     1.62793   0.0228367
         182     1.03154     1.62465   0.0229451
         183     1.02807     1.62139   0.0230501
         184     1.02479     1.61815   0.0231518
         185      1.0217     1.61493   0.0232501
         186     1.01881     1.61172   0.0233449
         187     1.01611     1.60854   0.0234363
         188     1.01361     1.60537   0.0235244
         189      1.0113     1.60223    0.023609
         190     1.00918     1.59911   0.0236901
         191     1.00724     1.59601   0.0237679
         192      1.0055     1.59293   0.0238423
         193     1.00393     1.58988   0.0239133
         194     1.00255     1.58686   0.0239809
         195     1.00134     1.58385   0.0240451
         196     1.00031     1.58088   0.0241061
         197     0.99945     1.57792   0.0241637
         198    0.998753       1.575   0.0242181
         199    0.998217      1.5721   0.0242692
         200    0.997836     1.56923   0.0243171
         201    0.997606     1.56639   0.0243619
         202    0.997521     1.56357   0.0244035
         203    0.997575     1.56078    0.024442
         204    0.997762     1.55802   0.0244775
         205    0.998077     1.55529   0.0245101
         206    0.998512     1.55259   0.0245396
         207    0.999061     1.54991   0.0245664
         208    0.999718     1.54727   0.0245902
         209     1.00048     1.54465   0.0246114
         210     1.00133     1.54206   0.0246298
         211     1.00227     1.53951   0.0246456
         212     1.00329     1.53698   0.0246588
         213     1.00439     1.53448   0.0246694
         214     1.00555       1.532   0.0246777
         215     1.00678     1.52956   0.0246835
         216     1.00806     1.52715    0.024687
         217     1.00939     1.52476   0.0246883
         218     1.01076      1.5224   0.0246874
         219     1.01217     1.52007   0.0246843
         220     1.01361     1.51777   0.0246792
         221     1.01507      1.5155   0.0246722
         222     1.01655     1.51325   0.0246632
         223     1.01805     1.51103   0.0246524
         224     1.01955     1.50883   0.0246398
         225     1.02106     1.50667   0.0246254
         226     1.02257     1.50453   0.0246095
         227     1.02408     1.50241   0.0245919
         228     1.02558     1.50032   0.0245728
         229     1.02707     1.49825   0.0245522
         230     1.02854     1.49621   0.0245303
         231        1.03     1.49419    0.024507
         232     1.03143      1.4922   0.0244824
         233     1.03285     1.49022   0.0244565
         234     1.03424     1.48828   0.0244295
         235      1.0356     1.48635   0.0244014
         236     1.03693     1.48444   0.0243722
         237     1.03823     1.48256    0.024342
         238     1.03951      1.4807   0.0243108
         239     1.04075     1.47886   0.0242787
         240     1.04195     1.47704   0.0242457
         241     1.04313     1.47524   0.0242118
         242     1.04426     1.47346   0.0241772
         243     1.04537      1.4717   0.0241418
         244     1.04644     1.46995   0.0241057
         245     1.04747     1.46823   0.0240689
         246     1.04847     1.46652   0.0240314
         247     1.04944     1.46483   0.0239934
         248     1.05037     1.46316   0.0239548
         249     1.05128     1.46151   0.0239156
         250     1.05214     1.45987   0.0238759
         251     1.05298     1.45825   0.0238358
         252     1.05379     1.45665   0.0237952
         253     1.05457     1.45506   0.0237541
         254     1.05532     1.45348   0.0237127
         255     1.05605     1.45192   0.0236709
         256     1.05674     1.45038   0.0236287
         257     1.05742     1.44885   0.0235862
         258     1.05807     1.44734   0.0235433
         259      1.0587     1.44584   0.0235002
         260     1.05931     1.44435   0.0234568
         261     1.05989     1.44288   0.0234131
         262     1.06046     1.44142   0.0233692
         263     1.06102     1.43997   0.0233251
         264     1.06155     1.43854   0.0232807
         265     1.06208     1.43712   0.0232362
         266     1.06259     1.43571   0.0231914
         267     1.06308     1.43431   0.0231465
         268     1.06357     1.43293   0.0231015
         269     1.06405     1.43156   0.0230563
         270     1.06451      1.4302   0.0230109
         271     1.06497     1.42885   0.0229654
         272     1.06542     1.42751   0.0229198
         273     1.06586     1.42619   0.0228741
         274      1.0663     1.42488   0.0228283
         275     1.06673     1.42357   0.0227824
         276     1.06716     1.42228   0.0227364
         277     1.06758       1.421   0.0226904
         278       1.068     1.41973   0.0226443
         279     1.06841     1.41847   0.0225981
         280     1.06882     1.41722   0.0225519
         281     1.06922     1.41599   0.0225056
         282     1.06962     1.41476   0.0224593
         283     1.07002     1.41354   0.0224129
         284     1.07041     1.41233   0.0223666
         285      1.0708     1.41113   0.0223202
         286     1.07118     1.40994   0.0222737
         287     1.07156     1.40877   0.0222273
         288     1.07193      1.4076   0.0221809
         289      1.0723     1.40644   0.0221345
         290     1.07267     1.40528    0.022088
         291     1.07302     1.40414   0.0220416
         292     1.07338     1.40301   0.0219952
         293     1.07372     1.40189   0.0219488
         294     1.07406     1.40077   0.0219025
         295      1.0744     1.39966   0.0218562
         296     1.07473     1.39857   0.0218099
         297     1.07505     1.39748   0.0217636
         298     1.07536      1.3964   0.0217174
         299     1.07566     1.39532   0.0216713
         300     1.07596     1.39426   0.0216252
         301     1.07625      1.3932   0.0215791
         302     1.07653     1.39215   0.0215331
         303     1.07681     1.39111   0.0214872
         304     1.07707     1.39008   0.0214413
         305     1.07733     1.38906   0.0213955
         306     1.07758     1.38804   0.0213498
         307     1.07782     1.38703   0.0213042
         308     1.07806     1.38602   0.0212586
         309     1.07829     1.38503   0.0212131
         310     1.07851     1.38404   0.0211677
         311     1.07873     1.38306   0.0211224
         312     1.07894     1.38208   0.0210772
         313     1.07915     1.38111   0.0210321
         314     1.07935     1.38015    0.020987
         315     1.07955      1.3792   0.0209421
         316     1.07975     1.37825   0.0208972
         317     1.07995     1.37731   0.0208525
         318     1.08015     1.37638   0.0208079
         319     1.08035     1.37545   0.0207633
         320     1.08056     1.37453   0.0207189
         321     1.08077     1.37361   0.0206745
         322     1.08098      1.3727   0.0206303
         323      1.0812      1.3718   0.0205861
         324     1.08142      1.3709   0.0205421
         325     1.08166     1.37001   0.0204982
         326      1.0819     1.36913   0.0204543
         327     1.08215     1.36825   0.0204106
         328     1.08241     1.36738    0.020367
         329     1.08268     1.36652   0.0203234
         330     1.08296     1.36566     0.02028
         331     1.08325      1.3648   0.0202367
         332     1.08356     1.36396   0.0201934
         333     1.08388     1.36312   0.0201503
         334     1.08421     1.36228   0.0201073
         335     1.08455     1.36145   0.0200643
         336      1.0849     1.36063   0.0200215
         337     1.08527     1.35981   0.0199788
         338     1.08564       1.359   0.0199361
         339     1.08603     1.35819   0.0198935
         340     1.08643      1.3574   0.0198511
         341     1.08683      1.3566   0.0198087
         342     1.08724     1.35581   0.0197665
         343     1.08766     1.35503   0.0197243
         344     1.08808     1.35426   0.0196822
         345     1.08851     1.35349   0.0196402
         346     1.08893     1.35272   0.0195983
         347     1.08936     1.35196   0.0195565
         348     1.08978     1.35121   0.0195149
         349      1.0902     1.35046   0.0194733
         350     1.09061     1.34972   0.0194318
         351     1.09101     1.34898   0.0193904
         352     1.09141     1.34825   0.0193491
         353     1.09179     1.34752   0.0193079
         354     1.09215      1.3468   0.0192669
         355     1.09251     1.34609   0.0192259
         356     1.09284     1.34537    0.019185
         357     1.09315     1.34467   0.0191443
         358     1.09344     1.34397   0.0191037
         359      1.0937     1.34327   0.0190632
         360     1.09394     1.34258   0.0190228
         361     1.09415     1.34189   0.0189826
         362     1.09433      1.3412   0.0189424
         363     1.09449     1.34052   0.0189024
         364     1.09461     1.33985   0.0188626
         365     1.09469     1.33918   0.0188229
         366     1.09475     1.33851   0.0187833
         367     1.09477     1.33785   0.0187438
         368     1.09475     1.33718   0.0187045
         369      1.0947     1.33653   0.0186654
         370     1.09461     1.33587   0.0186264
         371     1.09449     1.33522   0.0185875
         372     1.09433     1.33458   0.0185489
         373     1.09414     1.33393   0.0185103
         374     1.09391     1.33329    0.018472
         375     1.09364     1.33265   0.0184337
         376     1.09334     1.33201   0.0183957
         377     1.09301     1.33138   0.0183578
         378     1.09264     1.33075   0.0183201
         379     1.09224     1.33012   0.0182826
         380     1.09181     1.32949   0.0182452
         381     1.09136     1.32887    0.018208
         382     1.09087     1.32824    0.018171
         383     1.09036     1.32762   0.0181342
         384     1.08982       1.327   0.0180976
         385     1.08926     1.32639   0.0180611
         386     1.08867     1.32577   0.0180248
         387     1.08807     1.32516   0.0179887
         388     1.08745     1.32454   0.0179527
         389     1.08681     1.32393    0.017917
         390     1.08615     1.32332   0.0178814
         391     1.08549     1.32271    0.017846
         392     1.08481     1.32211   0.0178108
         393     1.08413      1.3215   0.0177758
         394     1.08344      1.3209   0.0177409
         395     1.08274     1.32029   0.0177063
         396     1.08204     1.31969   0.0176718
         397     1.08133     1.31909   0.0176375
         398     1.08063     1.31849   0.0176033
         399     1.07993      1.3179   0.0175693
         400     1.07923      1.3173   0.0175356
         401     1.07854      1.3167   0.0175019
         402     1.07786     1.31611   0.0174685
         403     1.07718     1.31552   0.0174352
         404     1.07651     1.31492   0.0174021
         405     1.07586     1.31433   0.0173691
         406     1.07521     1.31375   0.0173363
         407     1.07458     1.31316   0.0173037
         408     1.07397     1.31257   0.0172712
         409     1.07337     1.31199   0.0172389
         410      1.0728      1.3114   0.0172067
         411     1.07224     1.31082   0.0171746
         412      1.0717     1.31024   0.0171428
         413     1.07118     1.30966    0.017111
         414     1.07069     1.30908   0.0170794
         415     1.07022     1.30851    0.017048
         416     1.06977     1.30794   0.0170166
         417     1.06935     1.30736   0.0169855
         418     1.06895     1.30679   0.0169544
         419     1.06858     1.30622   0.0169235
         420     1.06824     1.30566   0.0168927
         421     1.06793     1.30509    0.016862
         422     1.06765     1.30453   0.0168314
         423      1.0674     1.30397   0.0168009
         424     1.06718     1.30341   0.0167706
         425     1.06699     1.30286   0.0167403
         426     1.06683      1.3023   0.0167102
         427     1.06671     1.30175   0.0166802
         428     1.06663      1.3012   0.0166503
         429     1.06657     1.30065   0.0166204
         430     1.06656     1.30011   0.0165907
         431     1.06658     1.29957    0.016561
         432     1.06664     1.29903   0.0165315
         433     1.06674     1.29849    0.016502
         434     1.06688     1.29796   0.0164726
         435     1.06706     1.29743   0.0164433
         436     1.06728      1.2969    0.016414
         437     1.06755     1.29637   0.0163849
         438     1.06786     1.29585   0.0163558
         439     1.06821     1.29533   0.0163267
         440     1.06861     1.29482   0.0162978
         441     1.06906     1.29431   0.0162688
         442     1.06956      1.2938     0.01624
         443      1.0701     1.29329   0.0162112
         444     1.07069     1.29279   0.0161824
         445     1.07134     1.29229   0.0161537
         446     1.07203      1.2918    0.016125
         447     1.07277     1.29131   0.0160964
         448     1.07357     1.29082   0.0160678
         449     1.07442     1.29034   0.0160392
         450     1.07531     1.28986   0.0160107
         451     1.07626     1.28939   0.0159822
         452     1.07727     1.28892   0.0159537
         453     1.07832     1.28846   0.0159253
         454     1.07942       1.288   0.0158969
         455     1.08058     1.28754   0.0158685
         456     1.08178     1.28709   0.0158401
         457     1.08303     1.28664   0.0158117
         458     1.08434      1.2862   0.0157834
         459     1.08568     1.28576    0.015755
         460     1.08707     1.28533   0.0157267
         461     1.08851     1.28491   0.0156984
         462     1.08998     1.28448   0.0156701
         463     1.09149     1.28407   0.0156418
         464     1.09304     1.28365   0.0156135
         465     1.09463     1.28325   0.0155852
         466     1.09625     1.28285   0.0155569
         467     1.09789     1.28245   0.0155286
         468     1.09957     1.28206   0.0155004
         469     1.10127     1.28167   0.0154721
         470     1.10299     1.28129   0.0154439
         471     1.10472     1.28092   0.0154156
         472     1.10648     1.28055   0.0153874
         473     1.10824     1.28019   0.0153592
         474     1.11001     1.27983    0.015331
         475     1.11179     1.27947   0.0153028
         476     1.11357     1.27912   0.0152746
         477     1.11535     1.27878   0.0152464
         478     1.11713     1.27844   0.0152183
         479      1.1189     1.27811   0.0151901
         480     1.12065     1.27778    0.015162
         481      1.1224     1.27746    0.015134
         482     1.12413     1.27714   0.0151059
         483     1.12584     1.27683   0.0150779
         484     1.12753     1.27652   0.0150499
         485      1.1292     1.27622   0.0150219
         486     1.13084     1.27592    0.014994
         487     1.13246     1.27562   0.0149661
         488     1.13404     1.27533   0.0149382
         489     1.13559     1.27505   0.0149104
         490     1.13711     1.27476   0.0148826
         491     1.13859     1.27449   0.0148549
         492     1.14003     1.27421   0.0148272
         493     1.14143     1.27394   0.0147996
         494     1.14279     1.27368    0.014772
         495     1.14411     1.27342   0.0147445
         496     1.14539     1.27316    0.014717
         497     1.14663      1.2729   0.0146896
         498     1.14782     1.27265   0.0146623
         499     1.14897      1.2724    0.014635
         500     1.15007     1.27216   0.0146078
         501     1.15113     1.27192   0.0145806
         502     1.15214     1.27168   0.0145535
         503     1.15311     1.27144   0.0145265
         504     1.15403     1.27121   0.0144995
         505     1.15491     1.27098   0.0144726
         506     1.15575     1.27075   0.0144458
         507     1.15654     1.27053   0.0144191
         508     1.15729     1.27031   0.0143924
         509     1.15799     1.27008   0.0143659
         510     1.15865     1.26987   0.0143393
         511     1.15928     1.26965   0.0143129
         512     1.15986     1.26944   0.0142866
         513      1.1604     1.26922   0.0142603
         514     1.16091     1.26901   0.0142341
         515     1.16137      1.2688    0.014208
         516      1.1618      1.2686    0.014182
         517      1.1622     1.26839   0.0141561
         518     1.16256     1.26819   0.0141302
         519     1.16288     1.26798   0.0141044
         520     1.16318     1.26778   0.0140787
         521     1.16344     1.26758   0.0140531
         522     1.16367     1.26738   0.0140276
         523     1.16388     1.26718   0.0140022
         524     1.16406     1.26699   0.0139769
         525     1.16421     1.26679   0.0139516
         526     1.16433      1.2666   0.0139265
         527     1.16443      1.2664   0.0139014
         528     1.16451     1.26621   0.0138764
         529     1.16456     1.26602   0.0138515
         530      1.1646     1.26583   0.0138267
         531     1.16461     1.26564    0.013802
         532      1.1646     1.26545   0.0137773
         533     1.16458     1.26526   0.0137528
         534     1.16453     1.26507   0.0137283
         535     1.16447     1.26488   0.0137039
         536      1.1644     1.26469   0.0136796
         537     1.16431     1.26451   0.0136554
         538      1.1642     1.26432   0.0136313
         539     1.16409     1.26413   0.0136073
         540     1.16395     1.26395   0.0135834
         541     1.16381     1.26376   0.0135595
         542     1.16365     1.26358   0.0135358
         543     1.16349     1.26339   0.0135121
         544     1.16331     1.26321   0.0134885
         545     1.16313     1.26303    0.013465
         546     1.16293     1.26284   0.0134416
         547     1.16273     1.26266   0.0134183
         548     1.16251     1.26248    0.013395
         549     1.16229     1.26229   0.0133719
         550     1.16206     1.26211   0.0133488
         551     1.16183     1.26193   0.0133258
         552     1.16159     1.26175   0.0133029
         553     1.16134     1.26157   0.0132801
         554     1.16108     1.26139   0.0132574
         555     1.16082      1.2612   0.0132347
         556     1.16055     1.26102   0.0132122
         557     1.16027     1.26084   0.0131897
         558     1.15999     1.26066   0.0131673
         559      1.1597     1.26048    0.013145
         560     1.15941      1.2603   0.0131227
         561     1.15911     1.26012   0.0131006
         562      1.1588     1.25994   0.0130785
         563     1.15849     1.25976   0.0130565
         564     1.15817     1.25958   0.0130346
         565     1.15784      1.2594   0.0130128
         566     1.15751     1.25922    0.012991
         567     1.15717     1.25904   0.0129694
         568     1.15682     1.25886   0.0129478
         569     1.15646     1.25868   0.0129263
         570     1.15609      1.2585   0.0129049
         571     1.15572     1.25832   0.0128835
         572     1.15533     1.25814   0.0128622
         573     1.15494     1.25796   0.0128411
         574     1.15453     1.25778     0.01282
         575     1.15412      1.2576   0.0127989
         576      1.1537     1.25742    0.012778
         577     1.15326     1.25724   0.0127571
         578     1.15281     1.25706   0.0127363
         579     1.15235     1.25688   0.0127156
         580     1.15188      1.2567    0.012695
         581      1.1514     1.25651   0.0126744
         582      1.1509     1.25633   0.0126539
         583     1.15038     1.25615   0.0126335
         584     1.14986     1.25597   0.0126132
         585     1.14931     1.25579    0.012593
         586     1.14876      1.2556   0.0125728
         587     1.14818     1.25542   0.0125527
         588     1.14759     1.25524   0.0125327
         589     1.14698     1.25505   0.0125128
         590     1.14636     1.25487   0.0124929
         591     1.14572     1.25468   0.0124731
         592     1.14506      1.2545   0.0124535
         593     1.14438     1.25431   0.0124338
         594     1.14368     1.25413   0.0124143
         595     1.14297     1.25394   0.0123948
         596     1.14223     1.25375   0.0123755
         597     1.14148     1.25357   0.0123562
         598      1.1407     1.25338   0.0123369
         599     1.13991     1.25319   0.0123178
         600      1.1391       1.253   0.0122987
         601     1.13827     1.25281   0.0122798
         602     1.13742     1.25261   0.0122609
         603     1.13655     1.25242    0.012242
         604     1.13566     1.25223   0.0122233
         605     1.13475     1.25203   0.0122046
         606     1.13383     1.25184    0.012186
         607     1.13288     1.25164   0.0121675
         608     1.13192     1.25145   0.0121491
         609     1.13094     1.25125   0.0121308
         610     1.12995     1.25105   0.0121125
         611     1.12893     1.25085   0.0120944
         612      1.1279     1.25065   0.0120763
         613     1.12686     1.25045   0.0120582
         614      1.1258     1.25024   0.0120403
         615     1.12473     1.25004   0.0120225
         616     1.12365     1.24983   0.0120047
         617     1.12255     1.24963    0.011987
         618     1.12144     1.24942   0.0119694
         619     1.12033     1.24921   0.0119519
         620      1.1192       1.249   0.0119345
         621     1.11806     1.24879   0.0119171
         622     1.11692     1.24858   0.0118998
         623     1.11576     1.24837   0.0118826
         624      1.1146     1.24815   0.0118655
         625     1.11343     1.24794   0.0118485
         626     1.11226     1.24772   0.0118316
         627     1.11109      1.2475   0.0118147
         628     1.10991     1.24728   0.0117979
         629     1.10872     1.24706   0.0117812
         630     1.10754     1.24684   0.0117646
         631     1.10635     1.24662   0.0117481
         632     1.10515     1.24639   0.0117316
         633     1.10396     1.24617   0.0117152
         634     1.10277     1.24594   0.0116989
         635     1.10157     1.24572   0.0116827
         636     1.10038     1.24549   0.0116666
         637     1.09918     1.24526   0.0116505
         638     1.09798     1.24503   0.0116346
         639     1.09679      1.2448   0.0116187
         640     1.09559     1.24456   0.0116028
         641     1.09439     1.24433   0.0115871
         642     1.09319     1.24409   0.0115714
         643     1.09199     1.24386   0.0115559
         644     1.09079     1.24362   0.0115404
         645     1.08959     1.24338   0.0115249
         646     1.08839     1.24314   0.0115096
         647     1.08719      1.2429   0.0114943
         648     1.08599     1.24266   0.0114792
         649     1.08478     1.24241    0.011464
         650     1.08358     1.24217    0.011449
         651     1.08237     1.24192   0.0114341
         652     1.08115     1.24168   0.0114192
         653     1.07994     1.24143   0.0114044
         654     1.07872     1.24118   0.0113896
         655      1.0775     1.24093    0.011375
         656     1.07628     1.24068   0.0113604
         657     1.07505     1.24043   0.0113459
         658     1.07382     1.24017   0.0113315
         659     1.07258     1.23992   0.0113172
         660     1.07135     1.23966   0.0113029
         661     1.07011     1.23941   0.0112887
         662     1.06886     1.23915   0.0112746
         663     1.06761     1.23889   0.0112606
         664     1.06636     1.23863   0.0112466
         665     1.06511     1.23837   0.0112327
         666     1.06385     1.23811   0.0112189
         667      1.0626     1.23785   0.0112052
         668     1.06134     1.23758   0.0111915
         669     1.06008     1.23732   0.0111779
         670     1.05882     1.23705   0.0111644
         671     1.05756     1.23678    0.011151
         672     1.05631     1.23651   0.0111376
         673     1.05506     1.23624   0.0111243
         674     1.05381     1.23597   0.0111111
         675     1.05257      1.2357    0.011098
         676     1.05133     1.23543   0.0110849
         677     1.05011     1.23515   0.0110719
         678     1.04889     1.23488    0.011059
         679     1.04769      1.2346   0.0110462
         680      1.0465     1.23433   0.0110334
         681     1.04532     1.23405   0.0110207
         682     1.04416     1.23377    0.011008
         683     1.04302     1.23349   0.0109954
         684      1.0419     1.23321   0.0109829
         685      1.0408     1.23293   0.0109705
         686     1.03973     1.23265   0.0109581
         687     1.03868     1.23237   0.0109458
         688     1.03765     1.23208   0.0109336
         689     1.03666      1.2318   0.0109214
         690      1.0357     1.23152   0.0109092
         691     1.03477     1.23123   0.0108972
         692     1.03387     1.23095   0.0108851
         693     1.03301     1.23066   0.0108732
         694     1.03218     1.23038   0.0108613
         695      1.0314     1.23009   0.0108494
         696     1.03065      1.2298   0.0108376
         697     1.02995     1.22952   0.0108259
         698     1.02929     1.22923   0.0108142
         699     1.02867     1.22894   0.0108025
         700      1.0281     1.22865   0.0107909
         701     1.02758     1.22837   0.0107793
         702      1.0271     1.22808   0.0107677
         703     1.02668     1.22779   0.0107562
         704      1.0263     1.22751   0.0107448
         705     1.02597     1.22722   0.0107333
         706      1.0257     1.22694   0.0107219
         707     1.02547     1.22665   0.0107105
         708      1.0253     1.22637   0.0106992
         709     1.02517     1.22608   0.0106879
         710      1.0251      1.2258   0.0106766
         711     1.02508     1.22552   0.0106653
         712     1.02511     1.22524    0.010654
         713      1.0252     1.22496   0.0106428
         714     1.02534     1.22468   0.0106315
         715     1.02552      1.2244   0.0106203
         716     1.02576     1.22412   0.0106091
         717     1.02605     1.22384   0.0105979
         718      1.0264     1.22357   0.0105867
         719     1.02678      1.2233   0.0105755
         720     1.02722     1.22302   0.0105643
         721     1.02771     1.22275   0.0105531
         722     1.02824     1.22248    0.010542
         723     1.02882     1.22222   0.0105308
         724     1.02944     1.22195   0.0105196
         725     1.03011     1.22168   0.0105084
         726     1.03082     1.22142   0.0104972
         727     1.03156     1.22116    0.010486
         728     1.03235      1.2209   0.0104748
         729     1.03318     1.22064   0.0104636
         730     1.03404     1.22039   0.0104524
         731     1.03494     1.22013   0.0104412
         732     1.03587     1.21988     0.01043
         733     1.03683     1.21963   0.0104187
         734     1.03783     1.21939   0.0104075
         735     1.03885     1.21914   0.0103962
         736      1.0399      1.2189    0.010385
         737     1.04097     1.21865   0.0103737
