2 0.744419 0.546973 -0.285835 0.00562491
1.994 0.744419 0.546973 -0.285835 0.00562491
1.98802 0.741508 0.106054 -0.0213292 0.00625868
1.98205 1.13393 0.437123 -0.0132337 0.020559
1.97611 1.18889 0.643781 0.408576 0.0384896
1.97018 0.701559 0.269689 -0.0495743 0.00671516
1.96427 1.06364 0.146411 -0.229686 0.00921047
1.95838 1.21144 0.625371 0.431996 0.039897
1.9525 0.867374 0.186224 -0.202547 0.005231
1.94664 0.83472 0.105726 -0.148743 0.00536361
1.9408 0.604449 0.167297 0.249882 0.00882821
1.93498 1.07654 0.261641 -0.212195 0.0108574
1.92918 0.710032 0.259146 -0.0394599 0.00651619
1.92339 0.520286 0.577693 -0.218621 0.00482568
1.91762 0.520286 0.577693 -0.218621 0.00482568
1.91187 0.520286 0.577693 -0.218621 0.00482568
1.90613 0.784547 0.833454 -0.280775 0.0104393
1.90041 0.784547 0.833454 -0.280775 0.0104393
1.89471 0.703717 0.823228 -0.385679 0.00599928
1.88903 0.703717 0.823228 -0.385679 0.00599928
1.88336 1.15352 0.606516 0.142886 0.025883
1.87771 1.58649 0.154879 1.79911 0.086971
1.87208 1.58649 0.154879 1.79911 0.086971
1.86646 1.58649 0.154879 1.79911 0.086971
1.86086 1.45955 0.333202 1.14617 0.0662574
1.85528 1.52996 0.370762 1.55849 0.0803061
1.84971 1.52996 0.370762 1.55849 0.0803061
1.84416 1.33231 -0.0445061 0.254331 0.0288444
1.83863 1.33231 -0.0445061 0.254331 0.0288444
1.83311 1.25476 0.0230545 0.0358758 0.0230788
1.82762 1.25476 0.0230545 0.0358758 0.0230788
1.82213 1.03002 0.0242186 -0.253255 0.0104913
1.81667 1.03386 -0.0803321 -0.253719 0.00700151
1.81122 1.07024 -0.0256027 -0.225952 0.00942189
1.80578 0.98257 -0.42993 -0.228589 0.0106736
1.80036 1.11375 -0.748161 0.356172 0.0313693
1.79496 0.848158 -0.506732 -0.27251 0.00653911
1.78958 0.641879 -0.220528 0.123372 0.00768398
1.78421 0.339972 -0.372355 0.622536 0.0132186
1.77886 0.339972 -0.372355 0.622536 0.0132186
1.77352 0.780192 -0.260847 -0.137976 0.0056489
1.7682 0.742969 -0.0212217 -0.0126665 0.00661307
1.7629 0.950538 0.331976 -0.246767 0.00852145
1.75761 0.9191 0.105903 -0.220958 0.00578225
1.75233 0.9191 0.105903 -0.220958 0.00578225
1.74708 1.03133 -0.160844 -0.251582 0.00806514
1.74184 1.07149 0.137936 -0.218075 0.0105236
1.73661 0.939764 0.398923 -0.262407 0.00697571
1.7314 0.833705 0.329781 -0.215819 0.00575587
1.72621 0.900958 0.571948 -0.272523 0.00755392
1.72103 0.893485 0.939667 0.135862 0.0209558
1.71586 0.893485 0.939667 0.135862 0.0209558
1.71072 1.09786 0.63038 0.0900139 0.0296511
1.70559 0.676283 0.853697 -0.407916 0.00512749
1.70047 0.441451 1.08599 0.15982 0.0078982
1.69537 0.383491 1.01195 0.446337 0.0142881
1.69028 0.383491 1.01195 0.446337 0.0142881
1.68521 0.383491 1.01195 0.446337 0.0142881
1.68015 0.476517 0.850745 -0.186637 0.00795181
1.67511 0.476517 0.850745 -0.186637 0.00795181
1.67009 0.321815 0.949662 1.1367 0.0258113
1.66508 0.0155755 0.721766 -nan -nan
1.66008 -0.104182 0.33515 22.8696 0.402994
1.6551 -0.475301 0.718234 -0.21048 0.00752245
1.65014 -0.555377 0.39898 0.0415386 0.00671142
1.64519 -0.582435 0.791427 -0.430523 0.0026984
1.64025 -0.582435 0.791427 -0.430523 0.0026984
1.63533 -0.716125 0.791059 -0.385074 0.00571367
1.63042 -0.929543 1.05659 0.628542 0.0342376
1.62553 -0.537091 0.900374 -0.337601 0.00445856
1.62066 -0.537091 0.900374 -0.337601 0.00445856
1.61579 -0.769783 0.7595 -0.334962 0.0079013
1.61095 -0.520387 1.13004 0.0357498 0.00472145
1.60611 -0.768164 1.1378 0.407134 0.020316
1.6013 -0.768164 1.1378 0.407134 0.020316
1.59649 -0.92303 0.767324 -0.100779 0.0182122
1.5917 -0.811525 1.05072 0.213661 0.0208147
1.58693 -0.811525 1.05072 0.213661 0.0208147
1.58217 -0.758114 0.665124 -0.353523 0.00479919
1.57742 -1.00724 0.896914 0.348454 0.0307106
1.57269 -1.08658 0.812541 0.402778 0.0350285
1.56797 -0.971841 1.03684 0.825868 0.039424
1.56327 -1.31554 0.83833 1.66686 0.0855938
1.55858 -1.32301 0.770258 1.5121 0.0822614
1.5539 -1.32301 0.770258 1.5121 0.0822614
1.54924 -1.59517 0.409431 2.43291 0.116012
1.54459 -1.44202 0.782508 2.24408 0.0894357
1.53996 -1.24977 0.893412 1.39034 0.0642624
1.53534 -1.41217 0.860757 2.33192 0.102647
1.53073 -1.41217 0.860757 2.33192 0.102647
1.52614 -1.30077 0.949137 2.08533 0.0825228
1.52156 -1.1513 0.977014 1.30001 0.0531214
1.517 -1.1513 0.977014 1.30001 0.0531214
1.51245 -0.984676 0.843827 0.155904 0.0257622
1.50791 -0.984676 0.843827 0.155904 0.0257622
1.50338 -0.723309 1.02616 -0.0779795 0.0136971
1.49887 -0.45842 0.83988 -0.0899679 0.00928145
1.49438 -0.520328 0.658259 -0.308144 0.00483032
1.48989 -0.520328 0.658259 -0.308144 0.00483032
1.48542 -0.520328 0.658259 -0.308144 0.00483032
1.48097 -0.520328 0.658259 -0.308144 0.00483032
1.47653 -0.653373 0.447034 -0.149979 0.00516903
1.4721 -0.676723 0.440521 -0.160501 0.0052017
1.46768 -0.648111 0.411465 -0.107805 0.00547842
1.46328 -0.648111 0.411465 -0.107805 0.00547842
1.45889 -0.294617 0.632321 1.79674 0.0325064
1.45451 -0.310712 0.937564 1.3377 0.0278132
1.45015 -0.459045 0.835139 -0.106946 0.00893785
1.4458 -0.459045 0.835139 -0.106946 0.00893785
1.44146 -0.459045 0.835139 -0.106946 0.00893785
1.43713 -0.645158 0.954443 -0.339186 0.00574891
1.43282 -0.645158 0.954443 -0.339186 0.00574891
1.42852 -0.542709 0.869516 -0.366498 0.00395625
1.42424 -0.28207 1.08353 1.76657 0.0363159
1.41997 -0.28207 1.08353 1.76657 0.0363159
1.41571 -0.368251 1.38565 1.33911 0.0179125
1.41146 -0.368251 1.38565 1.33911 0.0179125
1.40722 -0.0293612 1.70827 -nan -nan
1.403 -0.1485 1.36554 10.6713 0.215098
1.39879 -0.1485 1.36554 10.6713 0.215098
1.3946 -0.337446 1.18452 1.00303 0.0212899
1.39041 -0.378825 1.24603 0.752775 0.0149587
1.38624 -0.594124 1.17257 0.159783 0.0104666
1.38208 -0.594124 1.17257 0.159783 0.0104666
1.37794 -0.897387 0.882021 0.0184589 0.017444
1.3738 -1.04872 0.784567 0.201232 0.0273495
1.36968 -1.07651 0.459904 -0.120662 0.0156399
1.36557 -0.892152 0.684946 -0.248934 0.009812
1.36148 -0.899449 0.505251 -0.278425 0.00762177
1.35739 -0.899449 0.505251 -0.278425 0.00762177
