#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         475       -0.68   -0.791495   0.0046105
         476       -0.68   -0.791261  0.00460676
         477       -0.76   -0.791195  0.00459757
         478       -0.76    -0.79113  0.00458841
         479        -0.6   -0.790731  0.00459615
         480       -0.76   -0.790667  0.00458702
         481       -0.84   -0.790769  0.00457863
         482       -0.84   -0.790871  0.00457027
         483       -0.68   -0.790642  0.00456657
         484       -0.84   -0.790744  0.00455827
         485       -0.76    -0.79068  0.00454931
         486       -0.76   -0.790617  0.00454039
         487       -0.68    -0.79039  0.00453675
         488       -0.84   -0.790492  0.00452859
         489       -0.84   -0.790593  0.00452046
         490       -0.84   -0.790694  0.00451236
         491       -0.84   -0.790794  0.00450428
         492       -0.76   -0.790732  0.00449556
         493       -0.84   -0.790832  0.00448756
         494       -0.76   -0.790769  0.00447891
         495       -0.76   -0.790707  0.00447029
         496       -0.84   -0.790806  0.00446238
         497       -0.84   -0.790905   0.0044545
         498       -0.76   -0.790843  0.00444599
         499       -0.76   -0.790782  0.00443751
         500       -0.84    -0.79088  0.00442972
         501       -0.76   -0.790818  0.00442131
         502       -0.84   -0.790916  0.00441359
         503       -0.84   -0.791014  0.00440589
         504       -0.84   -0.791111  0.00439822
         505       -0.76    -0.79105  0.00438994
         506       -0.76   -0.790988   0.0043817
         507       -0.84   -0.791085  0.00437412
         508       -0.84   -0.791181  0.00436657
         509       -0.76    -0.79112  0.00435842
         510       -0.76   -0.791059   0.0043503
         511       -0.84   -0.791155  0.00434284
         512       -0.68   -0.790937  0.00433978
         513       -0.68   -0.790721  0.00433671
         514       -0.68   -0.790506  0.00433362
         515       -0.68   -0.790291  0.00433051
         516       -0.84   -0.790388  0.00432319
         517       -0.84   -0.790484   0.0043159
         518       -0.76   -0.790425  0.00430796
         519       -0.68   -0.790212  0.00430491
         520       -0.68       -0.79  0.00430185
         521       -0.76   -0.789942  0.00429398
         522       -0.84   -0.790038  0.00428682
         523       -0.84   -0.790134  0.00427969
         524       -0.76   -0.790076  0.00427191
         525       -0.76   -0.790019  0.00426416
         526       -0.76   -0.789962  0.00425643
         527       -0.76   -0.789905  0.00424874
         528       -0.76   -0.789848  0.00424107
         529       -0.84   -0.789943  0.00423411
         530       -0.76   -0.789887   0.0042265
         531       -0.76   -0.789831  0.00421891
         532       -0.76   -0.789774  0.00421135
         533       -0.76   -0.789719  0.00420382
         534       -0.76   -0.789663  0.00419632
         535       -0.76   -0.789607  0.00418884
         536       -0.76   -0.789552  0.00418139
         537       -0.68   -0.789348  0.00417858
         538        -0.6   -0.788996  0.00418561
         539       -0.68   -0.788794  0.00418272
         540       -0.68   -0.788593  0.00417983
