#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1       -0.84       -0.84           0
           2       -0.84       -0.84           0
           3       -0.92   -0.866667   0.0217732
           4       -0.92       -0.88        0.02
           5       -0.92      -0.888   0.0175271
           6       -0.92   -0.893333    0.015396
           7       -0.92   -0.897143   0.0136598
           8       -0.92        -0.9   0.0122474
           9       -0.92   -0.902222   0.0110864
          10       -0.92      -0.904   0.0101193
          11       -0.92   -0.905455   0.0093033
          12       -0.92   -0.906667  0.00860663
          13       -0.92   -0.907692  0.00800546
          14       -0.92   -0.908571  0.00748176
          15       -0.92   -0.909333  0.00702166
          16       -0.92       -0.91  0.00661438
          17       -0.92   -0.910588   0.0062514
          18       -0.92   -0.911111  0.00592593
          19       -0.92   -0.911579  0.00563247
          20       -0.92      -0.912  0.00536656
          21       -0.92   -0.912381  0.00512452
          22       -0.92   -0.912727  0.00490327
          23       -0.92   -0.913043  0.00470027
          24       -0.92   -0.913333  0.00451335
          25       -0.92     -0.9136  0.00434069
          26       -0.92   -0.913846  0.00418072
          27       -0.92   -0.914074  0.00403208
          28       -0.92   -0.914286  0.00389363
          29       -0.92   -0.914483  0.00376435
          30       -0.92   -0.914667  0.00364336
          31       -0.92   -0.914839  0.00352989
          32       -0.92      -0.915  0.00342327
          33       -0.92   -0.915152  0.00332288
          34       -0.92   -0.915294  0.00322821
          35       -0.92   -0.915429  0.00313877
          36       -0.92   -0.915556  0.00305415
          37       -0.92   -0.915676  0.00297397
          38       -0.92   -0.915789  0.00289788
          39       -0.92   -0.915897  0.00282559
          40       -0.92      -0.916  0.00275681
          41       -0.92   -0.916098   0.0026913
          42       -0.92    -0.91619  0.00262882
          43       -0.92   -0.916279  0.00256918
          44       -0.92   -0.916364  0.00251218
          45       -0.92   -0.916444  0.00245765
          46       -0.92   -0.916522  0.00240544
          47       -0.92   -0.916596   0.0023554
          48       -0.92   -0.916667   0.0023074
          49       -0.92   -0.916735  0.00226131
          50       -0.92     -0.9168  0.00221703
          51       -0.92   -0.916863  0.00217444
          52       -0.92   -0.916923  0.00213346
          53       -0.92   -0.916981    0.002094
          54       -0.92   -0.917037  0.00205597
          55       -0.92   -0.917091  0.00201929
          56       -0.92   -0.917143   0.0019839
          57       -0.92   -0.917193  0.00194973
          58       -0.92   -0.917241  0.00191671
          59       -0.92   -0.917288   0.0018848
          60       -0.92   -0.917333  0.00185392
          61       -0.92   -0.917377  0.00182405
          62       -0.92   -0.917419  0.00179512
          63       -0.92    -0.91746  0.00176709
          64       -0.92     -0.9175  0.00173993
          65       -0.92   -0.917538  0.00171358
          66       -0.92   -0.917576  0.00168803
          67       -0.92   -0.917612  0.00166322
          68       -0.92   -0.917647  0.00163913
          69       -0.92   -0.917681  0.00161573
          70       -0.92   -0.917714  0.00159299
          71       -0.92   -0.917746  0.00157088
          72       -0.92   -0.917778  0.00154937
          73       -0.92   -0.917808  0.00152845
          74       -0.92   -0.917838  0.00150808
          75       -0.92   -0.917867  0.00148825
          76       -0.92   -0.917895  0.00146893
          77       -0.92   -0.917922  0.00145011
          78       -0.92   -0.917949  0.00143176
          79       -0.92   -0.917975  0.00141387
          80       -0.92      -0.918  0.00139642
          81       -0.92   -0.918025   0.0013794
          82       -0.92   -0.918049  0.00136279
          83       -0.92   -0.918072  0.00134657
          84       -0.92   -0.918095  0.00133074
          85       -0.92   -0.918118  0.00131527
          86       -0.92    -0.91814  0.00130016
          87       -0.92   -0.918161  0.00128539
          88       -0.92   -0.918182  0.00127096
          89       -0.92   -0.918202  0.00125684
          90       -0.92   -0.918222  0.00124303
          91       -0.92   -0.918242  0.00122953
          92          -1    -0.91913   0.0015034
          93          -1       -0.92  0.00172043
          94          -1   -0.920851  0.00190101
          95          -1   -0.921684  0.00205548
          96          -1     -0.9225  0.00218998
          97          -1   -0.923299  0.00230855
          98          -1   -0.924082  0.00241402
          99          -1   -0.924848  0.00250848
         100          -1     -0.9256  0.00259353
         101          -1   -0.926337  0.00267042
         102          -1   -0.927059  0.00274015
         103          -1   -0.927767  0.00280356
         104          -1   -0.928462  0.00286135
         105          -1   -0.929143  0.00291408
         106          -1   -0.929811  0.00296227
         107          -1   -0.930467  0.00300633
         108          -1   -0.931111  0.00304666
         109          -1   -0.931743  0.00308356
         110          -1   -0.932364  0.00311734
         111          -1   -0.932973  0.00314824
         112          -1   -0.933571  0.00317651
         113          -1   -0.934159  0.00320233
         114          -1   -0.934737   0.0032259
         115          -1   -0.935304  0.00324738
         116          -1   -0.935862  0.00326693
         117          -1    -0.93641  0.00328468
         118          -1   -0.936949  0.00330075
         119          -1   -0.937479  0.00331527
         120          -1      -0.938  0.00332833
         121          -1   -0.938512  0.00334003
         122          -1   -0.939016  0.00335046
         123          -1   -0.939512  0.00335971
         124          -1       -0.94  0.00336784
         125          -1    -0.94048  0.00337493
         126          -1   -0.940952  0.00338104
         127          -1   -0.941417  0.00338624
         128          -1   -0.941875  0.00339057
         129          -1   -0.942326  0.00339409
         130          -1   -0.942769  0.00339686
         131          -1   -0.943206  0.00339891
         132          -1   -0.943636  0.00340028
         133          -1    -0.94406  0.00340102
         134          -1   -0.944478  0.00340116
         135          -1   -0.944889  0.00340074
         136          -1   -0.945294   0.0033998
         137          -1   -0.945693  0.00339835
         138          -1   -0.946087  0.00339643
         139          -1   -0.946475  0.00339407
         140          -1   -0.946857  0.00339129
         141          -1   -0.947234  0.00338812
         142          -1   -0.947606  0.00338458
         143          -1   -0.947972  0.00338068
         144          -1   -0.948333  0.00337646
         145          -1    -0.94869  0.00337192
         146          -1   -0.949041  0.00336709
         147          -1   -0.949388  0.00336198
         148          -1    -0.94973  0.00335661
         149          -1   -0.950067    0.003351
         150          -1     -0.9504  0.00334515
         151          -1   -0.950728  0.00333909
         152          -1   -0.951053  0.00333282
         153          -1   -0.951373  0.00332635
         154          -1   -0.951688  0.00331971
         155       -0.92   -0.951484  0.00330458
         156       -0.92   -0.951282  0.00328955
         157       -0.92   -0.951083  0.00327463
         158       -0.92   -0.950886  0.00325981
         159       -0.92   -0.950692  0.00324509
         160       -0.92     -0.9505  0.00323047
         161       -0.92   -0.950311  0.00321595
         162       -0.92   -0.950123  0.00320154
         163       -0.92   -0.949939  0.00318723
         164       -0.92   -0.949756  0.00317302
         165       -0.92   -0.949576  0.00315891
         166       -0.92   -0.949398   0.0031449
         167       -0.84   -0.948743  0.00319356
         168       -0.84   -0.948095  0.00323949
         169       -0.84   -0.947456  0.00328286
         170       -0.84   -0.946824  0.00332384
         171       -0.84   -0.946199  0.00336259
         172       -0.84   -0.945581  0.00339926
         173       -0.84   -0.944971  0.00343396
         174       -0.84   -0.944368  0.00346681
         175       -0.84   -0.943771  0.00349792
         176       -0.84   -0.943182  0.00352739
         177       -0.84   -0.942599   0.0035553
         178       -0.84   -0.942022  0.00358175
         179       -0.84   -0.941453   0.0036068
         180       -0.84   -0.940889  0.00363054
         181       -0.84   -0.940331  0.00365302
         182       -0.84    -0.93978  0.00367431
         183       -0.84   -0.939235  0.00369446
         184       -0.84   -0.938696  0.00371354
         185       -0.84   -0.938162  0.00373159
         186       -0.84   -0.937634  0.00374866
         187       -0.84   -0.937112   0.0037648
         188       -0.84   -0.936596  0.00378005
         189       -0.84   -0.936085  0.00379444
         190       -0.84   -0.935579  0.00380802
         191       -0.84   -0.935079  0.00382082
         192       -0.84   -0.934583  0.00383288
         193       -0.84   -0.934093  0.00384422
         194       -0.84   -0.933608  0.00385488
         195       -0.92   -0.933538  0.00383574
         196       -0.92   -0.933469  0.00381679
         197       -0.92   -0.933401  0.00379803
         198       -0.92   -0.933333  0.00377945
         199       -0.92   -0.933266  0.00376105
         200       -0.92     -0.9332  0.00374283
         201       -0.92   -0.933134  0.00372479
         202       -0.92   -0.933069  0.00370692
         203       -0.92   -0.933005  0.00368921
         204       -0.92   -0.932941  0.00367168
         205       -0.92   -0.932878  0.00365431
         206       -0.92   -0.932816  0.00363711
         207       -0.92   -0.932754  0.00362006
         208       -0.92   -0.932692  0.00360318
         209       -0.92   -0.932632  0.00358645
         210       -0.92   -0.932571  0.00356988
         211       -0.84   -0.932133  0.00357982
         212       -0.84   -0.931698  0.00358921
         213       -0.84   -0.931268  0.00359809
         214       -0.84   -0.930841  0.00360646
         215       -0.84   -0.930419  0.00361435
         216       -0.84       -0.93  0.00362178
         217       -0.84   -0.929585  0.00362876
         218       -0.84   -0.929174  0.00363531
         219       -0.84   -0.928767  0.00364144
         220       -0.84   -0.928364  0.00364717
         221       -0.84   -0.927964  0.00365252
         222       -0.84   -0.927568   0.0036575
         223       -0.84   -0.927175  0.00366212
         224       -0.84   -0.926786  0.00366639
         225       -0.84     -0.9264  0.00367033
         226       -0.84   -0.926018  0.00367394
         227       -0.84   -0.925639  0.00367725
         228       -0.84   -0.925263  0.00368025
         229       -0.84   -0.924891  0.00368297
         230       -0.84   -0.924522   0.0036854
         231       -0.84   -0.924156  0.00368757
         232       -0.84   -0.923793  0.00368947
         233       -0.84   -0.923433  0.00369112
         234       -0.84   -0.923077  0.00369253
         235       -0.84   -0.922723   0.0036937
         236       -0.84   -0.922373  0.00369464
         237       -0.84   -0.922025  0.00369536
         238       -0.84   -0.921681  0.00369587
         239       -0.84   -0.921339  0.00369618
         240       -0.84      -0.921  0.00369628
         241       -0.92   -0.920996  0.00368095
         242       -0.92   -0.920992  0.00366574
         243       -0.92   -0.920988  0.00365066
         244       -0.92   -0.920984   0.0036357
         245       -0.92    -0.92098  0.00362086
         246       -0.92   -0.920976  0.00360614
         247       -0.92   -0.920972  0.00359154
         248       -0.92   -0.920968  0.00357706
         249       -0.92   -0.920964   0.0035627
         250       -0.92    -0.92096  0.00354845
         251       -0.92   -0.920956  0.00353432
         252       -0.92   -0.920952  0.00352029
         253       -0.92   -0.920949  0.00350638
         254       -0.92   -0.920945  0.00349258
         255       -0.92   -0.920941  0.00347888
         256       -0.92   -0.920937   0.0034653
         257       -0.92   -0.920934  0.00345182
         258       -0.92    -0.92093  0.00343844
         259       -0.92   -0.920927  0.00342516
         260       -0.92   -0.920923  0.00341199
         261       -0.92    -0.92092  0.00339892
         262       -0.92   -0.920916  0.00338595
         263       -0.92   -0.920913  0.00337308
         264       -0.92   -0.920909   0.0033603
         265       -0.92   -0.920906  0.00334762
         266       -0.92   -0.920902  0.00333504
         267       -0.92   -0.920899  0.00332255
         268       -0.92   -0.920896  0.00331016
         269       -0.92   -0.920892  0.00329785
         270       -0.92   -0.920889  0.00328564
         271       -0.92   -0.920886  0.00327352
         272       -0.92   -0.920882  0.00326148
         273       -0.92   -0.920879  0.00324954
         274       -0.92   -0.920876  0.00323768
         275       -0.92   -0.920873  0.00322591
         276       -0.92    -0.92087  0.00321422
         277       -0.92   -0.920866  0.00320262
         278       -0.92   -0.920863   0.0031911
         279       -0.92    -0.92086  0.00317967
         280       -0.92   -0.920857  0.00316831
         281       -0.92   -0.920854  0.00315704
         282       -0.92   -0.920851  0.00314584
         283       -0.92   -0.920848  0.00313473
         284       -0.92   -0.920845  0.00312369
         285       -0.92   -0.920842  0.00311273
         286       -0.92   -0.920839  0.00310185
         287       -0.92   -0.920836  0.00309104
         288       -0.92   -0.920833  0.00308031
         289       -0.92    -0.92083  0.00306966
