#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         297          -1   -0.989764  0.00155059
         298          -1   -0.989799  0.00154577
         299          -1   -0.989833  0.00154097
         300          -1   -0.989867  0.00153621
         301          -1     -0.9899  0.00153148
         302          -1   -0.989934  0.00152677
         303          -1   -0.989967  0.00152209
         304          -1       -0.99  0.00151744
         305          -1   -0.990033  0.00151282
         306          -1   -0.990065  0.00150823
         307          -1   -0.990098  0.00150366
         308          -1    -0.99013  0.00149912
         309          -1   -0.990162  0.00149461
         310          -1   -0.990194  0.00149013
         311          -1   -0.990225  0.00148567
         312          -1   -0.990256  0.00148124
         313          -1   -0.990288  0.00147683
         314          -1   -0.990318  0.00147245
         315          -1   -0.990349   0.0014681
         316          -1    -0.99038  0.00146377
         317          -1    -0.99041  0.00145947
         318          -1    -0.99044  0.00145519
         319          -1    -0.99047  0.00145094
         320          -1     -0.9905  0.00144671
         321          -1    -0.99053  0.00144251
         322          -1   -0.990559  0.00143833
         323          -1   -0.990588  0.00143417
         324          -1   -0.990617  0.00143004
         325          -1   -0.990646  0.00142593
         326          -1   -0.990675  0.00142184
         327          -1   -0.990703  0.00141778
         328          -1   -0.990732  0.00141374
         329          -1    -0.99076  0.00140973
         330          -1   -0.990788  0.00140573
         331          -1   -0.990816  0.00140176
         332          -1   -0.990843  0.00139781
         333          -1   -0.990871  0.00139388
         334          -1   -0.990898  0.00138998
         335          -1   -0.990925  0.00138609
         336          -1   -0.990952  0.00138223
         337          -1   -0.990979  0.00137839
         338          -1   -0.991006  0.00137457
         339          -1   -0.991032  0.00137077
         340          -1   -0.991059  0.00136699
         341          -1   -0.991085  0.00136324
         342          -1   -0.991111   0.0013595
         343          -1   -0.991137  0.00135578
         344          -1   -0.991163  0.00135209
         345          -1   -0.991188  0.00134841
         346          -1   -0.991214  0.00134475
         347          -1   -0.991239  0.00134112
         348          -1   -0.991264   0.0013375
         349          -1   -0.991289   0.0013339
         350          -1   -0.991314  0.00133032
         351          -1   -0.991339  0.00132676
         352          -1   -0.991364  0.00132322
         353          -1   -0.991388   0.0013197
         354          -1   -0.991412   0.0013162
         355          -1   -0.991437  0.00131271
         356          -1   -0.991461  0.00130924
         357          -1   -0.991485  0.00130579
         358          -1   -0.991508  0.00130236
         359          -1   -0.991532  0.00129895
         360          -1   -0.991556  0.00129556
         361          -1   -0.991579  0.00129218
         362          -1   -0.991602  0.00128882
         363          -1   -0.991625  0.00128547
         364          -1   -0.991648  0.00128215
         365          -1   -0.991671  0.00127884
         366          -1   -0.991694  0.00127555
         367          -1   -0.991717  0.00127227
         368          -1   -0.991739  0.00126902
         369          -1   -0.991762  0.00126577
         370          -1   -0.991784  0.00126255
         371          -1   -0.991806  0.00125934
         372          -1   -0.991828  0.00125615
         373          -1    -0.99185  0.00125297
         374          -1   -0.991872  0.00124981
         375          -1   -0.991893  0.00124667
         376          -1   -0.991915  0.00124354
         377          -1   -0.991936  0.00124042
         378          -1   -0.991958  0.00123732
         379          -1   -0.991979  0.00123424
         380          -1      -0.992  0.00123117
         381          -1   -0.992021  0.00122812
         382          -1   -0.992042  0.00122508
         383          -1   -0.992063  0.00122206
         384          -1   -0.992083  0.00121905
         385          -1   -0.992104  0.00121606
         386          -1   -0.992124  0.00121308
         387          -1   -0.992145  0.00121012
         388          -1   -0.992165  0.00120717
         389          -1   -0.992185  0.00120423
         390          -1   -0.992205  0.00120131
         391          -1   -0.992225  0.00119841
         392          -1   -0.992245  0.00119551
         393          -1   -0.992265  0.00119263
         394          -1   -0.992284  0.00118977
         395          -1   -0.992304  0.00118692
         396          -1   -0.992323  0.00118408
         397          -1   -0.992343  0.00118125
         398          -1   -0.992362  0.00117844
         399          -1   -0.992381  0.00117564
         400          -1     -0.9924  0.00117286
         401          -1   -0.992419  0.00117009
         402          -1   -0.992438  0.00116733
         403          -1   -0.992457  0.00116458
         404          -1   -0.992475  0.00116185
         405          -1   -0.992494  0.00115913
         406          -1   -0.992512  0.00115642
         407          -1   -0.992531  0.00115373
         408          -1   -0.992549  0.00115105
         409       -0.92   -0.992372  0.00116182
         410          -1    -0.99239  0.00115913
         411          -1   -0.992409  0.00115646
         412          -1   -0.992427   0.0011538
         413          -1   -0.992446  0.00115115
         414          -1   -0.992464  0.00114852
         415          -1   -0.992482  0.00114589
         416          -1     -0.9925  0.00114328
         417          -1   -0.992518  0.00114068
         418          -1   -0.992536  0.00113809
         419          -1   -0.992554  0.00113552
         420          -1   -0.992571  0.00113295
         421          -1   -0.992589   0.0011304
         422          -1   -0.992607  0.00112785
         423          -1   -0.992624  0.00112532
         424          -1   -0.992642   0.0011228
         425          -1   -0.992659   0.0011203
         426          -1   -0.992676   0.0011178
         427          -1   -0.992693  0.00111531
         428          -1    -0.99271  0.00111284
         429          -1   -0.992727  0.00111037
         430          -1   -0.992744  0.00110792
         431          -1   -0.992761  0.00110548
         432          -1   -0.992778  0.00110304
         433          -1   -0.992794  0.00110062
         434          -1   -0.992811  0.00109821
         435          -1   -0.992828  0.00109581
         436          -1   -0.992844  0.00109342
         437          -1    -0.99286  0.00109104
         438          -1   -0.992877  0.00108867
         439          -1   -0.992893  0.00108631
         440          -1   -0.992909  0.00108397
         441          -1   -0.992925  0.00108163
         442          -1   -0.992941   0.0010793
         443          -1   -0.992957  0.00107698
         444          -1   -0.992973  0.00107467
         445          -1   -0.992989  0.00107237
         446          -1   -0.993004  0.00107008
         447          -1    -0.99302   0.0010678
         448          -1   -0.993036  0.00106553
         449          -1   -0.993051  0.00106327
         450          -1   -0.993067  0.00106102
         451          -1   -0.993082  0.00105878
         452          -1   -0.993097  0.00105655
         453          -1   -0.993113  0.00105433
         454          -1   -0.993128  0.00105211
         455          -1   -0.993143  0.00104991
         456          -1   -0.993158  0.00104771
         457          -1   -0.993173  0.00104553
         458          -1   -0.993188  0.00104335
         459          -1   -0.993203  0.00104119
         460          -1   -0.993217  0.00103903
         461          -1   -0.993232  0.00103688
         462          -1   -0.993247  0.00103474
         463          -1   -0.993261   0.0010326
         464          -1   -0.993276  0.00103048
         465          -1    -0.99329  0.00102837
         466          -1   -0.993305  0.00102626
         467          -1   -0.993319  0.00102416
