#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          82    0.795209     1.30525   0.0279218
          83    0.781032     1.29893   0.0282907
          84     0.76703      1.2926   0.0286538
          85    0.753216     1.28625   0.0290109
          86    0.739603      1.2799   0.0293616
          87    0.726203     1.27353   0.0297059
          88    0.713028     1.26716   0.0300434
          89    0.700091     1.26079    0.030374
          90    0.687402     1.25442   0.0306974
          91    0.674973     1.24805   0.0310134
          92    0.662813     1.24169   0.0313219
          93    0.650934     1.23534   0.0316227
          94    0.639344       1.229   0.0319156
          95    0.628053     1.22267   0.0322004
          96    0.617069     1.21637   0.0324771
          97    0.606401     1.21008   0.0327454
          98    0.596055     1.20381   0.0330052
          99    0.586039     1.19757   0.0332565
         100    0.576359     1.19136   0.0334991
         101    0.567021     1.18518    0.033733
         102    0.558029     1.17903    0.033958
         103    0.549387     1.17292   0.0341741
         104      0.5411     1.16684   0.0343812
         105     0.53317     1.16081   0.0345794
         106    0.525599     1.15481   0.0347686
         107    0.518389     1.14887   0.0349487
         108    0.511541     1.14297   0.0351197
         109    0.505055     1.13711   0.0352818
         110    0.498931     1.13131   0.0354349
         111    0.493169     1.12556   0.0355789
         112    0.487767     1.11987   0.0357141
         113    0.482723     1.11423   0.0358404
         114    0.478035     1.10865   0.0359578
         115    0.473699     1.10313   0.0360666
         116    0.469712     1.09767   0.0361666
         117    0.466071     1.09227   0.0362581
         118     0.46277     1.08693   0.0363412
         119    0.459805     1.08166   0.0364159
         120    0.457171     1.07646   0.0364824
         121     0.45486     1.07132   0.0365408
         122    0.452868     1.06625   0.0365912
         123    0.451188     1.06125   0.0366338
         124    0.449813     1.05632   0.0366688
         125    0.448736     1.05146   0.0366962
         126     0.44795     1.04667   0.0367162
         127    0.447445     1.04195    0.036729
         128    0.447215     1.03731   0.0367348
         129    0.447251     1.03273   0.0367337
         130    0.447545     1.02823   0.0367259
         131    0.448088      1.0238   0.0367116
         132    0.448872     1.01945   0.0366909
         133    0.449888     1.01516   0.0366641
         134    0.451126     1.01096   0.0366313
         135    0.452578     1.00682   0.0365927
         136    0.454234     1.00276   0.0365486
         137    0.456086    0.998766   0.0364989
         138    0.458124    0.994848   0.0364441
         139    0.460339    0.991003   0.0363842
         140    0.462722    0.987229   0.0363195
         141    0.465264    0.983527   0.0362501
         142    0.467957    0.979897   0.0361762
         143    0.470789    0.976336   0.0360979
         144    0.473753    0.972846   0.0360156
         145    0.476839    0.969425   0.0359293
         146    0.480039    0.966073   0.0358392
         147    0.483344     0.96279   0.0357455
         148    0.486744    0.959573   0.0356484
         149    0.490232    0.956423   0.0355481
         150    0.493801    0.953339   0.0354446
         151    0.497441     0.95032   0.0353383
         152    0.501145    0.947365   0.0352291
         153    0.504904    0.944473   0.0351173
         154    0.508711    0.941643   0.0350031
         155    0.512558    0.938875   0.0348866
         156    0.516439    0.936167   0.0347679
         157    0.520346    0.933518   0.0346472
         158    0.524273    0.930928   0.0345246
         159    0.528213    0.928395   0.0344002
         160     0.53216    0.925919   0.0342742
         161    0.536108    0.923498   0.0341468
         162     0.54005    0.921131   0.0340179
         163    0.543982    0.918817   0.0338878
         164    0.547898    0.916555   0.0337566
         165    0.551793    0.914345   0.0336243
         166    0.555663    0.912184   0.0334911
         167    0.559503    0.910072   0.0333571
         168    0.563307    0.908008   0.0332223
         169    0.567073    0.905991   0.0330869
         170    0.570795    0.904019    0.032951
         171    0.574471    0.902092   0.0328146
         172    0.578096    0.900208   0.0326779
         173    0.581668    0.898367   0.0325408
         174    0.585184    0.896567   0.0324035
         175    0.588641    0.894807   0.0322661
         176    0.592036    0.893087   0.0321286
         177    0.595367    0.891405   0.0319911
         178    0.598631     0.88976   0.0318536
         179    0.601829    0.888152   0.0317162
         180    0.604956    0.886578    0.031579
         181    0.608013    0.885039   0.0314421
         182    0.610997    0.883534   0.0313053
         183    0.613909     0.88206   0.0311689
         184    0.616747    0.880618   0.0310328
         185     0.61951    0.879207   0.0308972
         186    0.622199    0.877825    0.030762
         187    0.624813    0.876472   0.0306272
         188    0.627352    0.875147   0.0304929
         189    0.629815    0.873849   0.0303592
         190    0.632204    0.872577    0.030226
         191    0.634517    0.871331   0.0300935
         192    0.636757    0.870109   0.0299615
         193    0.638924    0.868911   0.0298302
         194    0.641017    0.867736   0.0296996
         195    0.643039    0.866584   0.0295696
         196     0.64499    0.865454   0.0294404
         197    0.646871    0.864344   0.0293118
         198    0.648685    0.863255    0.029184
         199    0.650432    0.862185    0.029057
         200    0.652114    0.861135   0.0289306
         201    0.653732    0.860103   0.0288051
         202    0.655288    0.859089   0.0286803
         203    0.656784    0.858093   0.0285564
         204    0.658222    0.857113   0.0284332
         205    0.659602    0.856149   0.0283108
         206    0.660927    0.855202   0.0281892
         207    0.662199    0.854269   0.0280685
         208     0.66342    0.853352   0.0279485
         209    0.664593    0.852449   0.0278294
         210    0.665719    0.851559   0.0277111
         211    0.666801    0.850684   0.0275936
         212     0.66784    0.849821   0.0274769
         213     0.66884    0.848972    0.027361
         214    0.669801    0.848134    0.027246
         215    0.670726    0.847309   0.0271317
         216    0.671617    0.846496   0.0270183
         217    0.672477    0.845694   0.0269057
         218    0.673307    0.844903   0.0267939
         219     0.67411    0.844123   0.0266829
         220    0.674888    0.843354   0.0265727
         221    0.675644    0.842595   0.0264633
         222    0.676378    0.841846   0.0263547
         223    0.677093    0.841108   0.0262469
         224    0.677791    0.840379   0.0261398
         225    0.678473    0.839659   0.0260335
         226    0.679141    0.838949    0.025928
         227    0.679798    0.838248   0.0258233
         228    0.680445    0.837555   0.0257193
         229    0.681083    0.836872   0.0256161
         230    0.681715    0.836198   0.0255136
         231    0.682341    0.835532   0.0254118
         232    0.682964    0.834874   0.0253108
         233    0.683584    0.834225   0.0252105
         234    0.684204    0.833584   0.0251109
         235    0.684826    0.832951    0.025012
         236    0.685449    0.832325   0.0249138
         237    0.686075    0.831708   0.0248164
         238    0.686707    0.831099   0.0247196
         239    0.687344    0.830498   0.0246235
         240    0.687989    0.829904    0.024528
         241    0.688641    0.829318   0.0244332
         242    0.689304    0.828739   0.0243391
         243    0.689978    0.828168   0.0242457
         244    0.690664    0.827605   0.0241528
         245    0.691363    0.827049   0.0240607
         246    0.692076      0.8265   0.0239691
         247    0.692804    0.825959   0.0238782
         248    0.693547    0.825425   0.0237879
         249    0.694306    0.824898   0.0236982
         250    0.695083    0.824379   0.0236091
         251    0.695877    0.823867   0.0235205
         252     0.69669    0.823362   0.0234326
         253    0.697522    0.822865   0.0233453
         254    0.698374    0.822375   0.0232585
         255    0.699247    0.821892   0.0231723
         256    0.700141    0.821416   0.0230867
         257    0.701058    0.820948   0.0230016
         258    0.701997    0.820487   0.0229171
         259     0.70296    0.820033   0.0228331
         260    0.703946    0.819587   0.0227496
         261    0.704956    0.819147   0.0226667
         262     0.70599    0.818715   0.0225843
         263     0.70705    0.818291   0.0225024
         264    0.708137    0.817874   0.0224211
         265     0.70925    0.817464   0.0223402
         266    0.710389    0.817061   0.0222598
         267    0.711554    0.816666     0.02218
         268    0.712745    0.816278   0.0221006
         269    0.713962    0.815898   0.0220217
         270    0.715205    0.815525   0.0219433
         271    0.716475    0.815159   0.0218654
         272    0.717771    0.814801   0.0217879
         273    0.719093    0.814451   0.0217109
         274    0.720442    0.814108   0.0216344
         275    0.721817    0.813772   0.0215583
         276    0.723217    0.813444   0.0214827
         277    0.724644    0.813123   0.0214076
         278    0.726096     0.81281   0.0213328
         279    0.727573    0.812505   0.0212586
         280    0.729075    0.812207   0.0211847
         281    0.730601    0.811917   0.0211113
         282    0.732151    0.811634   0.0210384
         283    0.733724    0.811358   0.0209658
         284    0.735318    0.811091   0.0208937
         285    0.736934     0.81083    0.020822
         286     0.73857    0.810578   0.0207508
         287    0.740226    0.810333   0.0206799
         288    0.741901    0.810095   0.0206095
         289    0.743596    0.809865   0.0205394
         290    0.745308    0.809642   0.0204698
         291    0.747038    0.809427   0.0204006
         292    0.748783     0.80922   0.0203318
         293    0.750542    0.809019   0.0202634
         294    0.752315    0.808826   0.0201954
         295      0.7541    0.808641   0.0201278
         296    0.755897    0.808463   0.0200606
         297    0.757704    0.808292   0.0199937
         298     0.75952    0.808128   0.0199273
         299    0.761344    0.807972   0.0198613
         300    0.763174    0.807822   0.0197956
         301    0.765009     0.80768   0.0197304
         302     0.76685    0.807545   0.0196655
         303    0.768695    0.807417    0.019601
         304    0.770542    0.807295   0.0195369
         305    0.772389    0.807181   0.0194732
         306    0.774237    0.807073   0.0194099
         307    0.776085    0.806972   0.0193469
         308     0.77793    0.806878   0.0192843
         309    0.779772     0.80679   0.0192221
         310    0.781609    0.806709   0.0191603
         311    0.783439    0.806634   0.0190988
         312    0.785262    0.806566   0.0190377
         313    0.787077    0.806503    0.018977
         314    0.788882    0.806447   0.0189167
         315    0.790677    0.806397   0.0188567
         316    0.792461    0.806353    0.018797
         317    0.794233    0.806315   0.0187378
         318    0.795992    0.806282   0.0186789
         319    0.797736    0.806256   0.0186204
         320    0.799465    0.806234   0.0185622
         321    0.801177    0.806219   0.0185044
         322     0.80287    0.806208   0.0184469
         323    0.804544    0.806203   0.0183898
         324    0.806199    0.806203    0.018333
         325    0.807834    0.806208   0.0182766
         326    0.809448    0.806218   0.0182206
         327    0.811039    0.806233   0.0181648
         328    0.812606    0.806252   0.0181095
         329    0.814147    0.806276   0.0180544
         330    0.815664    0.806305   0.0179998
         331    0.817154    0.806338   0.0179454
         332    0.818617    0.806375   0.0178914
         333    0.820051    0.806416   0.0178377
         334    0.821457    0.806461   0.0177844
         335    0.822834    0.806509   0.0177313
         336    0.824181    0.806562   0.0176787
         337    0.825497    0.806618   0.0176263
         338    0.826782    0.806678   0.0175742
         339    0.828036    0.806741   0.0175225
         340    0.829256    0.806807   0.0174711
         341    0.830442    0.806876     0.01742
         342    0.831594    0.806949   0.0173692
         343    0.832711    0.807024   0.0173187
         344    0.833793    0.807102   0.0172686
         345    0.834838    0.807182   0.0172187
         346    0.835847    0.807265   0.0171691
         347     0.83682     0.80735   0.0171199
         348    0.837756    0.807437   0.0170709
         349    0.838656    0.807527   0.0170222
         350    0.839519    0.807618   0.0169738
         351    0.840345    0.807712   0.0169257
         352    0.841133    0.807806   0.0168779
         353    0.841882    0.807903   0.0168304
         354    0.842593    0.808001   0.0167831
         355    0.843266      0.8081   0.0167361
         356    0.843902    0.808201   0.0166894
         357    0.844499    0.808303    0.016643
         358    0.845059    0.808405   0.0165968
         359     0.84558    0.808509   0.0165509
         360    0.846064    0.808613   0.0165053
         361    0.846509    0.808718   0.0164599
         362    0.846916    0.808824   0.0164147
         363    0.847285     0.80893   0.0163699
         364    0.847617    0.809036   0.0163252
         365    0.847911    0.809142   0.0162808
         366    0.848168    0.809249   0.0162367
         367    0.848389    0.809356   0.0161928
         368    0.848574    0.809462   0.0161492
         369    0.848723    0.809569   0.0161058
         370    0.848839    0.809675   0.0160626
         371    0.848919    0.809781   0.0160196
         372    0.848965    0.809886   0.0159769
         373    0.848976    0.809991   0.0159344
         374    0.848954    0.810095   0.0158922
         375    0.848901    0.810198   0.0158501
         376    0.848815    0.810301   0.0158083
         377    0.848699    0.810403   0.0157667
         378    0.848552    0.810504   0.0157253
         379    0.848374    0.810604   0.0156841
         380    0.848165    0.810703   0.0156432
         381    0.847927      0.8108   0.0156024
         382    0.847659    0.810897   0.0155619
         383    0.847362    0.810992   0.0155215
         384    0.847036    0.811086   0.0154814
         385    0.846684    0.811178   0.0154415
         386    0.846305    0.811269   0.0154017
         387      0.8459    0.811359   0.0153622
         388    0.845469    0.811447   0.0153228
         389    0.845012    0.811533   0.0152837
         390     0.84453    0.811618   0.0152447
         391    0.844023      0.8117    0.015206
         392    0.843492    0.811782   0.0151674
         393    0.842937    0.811861    0.015129
         394    0.842359    0.811938   0.0150908
         395    0.841758    0.812014   0.0150528
         396    0.841134    0.812087    0.015015
         397    0.840489    0.812159   0.0149773
         398    0.839821    0.812228   0.0149398
         399    0.839134    0.812296   0.0149026
         400    0.838425    0.812361   0.0148654
         401    0.837696    0.812424   0.0148285
         402    0.836948    0.812485   0.0147917
         403    0.836181    0.812544   0.0147552
         404    0.835395    0.812601   0.0147187
         405     0.83459    0.812655   0.0146825
         406    0.833766    0.812707   0.0146464
         407    0.832925    0.812757   0.0146105
         408    0.832066    0.812804   0.0145748
         409     0.83119    0.812849   0.0145392
         410    0.830299    0.812891   0.0145038
         411    0.829392    0.812932   0.0144686
         412     0.82847    0.812969   0.0144335
         413    0.827533    0.813005   0.0143986
         414    0.826582    0.813037   0.0143639
         415    0.825617    0.813068   0.0143293
         416    0.824636    0.813095   0.0142949
         417    0.823643    0.813121   0.0142606
         418    0.822637    0.813144   0.0142265
         419    0.821618    0.813164   0.0141926
         420    0.820586    0.813181   0.0141588
         421    0.819542    0.813197   0.0141252
         422    0.818485    0.813209   0.0140917
         423    0.817417    0.813219   0.0140584
         424     0.81634    0.813226   0.0140252
         425    0.815251    0.813231   0.0139922
         426    0.814154    0.813233   0.0139594
         427    0.813047    0.813233   0.0139267
         428     0.81193     0.81323   0.0138942
         429    0.810806    0.813224   0.0138618
         430    0.809675    0.813216   0.0138296
         431    0.808536    0.813205   0.0137975
         432     0.80739    0.813192   0.0137655
         433    0.806237    0.813176   0.0137338
         434    0.805078    0.813157   0.0137021
         435    0.803913    0.813136   0.0136706
         436    0.802744    0.813112   0.0136393
         437    0.801572    0.813085   0.0136081
         438    0.800396    0.813056   0.0135771
         439    0.799218    0.813025   0.0135462
         440    0.798038    0.812991   0.0135154
         441    0.796858    0.812954   0.0134848
         442    0.795678    0.812915   0.0134544
         443    0.794498    0.812874   0.0134241
         444     0.79332     0.81283   0.0133939
         445    0.792143    0.812783   0.0133639
         446    0.790971    0.812734    0.013334
         447    0.789801    0.812683   0.0133043
         448    0.788636    0.812629   0.0132747
         449    0.787477    0.812573   0.0132453
         450    0.786324    0.812515    0.013216
         451    0.785177    0.812454   0.0131868
         452    0.784039    0.812391   0.0131578
         453    0.782911    0.812326   0.0131289
         454    0.781792    0.812259   0.0131001
         455    0.780683     0.81219   0.0130715
         456    0.779585    0.812118   0.0130431
         457      0.7785    0.812045   0.0130147
         458    0.777428    0.811969   0.0129865
         459     0.77637    0.811891   0.0129585
         460    0.775327    0.811812   0.0129305
         461    0.774302    0.811731   0.0129028
         462    0.773292    0.811647   0.0128751
         463      0.7723    0.811562   0.0128476
         464    0.771327    0.811476   0.0128202
         465    0.770372    0.811387   0.0127929
         466    0.769437    0.811297   0.0127658
         467    0.768524    0.811206   0.0127388
         468    0.767633    0.811113   0.0127119
         469    0.766765    0.811018   0.0126851
         470     0.76592    0.810922   0.0126585
         471      0.7651    0.810825    0.012632
         472    0.764304    0.810726   0.0126056
         473    0.763534    0.810626   0.0125794
         474    0.762788    0.810525   0.0125532
         475    0.762069    0.810423   0.0125272
         476    0.761377     0.81032   0.0125013
         477    0.760711    0.810216   0.0124756
         478    0.760073    0.810112   0.0124499
         479    0.759464    0.810006   0.0124244
         480    0.758883    0.809899   0.0123989
         481    0.758331    0.809792   0.0123736
         482    0.757808    0.809684   0.0123484
         483    0.757315    0.809576   0.0123233
         484    0.756852    0.809467   0.0122983
         485     0.75642    0.809357   0.0122735
         486    0.756017    0.809248   0.0122487
         487    0.755644    0.809138    0.012224
         488    0.755302    0.809027   0.0121995
         489     0.75499    0.808917    0.012175
         490    0.754709    0.808806   0.0121507
         491    0.754459    0.808696   0.0121265
         492     0.75424    0.808585   0.0121023
         493    0.754052    0.808474   0.0120783
         494    0.753896    0.808364   0.0120543
         495    0.753772    0.808253   0.0120305
         496     0.75368    0.808143   0.0120067
         497     0.75362    0.808034   0.0119831
         498    0.753591    0.807924   0.0119595
         499    0.753596    0.807816    0.011936
         500    0.753634    0.807707   0.0119127
         501    0.753705    0.807599   0.0118894
         502    0.753808    0.807492   0.0118662
         503    0.753944    0.807386   0.0118431
         504    0.754112     0.80728     0.01182
         505    0.754314    0.807175   0.0117971
         506    0.754548    0.807071   0.0117742
         507    0.754815    0.806968   0.0117515
         508    0.755117    0.806866   0.0117288
         509    0.755453    0.806765   0.0117062
         510    0.755822    0.806665   0.0116836
         511    0.756225    0.806566   0.0116612
         512    0.756663    0.806469   0.0116388
         513    0.757135    0.806373   0.0116165
         514    0.757641    0.806278   0.0115943
         515    0.758183    0.806185   0.0115722
         516     0.75876    0.806093   0.0115501
         517    0.759372    0.806002   0.0115281
         518    0.760019    0.805914   0.0115062
         519      0.7607    0.805826   0.0114844
         520    0.761416    0.805741   0.0114626
         521    0.762166    0.805657   0.0114409
         522    0.762952    0.805576   0.0114193
         523    0.763772    0.805496   0.0113977
         524    0.764626    0.805418   0.0113762
         525    0.765514    0.805342   0.0113548
         526    0.766434    0.805268   0.0113335
         527    0.767388    0.805196   0.0113122
         528    0.768375    0.805126    0.011291
         529    0.769395    0.805059   0.0112699
         530    0.770448    0.804993   0.0112488
         531    0.771533     0.80493   0.0112278
         532    0.772649     0.80487   0.0112068
         533    0.773794    0.804811    0.011186
         534    0.774969    0.804755   0.0111652
         535    0.776172    0.804702   0.0111444
         536    0.777403    0.804651   0.0111237
         537     0.77866    0.804603   0.0111031
         538    0.779942    0.804557   0.0110826
         539    0.781248    0.804514   0.0110621
         540    0.782576    0.804473   0.0110417
         541    0.783926    0.804435   0.0110213
         542    0.785297      0.8044   0.0110011
         543    0.786686    0.804367   0.0109809
         544    0.788093    0.804337   0.0109607
         545    0.789515     0.80431   0.0109406
         546    0.790951    0.804285   0.0109206
         547      0.7924    0.804264   0.0109007
         548    0.793859    0.804245   0.0108808
         549    0.795326    0.804228    0.010861
         550      0.7968    0.804215   0.0108413
         551     0.79828    0.804204   0.0108216
         552    0.799761    0.804196    0.010802
         553    0.801244    0.804191   0.0107825
         554    0.802726    0.804188    0.010763
         555    0.804206    0.804188   0.0107436
         556    0.805682    0.804191   0.0107243
         557    0.807151    0.804196    0.010705
         558    0.808613    0.804204   0.0106858
         559    0.810064    0.804215   0.0106667
         560    0.811503    0.804228   0.0106477
         561    0.812931    0.804243   0.0106287
         562    0.814343    0.804261   0.0106098
         563    0.815738    0.804281    0.010591
         564    0.817115    0.804304   0.0105723
         565    0.818473    0.804329   0.0105536
         566    0.819809    0.804357    0.010535
         567    0.821123    0.804386   0.0105164
         568    0.822413    0.804418    0.010498
         569    0.823678    0.804452   0.0104796
         570    0.824917    0.804488   0.0104612
         571    0.826127    0.804526    0.010443
         572    0.827309    0.804565   0.0104248
         573    0.828462    0.804607   0.0104067
         574    0.829586    0.804651   0.0103887
         575    0.830679    0.804696   0.0103707
         576     0.83174    0.804743   0.0103528
         577     0.83277    0.804791    0.010335
         578    0.833768    0.804842   0.0103172
         579    0.834735    0.804893   0.0102995
         580    0.835668    0.804946   0.0102819
         581     0.83657    0.805001   0.0102643
         582     0.83744    0.805056   0.0102468
         583    0.838277    0.805113   0.0102294
         584    0.839083    0.805172   0.0102121
         585    0.839859    0.805231   0.0101948
         586    0.840604    0.805291   0.0101776
         587    0.841318    0.805353   0.0101604
         588    0.842003    0.805415   0.0101433
         589    0.842658    0.805478   0.0101263
         590    0.843284    0.805542   0.0101094
         591    0.843883    0.805607   0.0100925
         592    0.844454    0.805673   0.0100756
         593    0.844998    0.805739   0.0100588
         594    0.845517    0.805806   0.0100421
         595    0.846011    0.805874   0.0100255
         596    0.846483    0.805942   0.0100089
         597    0.846931     0.80601  0.00999237
         598    0.847359     0.80608  0.00997589
         599    0.847767    0.806149  0.00995948
         600    0.848158    0.806219  0.00994313
         601    0.848531     0.80629  0.00992684
         602    0.848887     0.80636   0.0099106
         603    0.849228    0.806431  0.00989442
         604    0.849555    0.806503  0.00987829
         605    0.849869    0.806574  0.00986223
         606    0.850171    0.806646  0.00984621
         607    0.850463    0.806719  0.00983026
         608    0.850744    0.806791  0.00981436
         609    0.851015    0.806864  0.00979851
         610    0.851279    0.806936  0.00978272
         611    0.851535    0.807009  0.00976698
         612    0.851785    0.807083  0.00975129
         613    0.852031    0.807156  0.00973566
         614    0.852274    0.807229  0.00972008
         615    0.852514    0.807303  0.00970456
         616    0.852753    0.807377  0.00968908
         617     0.85299    0.807451  0.00967366
         618    0.853226    0.807525  0.00965829
         619    0.853462    0.807599  0.00964297
         620    0.853698    0.807673  0.00962771
         621    0.853936    0.807748  0.00961249
         622    0.854176    0.807823  0.00959733
         623    0.854419    0.807897  0.00958221
         624    0.854665    0.807972  0.00956715
         625    0.854915    0.808047  0.00955214
         626     0.85517    0.808123  0.00953717
         627     0.85543    0.808198  0.00952226
         628    0.855697    0.808274   0.0095074
         629     0.85597     0.80835  0.00949259
         630    0.856249    0.808426  0.00947782
         631    0.856536    0.808502  0.00946311
         632    0.856831    0.808578  0.00944845
         633    0.857133    0.808655  0.00943383
         634    0.857444    0.808732  0.00941927
         635    0.857765    0.808809  0.00940475
         636    0.858094    0.808887  0.00939028
         637    0.858434    0.808964  0.00937586
         638    0.858783    0.809043  0.00936149
         639    0.859143    0.809121  0.00934717
         640    0.859512      0.8092   0.0093329
         641    0.859892    0.809279  0.00931867
         642    0.860283    0.809358  0.00930449
         643    0.860683    0.809438  0.00929037
         644    0.861094    0.809518  0.00927629
         645    0.861516    0.809599  0.00926225
         646     0.86195     0.80968  0.00924827
         647    0.862394    0.809761  0.00923434
         648    0.862848    0.809843  0.00922045
         649    0.863313    0.809926  0.00920661
         650    0.863788    0.810009  0.00919282
         651    0.864272    0.810092  0.00917908
         652    0.864766    0.810176  0.00916538
         653    0.865268     0.81026  0.00915173
         654    0.865779    0.810345  0.00913813
         655    0.866298     0.81043  0.00912458
         656    0.866824    0.810516  0.00911108
         657    0.867357    0.810603  0.00909762
         658    0.867896     0.81069  0.00908421
         659    0.868442    0.810778  0.00907085
         660    0.868995    0.810866  0.00905753
         661    0.869554    0.810955  0.00904427
         662    0.870116    0.811044  0.00903104
         663    0.870681    0.811134  0.00901787
         664    0.871249    0.811224  0.00900474
         665    0.871817    0.811316  0.00899166
         666    0.872386    0.811407  0.00897863
         667    0.872956      0.8115  0.00896564
         668    0.873523    0.811592   0.0089527
         669    0.874087    0.811686  0.00893981
         670    0.874648     0.81178  0.00892696
         671    0.875205    0.811874  0.00891416
         672    0.875757    0.811969   0.0089014
         673    0.876302    0.812065  0.00888868
         674    0.876839    0.812161  0.00887602
         675    0.877368    0.812258  0.00886339
         676    0.877889    0.812355  0.00885081
         677    0.878401    0.812452  0.00883828
         678    0.878901     0.81255  0.00882578
         679    0.879388    0.812649  0.00881333
         680    0.879861    0.812748  0.00880093
         681     0.88032    0.812847  0.00878856
         682    0.880764    0.812946  0.00877624
         683    0.881192    0.813046  0.00876396
         684    0.881605    0.813147  0.00875172
         685       0.882    0.813247  0.00873952
         686    0.882378    0.813348  0.00872736
         687    0.882736    0.813449  0.00871524
         688    0.883074     0.81355  0.00870316
         689    0.883392    0.813651  0.00869112
         690    0.883688    0.813753  0.00867912
         691    0.883962    0.813855  0.00866715
         692    0.884215    0.813956  0.00865523
         693    0.884446    0.814058  0.00864333
         694    0.884655     0.81416  0.00863148
         695    0.884841    0.814261  0.00861966
         696    0.885004    0.814363  0.00860787
         697    0.885143    0.814465  0.00859612
         698    0.885258    0.814566   0.0085844
         699    0.885348    0.814667  0.00857272
         700    0.885413    0.814768  0.00856107
         701    0.885453    0.814869  0.00854945
         702    0.885466     0.81497  0.00853786
         703    0.885455     0.81507  0.00852631
         704    0.885419     0.81517  0.00851478
         705    0.885359    0.815269  0.00850329
         706    0.885273    0.815369  0.00849182
         707    0.885163    0.815467  0.00848038
         708    0.885028    0.815566  0.00846897
         709    0.884868    0.815663  0.00845759
         710    0.884683    0.815761  0.00844624
         711    0.884473    0.815857  0.00843491
         712    0.884237    0.815953  0.00842361
         713    0.883978    0.816049  0.00841234
         714    0.883694    0.816143  0.00840109
         715    0.883386    0.816237  0.00838987
         716    0.883054    0.816331  0.00837867
         717    0.882699    0.816423  0.00836749
         718    0.882319    0.816515  0.00835634
         719    0.881917    0.816606  0.00834522
         720    0.881492    0.816696  0.00833411
         721    0.881046    0.816785  0.00832303
         722    0.880576    0.816874  0.00831197
         723    0.880085    0.816961  0.00830094
         724    0.879571    0.817048  0.00828992
         725    0.879036    0.817133  0.00827893
         726    0.878481    0.817218  0.00826795
         727    0.877906    0.817301    0.008257
         728    0.877309    0.817384  0.00824607
         729    0.876693    0.817465  0.00823516
         730    0.876057    0.817545  0.00822427
         731    0.875401    0.817624   0.0082134
         732    0.874727    0.817702  0.00820255
         733    0.874035    0.817779  0.00819172
         734    0.873325    0.817855  0.00818091
         735    0.872596    0.817929  0.00817012
         736     0.87185    0.818003  0.00815935
