#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         152    -3.37773    -3.37778 0.000220929
         153    -3.38248    -3.37781 0.000221614
         154    -3.38345    -3.37785  0.00022318
         155    -3.37998    -3.37786 0.000222163
         156    -3.37949    -3.37787 0.000220984
         157    -3.37695    -3.37787 0.000219654
         158    -3.37944    -3.37788 0.000218488
         159    -3.37851    -3.37788 0.000217151
         160    -3.37308    -3.37785 0.000217859
         161    -3.38014    -3.37786 0.000216969
         162    -3.38091    -3.37788 0.000216445
         163    -3.37988     -3.3779 0.000215465
         164    -3.37531    -3.37788 0.000214729
         165     -3.3757    -3.37787 0.000213833
         166     -3.3776    -3.37786  0.00021255
         167     -3.3785    -3.37787 0.000211312
         168     -3.3778    -3.37787 0.000210054
         169    -3.37789    -3.37787 0.000208811
         170    -3.37485    -3.37785 0.000208338
         171    -3.37867    -3.37786 0.000207175
         172    -3.37538    -3.37784 0.000206469
         173    -3.37729    -3.37784   0.0002053
         174     -3.3758    -3.37783 0.000204454
         175    -3.38003    -3.37784 0.000203673
         176    -3.37958    -3.37785 0.000202755
         177    -3.37806    -3.37785 0.000201613
         178    -3.37741    -3.37785 0.000200496
         179    -3.37744    -3.37784 0.000199389
         180    -3.37545    -3.37783 0.000198725
         181    -3.37692    -3.37783 0.000197691
         182      -3.378    -3.37783 0.000196607
         183    -3.37842    -3.37783 0.000195559
         184    -3.38057    -3.37785 0.000195062
         185     -3.3834    -3.37788 0.000196307
         186    -3.38067    -3.37789 0.000195827
         187    -3.38231    -3.37791 0.000196199
         188    -3.38207    -3.37794 0.000196397
         189    -3.38238    -3.37796  0.00019676
         190    -3.37979    -3.37797 0.000195961
         191    -3.37996    -3.37798 0.000195213
         192    -3.37735    -3.37798 0.000194224
         193    -3.38108    -3.37799 0.000193881
         194    -3.37898      -3.378 0.000192948
         195    -3.37886      -3.378 0.000192009
         196    -3.37859    -3.37801 0.000191053
         197    -3.37796    -3.37801 0.000190083
         198    -3.37925    -3.37801 0.000189227
         199    -3.37894    -3.37802 0.000188334
         200    -3.37882    -3.37802 0.000187435
