#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          86     1.81163     1.94502  0.00587841
          87      1.8057     1.94342    0.006025
          88     1.79965     1.94178  0.00617407
          89     1.79346     1.94012  0.00632562
          90     1.78714     1.93842  0.00647967
          91      1.7807     1.93668  0.00663622
          92     1.77412     1.93492  0.00679527
          93     1.76741     1.93312  0.00695682
          94     1.76057     1.93128  0.00712086
          95      1.7536     1.92941  0.00728739
          96      1.7465      1.9275   0.0074564
          97     1.73927     1.92556  0.00762787
          98     1.73191     1.92359  0.00780178
          99     1.72443     1.92158  0.00797812
         100     1.71682     1.91953  0.00815686
         101     1.70909     1.91745  0.00833797
         102     1.70123     1.91533  0.00852142
         103     1.69325     1.91317  0.00870718
         104     1.68515     1.91098  0.00889521
         105     1.67694     1.90875  0.00908545
         106     1.66861     1.90648  0.00927788
         107     1.66018     1.90418  0.00947243
         108     1.65163     1.90184  0.00966905
         109     1.64298     1.89947  0.00986768
         110     1.63423     1.89706   0.0100683
         111     1.62539     1.89461   0.0102707
         112     1.61645     1.89213    0.010475
         113     1.60742     1.88961    0.010681
         114     1.59831     1.88705   0.0108887
         115     1.58912     1.88446   0.0110979
         116     1.57985     1.88183   0.0113086
         117     1.57051     1.87917   0.0115208
         118     1.56111     1.87648   0.0117342
         119     1.55165     1.87375   0.0119489
         120     1.54213     1.87098   0.0121647
         121     1.53256     1.86819   0.0123815
         122     1.52295     1.86536   0.0125992
         123      1.5133      1.8625   0.0128178
         124     1.50362      1.8596   0.0130371
         125     1.49391     1.85668    0.013257
         126     1.48417     1.85372   0.0134774
         127     1.47442     1.85073   0.0136982
         128     1.46467     1.84772   0.0139192
         129      1.4549     1.84467   0.0141405
         130     1.44514      1.8416   0.0143618
         131     1.43538      1.8385   0.0145831
         132     1.42564     1.83537   0.0148042
         133     1.41591     1.83222   0.0150251
         134     1.40621     1.82904   0.0152456
         135     1.39653     1.82583   0.0154656
         136     1.38689     1.82261   0.0156851
         137     1.37728     1.81935   0.0159039
         138     1.36772     1.81608   0.0161218
         139     1.35821     1.81279   0.0163389
         140     1.34875     1.80947    0.016555
         141     1.33935     1.80614     0.01677
         142     1.33001     1.80279   0.0169838
         143     1.32075     1.79942   0.0171963
         144     1.31155     1.79603   0.0174074
         145     1.30243     1.79262    0.017617
         146      1.2934      1.7892   0.0178251
         147     1.28445     1.78577   0.0180316
         148     1.27559     1.78232   0.0182363
         149     1.26682     1.77886   0.0184391
         150     1.25816     1.77539   0.0186401
         151      1.2496     1.77191   0.0188391
         152     1.24115     1.76842    0.019036
         153     1.23281     1.76492   0.0192308
         154     1.22459     1.76141   0.0194233
         155     1.21649     1.75789   0.0196136
         156     1.20851     1.75437   0.0198015
         157     1.20066     1.75084    0.019987
         158     1.19295     1.74731     0.02017
         159     1.18537     1.74378   0.0203504
         160     1.17793     1.74024   0.0205282
         161     1.17064      1.7367   0.0207034
         162     1.16349     1.73317   0.0208757
         163      1.1565     1.72963   0.0210453
         164     1.14967     1.72609    0.021212
         165     1.14299     1.72256   0.0213758
         166     1.13648     1.71903   0.0215366
         167     1.13014      1.7155   0.0216944
         168     1.12396     1.71198   0.0218492
         169     1.11796     1.70847   0.0220008
         170     1.11214     1.70496   0.0221493
         171      1.1065     1.70146   0.0222945
         172     1.10104     1.69797   0.0224365
         173     1.09577     1.69449   0.0225752
         174     1.09068     1.69102   0.0227106
         175     1.08579     1.68756   0.0228427
         176     1.08109     1.68411   0.0229713
         177     1.07659     1.68068   0.0230965
         178     1.07229     1.67726   0.0232183
         179     1.06818     1.67386   0.0233366
         180     1.06427     1.67047   0.0234514
         181     1.06057      1.6671   0.0235627
         182     1.05707     1.66375   0.0236704
         183     1.05377     1.66042   0.0237746
         184     1.05068      1.6571   0.0238752
         185     1.04779     1.65381   0.0239722
         186      1.0451     1.65054   0.0240657
         187     1.04261     1.64729   0.0241556
         188     1.04033     1.64406   0.0242419
         189     1.03824     1.64085   0.0243246
         190     1.03634     1.63767   0.0244038
         191     1.03464     1.63451   0.0244794
         192     1.03313     1.63138   0.0245515
         193     1.03181     1.62828     0.02462
         194     1.03067     1.62519   0.0246851
         195     1.02971     1.62214   0.0247466
         196     1.02893     1.61911   0.0248048
         197     1.02831     1.61612   0.0248595
         198     1.02786     1.61314   0.0249108
         199     1.02757      1.6102   0.0249589
         200     1.02743     1.60729   0.0250036
         201     1.02744      1.6044    0.025045
         202      1.0276     1.60155   0.0250833
         203     1.02788     1.59872   0.0251184
         204      1.0283     1.59593   0.0251505
         205     1.02883     1.59316   0.0251794
         206     1.02948     1.59042   0.0252055
         207     1.03024     1.58772   0.0252286
         208      1.0311     1.58504   0.0252488
         209     1.03205     1.58239   0.0252662
         210     1.03308     1.57978    0.025281
         211      1.0342     1.57719    0.025293
         212     1.03539     1.57464   0.0253025
         213     1.03664     1.57211   0.0253095
         214     1.03795     1.56962    0.025314
         215     1.03931     1.56715   0.0253161
         216     1.04072     1.56471    0.025316
         217     1.04217      1.5623   0.0253136
         218     1.04364     1.55992    0.025309
         219     1.04515     1.55757   0.0253024
         220     1.04667     1.55525   0.0252937
         221     1.04821     1.55296   0.0252831
         222     1.04975     1.55069   0.0252706
         223      1.0513     1.54845   0.0252563
         224     1.05286     1.54624   0.0252403
         225     1.05441     1.54405   0.0252226
         226     1.05594     1.54189   0.0252033
         227     1.05747     1.53976   0.0251824
         228     1.05898     1.53765   0.0251601
         229     1.06048     1.53557   0.0251364
         230     1.06195     1.53351   0.0251113
         231     1.06339     1.53147   0.0250849
         232     1.06481     1.52946   0.0250573
         233      1.0662     1.52747   0.0250285
         234     1.06757     1.52551   0.0249986
         235     1.06889     1.52356   0.0249676
         236     1.07019     1.52164   0.0249356
         237     1.07145     1.51974   0.0249027
         238     1.07268     1.51787   0.0248688
         239     1.07387     1.51601    0.024834
         240     1.07502     1.51417   0.0247984
         241     1.07614     1.51235   0.0247621
         242     1.07723     1.51055   0.0247249
         243     1.07827     1.50878   0.0246871
         244     1.07928     1.50702   0.0246486
         245     1.08026     1.50527   0.0246095
         246      1.0812     1.50355   0.0245697
         247      1.0821     1.50184   0.0245294
         248     1.08297     1.50015   0.0244886
         249     1.08381     1.49848   0.0244473
         250     1.08462     1.49683   0.0244055
         251      1.0854     1.49519   0.0243632
         252     1.08615     1.49356   0.0243205
         253     1.08688     1.49196   0.0242775
         254     1.08757     1.49037    0.024234
         255     1.08825     1.48879   0.0241903
         256     1.08889     1.48723   0.0241461
         257     1.08952     1.48568   0.0241017
         258     1.09012     1.48415    0.024057
         259     1.09071     1.48263   0.0240121
         260     1.09128     1.48112   0.0239668
         261     1.09183     1.47963   0.0239214
         262     1.09236     1.47815   0.0238757
         263     1.09288     1.47669   0.0238298
         264     1.09339     1.47523   0.0237837
         265     1.09389      1.4738   0.0237375
         266     1.09437     1.47237   0.0236911
         267     1.09485     1.47096   0.0236445
         268     1.09532     1.46955   0.0235978
         269     1.09578     1.46816   0.0235509
         270     1.09623     1.46679   0.0235039
         271     1.09668     1.46542   0.0234568
         272     1.09712     1.46407   0.0234097
         273     1.09756     1.46272   0.0233624
         274     1.09799     1.46139    0.023315
         275     1.09842     1.46007   0.0232676
         276     1.09884     1.45876     0.02322
         277     1.09926     1.45747   0.0231724
         278     1.09968     1.45618   0.0231248
         279     1.10009      1.4549   0.0230771
         280      1.1005     1.45364   0.0230294
         281     1.10091     1.45238   0.0229816
         282     1.10131     1.45114   0.0229338
         283     1.10171      1.4499    0.022886
         284     1.10211     1.44868   0.0228381
         285      1.1025     1.44746   0.0227903
         286     1.10289     1.44626   0.0227424
         287     1.10327     1.44506   0.0226946
         288     1.10365     1.44388   0.0226467
         289     1.10402      1.4427   0.0225988
         290     1.10439     1.44154    0.022551
         291     1.10475     1.44038   0.0225032
         292      1.1051     1.43923   0.0224554
         293     1.10545     1.43809   0.0224076
         294     1.10579     1.43696   0.0223599
         295     1.10613     1.43584   0.0223122
         296     1.10645     1.43473   0.0222646
         297     1.10677     1.43362    0.022217
         298     1.10708     1.43253   0.0221694
         299     1.10738     1.43144   0.0221219
         300     1.10768     1.43036   0.0220745
         301     1.10796     1.42929   0.0220271
         302     1.10824     1.42823   0.0219798
         303     1.10851     1.42717   0.0219326
         304     1.10877     1.42612   0.0218855
         305     1.10903     1.42508   0.0218384
         306     1.10927     1.42405   0.0217914
         307     1.10951     1.42303   0.0217445
         308     1.10975     1.42201   0.0216977
         309     1.10998       1.421   0.0216509
         310      1.1102        1.42   0.0216043
         311     1.11042       1.419   0.0215577
         312     1.11064     1.41801   0.0215113
         313     1.11086     1.41703   0.0214649
         314     1.11107     1.41606   0.0214187
         315     1.11129     1.41509   0.0213725
         316      1.1115     1.41413   0.0213265
         317     1.11172     1.41318   0.0212805
         318     1.11194     1.41223   0.0212347
         319     1.11217     1.41129   0.0211889
         320      1.1124     1.41035   0.0211433
         321     1.11264     1.40943   0.0210978
         322     1.11288     1.40851   0.0210523
         323     1.11314     1.40759    0.021007
         324      1.1134     1.40668   0.0209618
         325     1.11368     1.40578   0.0209167
         326     1.11396     1.40489   0.0208716
         327     1.11426       1.404   0.0208267
         328     1.11457     1.40311   0.0207819
         329     1.11489     1.40224   0.0207372
         330     1.11523     1.40137   0.0206926
         331     1.11558     1.40051   0.0206481
         332     1.11594     1.39965   0.0206037
         333     1.11631      1.3988   0.0205594
         334      1.1167     1.39795   0.0205152
         335      1.1171     1.39711    0.020471
         336     1.11751     1.39628    0.020427
         337     1.11793     1.39546   0.0203831
         338     1.11836     1.39464   0.0203393
         339      1.1188     1.39382   0.0202955
         340     1.11924     1.39302   0.0202519
         341     1.11969     1.39221   0.0202084
         342     1.12015     1.39142   0.0201649
         343      1.1206     1.39063   0.0201216
         344     1.12106     1.38985   0.0200784
         345     1.12151     1.38907   0.0200352
         346     1.12196      1.3883   0.0199922
         347      1.1224     1.38753   0.0199492
         348     1.12284     1.38677   0.0199064
         349     1.12326     1.38601   0.0198637
         350     1.12367     1.38526   0.0198211
         351     1.12407     1.38452   0.0197786
         352     1.12445     1.38378   0.0197362
         353     1.12481     1.38305   0.0196939
         354     1.12515     1.38232   0.0196517
         355     1.12547      1.3816   0.0196097
         356     1.12576     1.38088   0.0195678
         357     1.12602     1.38016    0.019526
         358     1.12626     1.37945   0.0194843
         359     1.12646     1.37875   0.0194428
         360     1.12663     1.37805   0.0194014
         361     1.12677     1.37735   0.0193601
         362     1.12687     1.37666    0.019319
         363     1.12694     1.37597    0.019278
         364     1.12697     1.37529   0.0192372
         365     1.12696     1.37461   0.0191965
         366     1.12692     1.37393    0.019156
         367     1.12684     1.37326   0.0191156
         368     1.12672     1.37259   0.0190754
         369     1.12656     1.37192   0.0190354
         370     1.12637     1.37126   0.0189955
         371     1.12613      1.3706   0.0189558
         372     1.12586     1.36994   0.0189162
         373     1.12555     1.36928   0.0188769
         374     1.12521     1.36863   0.0188377
         375     1.12483     1.36798   0.0187986
         376     1.12442     1.36733   0.0187598
         377     1.12398     1.36669   0.0187212
         378      1.1235     1.36604   0.0186827
         379       1.123      1.3654   0.0186444
         380     1.12247     1.36476   0.0186063
         381     1.12191     1.36413   0.0185684
         382     1.12132     1.36349   0.0185306
         383     1.12072     1.36286   0.0184931
         384     1.12009     1.36222   0.0184557
         385     1.11944     1.36159   0.0184186
         386     1.11878     1.36097   0.0183816
         387      1.1181     1.36034   0.0183448
         388      1.1174     1.35971   0.0183082
         389      1.1167     1.35909   0.0182718
         390     1.11599     1.35846   0.0182356
         391     1.11527     1.35784   0.0181995
         392     1.11454     1.35722   0.0181637
         393     1.11381      1.3566    0.018128
         394     1.11308     1.35598   0.0180925
         395     1.11235     1.35537   0.0180573
         396     1.11162     1.35475   0.0180221
         397      1.1109     1.35414   0.0179872
         398     1.11018     1.35352   0.0179525
         399     1.10947     1.35291   0.0179179
         400     1.10877      1.3523   0.0178835
         401     1.10808     1.35169   0.0178492
         402      1.1074     1.35109   0.0178152
         403     1.10674     1.35048   0.0177813
         404     1.10609     1.34987   0.0177476
         405     1.10545     1.34927    0.017714
         406     1.10484     1.34867   0.0176806
         407     1.10424     1.34807   0.0176474
         408     1.10366     1.34747   0.0176143
         409     1.10311     1.34687   0.0175813
         410     1.10258     1.34628   0.0175485
         411     1.10207     1.34568   0.0175159
         412     1.10158     1.34509   0.0174834
         413     1.10112      1.3445   0.0174511
         414     1.10069     1.34391   0.0174188
         415     1.10028     1.34332   0.0173867
         416     1.09991     1.34274   0.0173548
         417     1.09956     1.34215    0.017323
         418     1.09924     1.34157   0.0172913
         419     1.09895     1.34099   0.0172597
         420     1.09869     1.34042   0.0172282
         421     1.09847     1.33984   0.0171969
         422     1.09827     1.33927   0.0171657
         423     1.09811      1.3387   0.0171346
         424     1.09799     1.33813   0.0171036
         425      1.0979     1.33757   0.0170726
         426     1.09785       1.337   0.0170418
         427     1.09783     1.33644   0.0170111
         428     1.09785     1.33589   0.0169805
         429     1.09791     1.33533     0.01695
         430     1.09801     1.33478   0.0169196
         431     1.09816     1.33423   0.0168892
         432     1.09834     1.33368   0.0168589
         433     1.09857     1.33314   0.0168287
         434     1.09884      1.3326   0.0167986
         435     1.09916     1.33207   0.0167686
         436     1.09952     1.33153   0.0167386
         437     1.09993       1.331   0.0167087
         438     1.10039     1.33048   0.0166788
         439     1.10089     1.32995    0.016649
         440     1.10145     1.32943   0.0166193
         441     1.10206     1.32892   0.0165896
         442     1.10272     1.32841     0.01656
         443     1.10343      1.3279   0.0165304
         444      1.1042     1.32739   0.0165008
         445     1.10501     1.32689   0.0164713
         446     1.10588      1.3264   0.0164418
         447     1.10681     1.32591   0.0164124
         448     1.10778     1.32542    0.016383
         449     1.10881     1.32494   0.0163536
         450      1.1099     1.32446   0.0163242
         451     1.11104     1.32399   0.0162949
         452     1.11223     1.32352   0.0162656
         453     1.11347     1.32305   0.0162363
         454     1.11476      1.3226    0.016207
         455      1.1161     1.32214   0.0161777
         456     1.11749     1.32169   0.0161485
         457     1.11893     1.32125   0.0161192
         458     1.12041     1.32081     0.01609
         459     1.12193     1.32038   0.0160608
         460      1.1235     1.31995   0.0160315
         461      1.1251     1.31953   0.0160023
         462     1.12674     1.31911   0.0159731
         463     1.12841      1.3187    0.015944
         464     1.13012     1.31829   0.0159148
         465     1.13185     1.31789   0.0158856
         466     1.13361      1.3175   0.0158564
         467     1.13539     1.31711   0.0158273
         468     1.13719     1.31672   0.0157981
         469       1.139     1.31634    0.015769
         470     1.14083     1.31597   0.0157399
         471     1.14266      1.3156   0.0157107
         472      1.1445     1.31524   0.0156816
         473     1.14634     1.31488   0.0156525
         474     1.14818     1.31453   0.0156235
         475     1.15002     1.31418   0.0155944
         476     1.15185     1.31384   0.0155654
         477     1.15366     1.31351   0.0155364
         478     1.15547     1.31318   0.0155074
         479     1.15725     1.31285   0.0154784
         480     1.15902     1.31253   0.0154495
         481     1.16076     1.31221   0.0154206
         482     1.16248      1.3119   0.0153917
         483     1.16417      1.3116   0.0153629
         484     1.16584      1.3113   0.0153341
         485     1.16747       1.311   0.0153054
         486     1.16906     1.31071   0.0152767
         487     1.17062     1.31042    0.015248
         488     1.17214     1.31014   0.0152194
         489     1.17362     1.30986   0.0151908
         490     1.17506     1.30958   0.0151623
         491     1.17646     1.30931   0.0151339
         492     1.17781     1.30904   0.0151055
         493     1.17912     1.30878   0.0150771
         494     1.18039     1.30852   0.0150488
         495     1.18161     1.30826   0.0150206
         496     1.18278     1.30801   0.0149925
         497     1.18391     1.30776   0.0149644
         498     1.18499     1.30751   0.0149364
         499     1.18602     1.30727   0.0149084
         500     1.18701     1.30703   0.0148805
         501     1.18795     1.30679   0.0148527
         502     1.18884     1.30656    0.014825
         503     1.18969     1.30633   0.0147974
         504     1.19049      1.3061   0.0147698
         505     1.19125     1.30587   0.0147423
         506     1.19197     1.30564   0.0147149
         507     1.19264     1.30542   0.0146875
         508     1.19327      1.3052   0.0146603
         509     1.19386     1.30498   0.0146331
         510     1.19441     1.30476    0.014606
         511     1.19492     1.30455    0.014579
         512     1.19539     1.30434   0.0145521
         513     1.19582     1.30412   0.0145253
         514     1.19622     1.30391   0.0144985
         515     1.19658     1.30371   0.0144719
         516      1.1969      1.3035   0.0144453
         517      1.1972     1.30329   0.0144188
         518     1.19746     1.30309   0.0143924
         519     1.19769     1.30289   0.0143661
         520      1.1979     1.30268   0.0143399
         521     1.19807     1.30248   0.0143138
         522     1.19822     1.30228   0.0142878
         523     1.19834     1.30209   0.0142619
         524     1.19843     1.30189    0.014236
         525      1.1985     1.30169   0.0142103
         526     1.19855     1.30149   0.0141846
         527     1.19858      1.3013    0.014159
         528     1.19858      1.3011   0.0141335
         529     1.19857     1.30091   0.0141082
         530     1.19854     1.30072   0.0140829
         531     1.19849     1.30053   0.0140576
         532     1.19842     1.30033   0.0140325
         533     1.19833     1.30014   0.0140075
         534     1.19823     1.29995   0.0139826
         535     1.19812     1.29976   0.0139577
         536     1.19799     1.29957    0.013933
         537     1.19785     1.29938   0.0139083
         538      1.1977     1.29919   0.0138838
         539     1.19753       1.299   0.0138593
         540     1.19735     1.29882   0.0138349
         541     1.19717     1.29863   0.0138106
         542     1.19697     1.29844   0.0137864
         543     1.19676     1.29825   0.0137623
         544     1.19655     1.29807   0.0137382
         545     1.19632     1.29788   0.0137143
         546     1.19609     1.29769   0.0136905
         547     1.19584     1.29751   0.0136667
         548     1.19559     1.29732    0.013643
         549     1.19534     1.29713   0.0136194
         550     1.19507     1.29695   0.0135959
         551      1.1948     1.29676   0.0135725
         552     1.19453     1.29658   0.0135492
         553     1.19424     1.29639    0.013526
         554     1.19395     1.29621   0.0135028
         555     1.19365     1.29602   0.0134797
         556     1.19335     1.29584   0.0134568
         557     1.19303     1.29565   0.0134339
         558     1.19271     1.29547   0.0134111
         559     1.19239     1.29529   0.0133883
         560     1.19205      1.2951   0.0133657
         561     1.19171     1.29492   0.0133432
         562     1.19136     1.29473   0.0133207
         563     1.19101     1.29455   0.0132983
         564     1.19064     1.29436    0.013276
         565     1.19027     1.29418   0.0132538
         566     1.18989       1.294   0.0132316
         567      1.1895     1.29381   0.0132096
         568      1.1891     1.29363   0.0131876
         569     1.18868     1.29344   0.0131657
         570     1.18826     1.29326   0.0131439
         571     1.18783     1.29307   0.0131222
         572     1.18739     1.29289   0.0131006
         573     1.18693      1.2927    0.013079
         574     1.18647     1.29252   0.0130575
         575     1.18599     1.29233   0.0130361
         576      1.1855     1.29215   0.0130148
         577     1.18499     1.29196   0.0129936
         578     1.18447     1.29178   0.0129724
         579     1.18393     1.29159   0.0129514
         580     1.18338      1.2914   0.0129304
         581     1.18282     1.29122   0.0129095
         582     1.18223     1.29103   0.0128887
         583     1.18163     1.29084   0.0128679
         584     1.18102     1.29065   0.0128473
         585     1.18039     1.29047   0.0128267
         586     1.17974     1.29028   0.0128062
         587     1.17907     1.29009   0.0127858
         588     1.17838      1.2899   0.0127654
         589     1.17767     1.28971   0.0127452
         590     1.17695     1.28952    0.012725
         591      1.1762     1.28932   0.0127049
         592     1.17544     1.28913   0.0126849
         593     1.17466     1.28894    0.012665
         594     1.17385     1.28874   0.0126452
         595     1.17303     1.28855   0.0126254
         596     1.17219     1.28835   0.0126057
         597     1.17132     1.28816   0.0125861
         598     1.17044     1.28796   0.0125666
         599     1.16954     1.28776   0.0125472
         600     1.16862     1.28757   0.0125279
         601     1.16768     1.28737   0.0125086
         602     1.16672     1.28717   0.0124894
         603     1.16574     1.28696   0.0124703
         604     1.16475     1.28676   0.0124513
         605     1.16373     1.28656   0.0124324
         606     1.16271     1.28635   0.0124136
         607     1.16166     1.28615   0.0123948
         608      1.1606     1.28594   0.0123762
         609     1.15953     1.28573   0.0123576
         610     1.15844     1.28553   0.0123391
         611     1.15733     1.28532   0.0123207
         612     1.15622     1.28511   0.0123024
         613     1.15509     1.28489   0.0122841
         614     1.15396     1.28468    0.012266
         615     1.15281     1.28447   0.0122479
         616     1.15165     1.28425   0.0122299
         617     1.15048     1.28403    0.012212
         618     1.14931     1.28381   0.0121942
         619     1.14813      1.2836   0.0121765
         620     1.14694     1.28338   0.0121588
         621     1.14575     1.28315   0.0121412
         622     1.14456     1.28293   0.0121238
         623     1.14335     1.28271   0.0121064
         624     1.14215     1.28248   0.0120891
         625     1.14095     1.28226   0.0120719
         626     1.13974     1.28203   0.0120547
         627     1.13853      1.2818   0.0120377
         628     1.13732     1.28157   0.0120207
         629     1.13611     1.28134   0.0120038
         630     1.13489      1.2811    0.011987
         631     1.13368     1.28087   0.0119703
         632     1.13247     1.28064   0.0119536
         633     1.13126      1.2804   0.0119371
         634     1.13005     1.28016   0.0119206
         635     1.12884     1.27992   0.0119042
         636     1.12763     1.27969   0.0118879
         637     1.12641     1.27944   0.0118717
         638      1.1252      1.2792   0.0118555
         639     1.12399     1.27896   0.0118395
         640     1.12278     1.27872   0.0118235
         641     1.12157     1.27847   0.0118076
         642     1.12036     1.27822   0.0117918
         643     1.11915     1.27798    0.011776
         644     1.11794     1.27773   0.0117604
         645     1.11672     1.27748   0.0117448
         646      1.1155     1.27723   0.0117293
         647     1.11428     1.27698   0.0117138
         648     1.11306     1.27672   0.0116985
         649     1.11184     1.27647   0.0116832
         650     1.11061     1.27621    0.011668
         651     1.10938     1.27596   0.0116529
         652     1.10815      1.2757   0.0116379
         653     1.10691     1.27544    0.011623
         654     1.10567     1.27518   0.0116081
         655     1.10443     1.27492   0.0115933
         656     1.10318     1.27466   0.0115786
         657     1.10193      1.2744   0.0115639
         658     1.10068     1.27413   0.0115494
         659     1.09943     1.27387   0.0115349
         660     1.09817      1.2736   0.0115205
         661     1.09691     1.27333   0.0115061
         662     1.09565     1.27307   0.0114919
         663     1.09439      1.2728   0.0114777
         664     1.09313     1.27253   0.0114636
         665     1.09187     1.27225   0.0114496
         666     1.09061     1.27198   0.0114357
         667     1.08935     1.27171   0.0114218
         668      1.0881     1.27143    0.011408
         669     1.08685     1.27116   0.0113943
         670     1.08561     1.27088   0.0113806
         671     1.08438      1.2706   0.0113671
         672     1.08315     1.27032   0.0113536
         673     1.08194     1.27004   0.0113402
         674     1.08074     1.26976   0.0113268
         675     1.07956     1.26948   0.0113135
         676     1.07839      1.2692   0.0113003
         677     1.07724     1.26891   0.0112872
         678     1.07611     1.26863   0.0112741
         679       1.075     1.26835   0.0112611
         680     1.07391     1.26806   0.0112482
         681     1.07285     1.26777   0.0112353
         682     1.07181     1.26749   0.0112225
         683     1.07081      1.2672   0.0112098
         684     1.06983     1.26691   0.0111971
         685     1.06888     1.26662   0.0111845
         686     1.06797     1.26633    0.011172
         687      1.0671     1.26604   0.0111595
         688     1.06626     1.26575    0.011147
         689     1.06546     1.26546   0.0111346
         690      1.0647     1.26517   0.0111223
         691     1.06398     1.26488     0.01111
         692      1.0633     1.26459   0.0110978
         693     1.06267     1.26429   0.0110856
         694     1.06209       1.264   0.0110734
         695     1.06155     1.26371   0.0110613
         696     1.06106     1.26342   0.0110493
         697     1.06061     1.26313   0.0110373
         698     1.06022     1.26284   0.0110253
         699     1.05988     1.26255   0.0110133
         700     1.05959     1.26226   0.0110014
         701     1.05934     1.26197   0.0109895
         702     1.05915     1.26168   0.0109777
         703     1.05901     1.26139   0.0109658
         704     1.05893      1.2611    0.010954
         705     1.05889     1.26082   0.0109422
         706     1.05891     1.26053   0.0109305
         707     1.05898     1.26025   0.0109187
         708      1.0591     1.25996    0.010907
         709     1.05927     1.25968   0.0108953
         710      1.0595      1.2594   0.0108836
         711     1.05977     1.25912   0.0108719
         712      1.0601     1.25884   0.0108602
         713     1.06048     1.25856   0.0108486
         714      1.0609     1.25828   0.0108369
         715     1.06137     1.25801   0.0108252
         716     1.06189     1.25773   0.0108136
         717     1.06246     1.25746   0.0108019
         718     1.06307     1.25719   0.0107903
         719     1.06372     1.25692   0.0107786
         720     1.06442     1.25665    0.010767
         721     1.06516     1.25639   0.0107553
         722     1.06594     1.25612   0.0107437
         723     1.06676     1.25586    0.010732
         724     1.06761      1.2556   0.0107203
         725      1.0685     1.25534   0.0107086
         726     1.06943     1.25509   0.0106969
         727     1.07039     1.25483   0.0106852
         728     1.07138     1.25458   0.0106735
         729      1.0724     1.25433   0.0106618
         730     1.07345     1.25408   0.0106501
         731     1.07452     1.25384   0.0106384
         732     1.07562     1.25359   0.0106266
         733     1.07674     1.25335   0.0106149
         734     1.07788     1.25311   0.0106031
         735     1.07904     1.25288   0.0105913
         736     1.08022     1.25264   0.0105795
         737     1.08142     1.25241   0.0105677
         738     1.08263     1.25218   0.0105559
